Description	Target	Measure	E11	E10	E01
["""col_1484""" = 4]	[Target]	0.0	0.0	1128.0	0.0
["""col_1750""" = 1]	[Target]	0.0	0.0	1103.0	0.0
["""col_952""" = 3]	[Target]	0.0	0.0	1127.0	0.0
["""col_81""" = 1], ["""col_994""" = 1]	[Target]	0.0	0.0	202.0	0.0
["""col_994""" = 1]	[Target]	0.0	0.0	1109.0	0.0
["""col_660""" = 3], ["""col_1659""" = 3], ["""col_1830""" = 4]	[Target]	0.0	0.0	44.0	0.0
["""col_1659""" = 3]	[Target]	0.0	0.0	1123.0	0.0
["""col_412""" = 0]	[Target]	0.0	0.0	1036.0	0.0
["""col_1123""" = 2]	[Target]	0.0	0.0	1146.0	0.0
["""col_1073""" = 0]	[Target]	0.0	0.0	1149.0	0.0
["""col_703""" = 2]	[Target]	0.0	0.0	1158.0	0.0
["""col_1212""" = 1], ["""col_1552""" = 0], ["""col_1635""" = 4]	[Target]	0.0	0.0	41.0	0.0
["""col_1552""" = 0]	[Target]	0.0	0.0	1104.0	0.0
["""col_278""" = 0], ["""col_546""" = 3], ["""col_1864""" = 4]	[Target]	0.0	0.0	55.0	0.0
["""col_1864""" = 4]	[Target]	0.0	0.0	1118.0	0.0
["""col_775""" = 1]	[Target]	0.0	0.0	1116.0	0.0
["""col_974""" = 1]	[Target]	0.0	0.0	1133.0	0.0
["""col_298""" = 4], ["""col_1344""" = 0], ["""col_1972""" = 3]	[Target]	0.0	0.0	50.0	0.0
["""col_1972""" = 3]	[Target]	0.0	0.0	1134.0	0.0
["""col_26""" = 0], ["""col_399""" = 2], ["""col_487""" = 0], ["""col_1830""" = 3]	[Target]	0.0	0.0	15.0	0.0
["""col_1830""" = 3]	[Target]	0.0	0.0	1095.0	0.0
["""col_815""" = 3], ["""col_1544""" = 4], ["""col_1976""" = 3]	[Target]	0.0	0.0	46.0	0.0
["""col_1544""" = 4], ["""col_1976""" = 3]	[Target]	0.0	0.0	223.0	0.0
["""col_1544""" = 4]	[Target]	0.0	0.0	1115.0	0.0
["""col_114""" = 4], ["""col_984""" = 4], ["""col_1220""" = 4]	[Target]	0.0	0.0	58.0	0.0
["""col_114""" = 4]	[Target]	0.0	0.0	1097.0	0.0
["""col_1302""" = 0]	[Target]	0.0	0.0	1145.0	0.0
["""col_1997""" = 2]	[Target]	0.0	0.0	1126.0	0.0
["""col_1108""" = 3]	[Target]	0.0	0.0	1139.0	0.0
["""col_1634""" = 2]	[Target]	0.0	0.0	1123.0	0.0
["""col_1437""" = 2]	[Target]	0.0	0.0	1123.0	0.0
["""col_1410""" = 3]	[Target]	0.0	0.0	1145.0	0.0
["""col_59""" = 1]	[Target]	0.0	0.0	1163.0	0.0
["""col_1402""" = 3]	[Target]	0.0	0.0	1086.0	0.0
["""col_1618""" = 2]	[Target]	0.0	0.0	1121.0	0.0
["""col_387""" = 1], ["""col_1080""" = 3]	[Target]	0.0	0.0	212.0	0.0
["""col_387""" = 1]	[Target]	0.0	0.0	1129.0	0.0
["""col_1817""" = 1]	[Target]	0.0	0.0	1170.0	0.0
["""col_181""" = 3]	[Target]	0.0	0.0	1100.0	0.0
["""col_1262""" = 3]	[Target]	0.0	0.0	1112.0	0.0
["""col_1216""" = 4]	[Target]	0.0	0.0	1101.0	0.0
["""col_610""" = 2]	[Target]	0.0	0.0	1110.0	0.0
["""col_643""" = 4]	[Target]	0.0	0.0	1086.0	0.0
["""col_1366""" = 1]	[Target]	0.0	0.0	1106.0	0.0
["""col_175""" = 2]	[Target]	0.0	0.0	1120.0	0.0
["""col_1440""" = 2], ["""col_1824""" = 0]	[Target]	0.0	0.0	209.0	0.0
["""col_1440""" = 2]	[Target]	0.0	0.0	1094.0	0.0
["""col_600""" = 4], ["""col_1391""" = 0], ["""col_1511""" = 1], ["""col_1838""" = 0]	[Target]	0.0	0.0	10.0	0.0
["""col_600""" = 4]	[Target]	0.0	0.0	1154.0	0.0
["""col_1826""" = 3]	[Target]	0.0	0.0	1145.0	0.0
