#iterations	mean Measure
1	-3.385232252641634E-4
501	-0.002863636298636133
1001	-0.003178739689318217
1501	-0.003256077829620163
2001	-0.002664942994166452
2501	-0.0022035636198141544
3001	-0.0018994519627301512
3501	-0.0016833910531822557
4001	-0.0015317776180847132
4001	-0.0015317776180847132
4001	-0.0015317776180847132
4001	-0.0015317776180847132
4501	-0.001415522407352826
5001	-0.001323423127808903
5501	-0.0012415952503845116
6001	-0.0011752532206490067
6501	-0.0011228864314085782
6501	-0.0011228864314085782
7001	-0.0010767477077191193
7501	-0.001036194670372373
8001	-0.0010061680979034531
8501	-9.744218319249022E-4
9001	-9.495863729727273E-4
9501	-9.274188622742694E-4
10001	-9.064360940247665E-4
10501	-8.895271249899306E-4
11001	-8.726751948120592E-4
11501	-8.575340822837397E-4
12001	-8.424719123586125E-4
12001	-8.424719123586125E-4
12501	-8.297628261880554E-4
13001	-8.184205517284382E-4
13501	-8.070567068142894E-4
14001	-7.954380216062734E-4
14501	-7.865311460598693E-4
15001	-7.780463556027436E-4
15001	-7.780463556027436E-4
15501	-7.694181016626445E-4
15501	-7.694181016626445E-4
16001	-7.632279533557621E-4
16501	-7.562565587474527E-4
17001	-7.49105911543978E-4
17001	-7.49105911543978E-4
17501	-7.446149324996951E-4
18001	-7.39594096078588E-4
18501	-7.339121181247837E-4
19001	-7.285652840606738E-4
19501	-7.250395194747571E-4
20001	-7.206280590937018E-4
20501	-7.160636626622242E-4
21001	-7.120155723652214E-4
21501	-7.063941532104932E-4
21501	-7.063941532104932E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22001	-7.024439296570977E-4
22501	-6.997263734056205E-4
22501	-6.997263734056205E-4
23001	-6.96679809953658E-4
23501	-6.932190763754563E-4
24001	-6.906912689991496E-4
24001	-6.906912689991496E-4
24001	-6.906912689991496E-4
24501	-6.884607594842743E-4
25001	-6.865404996580306E-4
25001	-6.865404996580306E-4
25001	-6.865404996580306E-4
25001	-6.865404996580306E-4
25001	-6.865404996580306E-4
25001	-6.865404996580306E-4
25001	-6.865404996580306E-4
25001	-6.865404996580306E-4
25501	-6.833484015615689E-4
26001	-6.815675634445556E-4
26501	-6.80314834675359E-4
27001	-6.778674322237577E-4
27501	-6.765378513861786E-4
28001	-6.74345622510242E-4
28501	-6.725127002428247E-4
29001	-6.69689674075292E-4
29501	-6.680781076775245E-4
30001	-6.6799793711924E-4
30501	-6.659127506315654E-4
31001	-6.646792467331029E-4
31501	-6.634890379168119E-4
32001	-6.623576150458271E-4
32501	-6.609599056071376E-4
33001	-6.592508155932967E-4
33501	-6.591100320232199E-4
34001	-6.577434188765807E-4
34501	-6.567031867834982E-4
35001	-6.559236335451295E-4
35501	-6.544858492869374E-4
36001	-6.535311430240671E-4
36501	-6.531307098815866E-4
37001	-6.526257765128676E-4
37501	-6.512834494983922E-4
38001	-6.507751008882327E-4
38501	-6.502308832968592E-4
39001	-6.49496783107303E-4
39501	-6.493227812732041E-4
39501	-6.493227812732041E-4
39501	-6.493227812732041E-4
39501	-6.493227812732041E-4
40001	-6.486621912648682E-4
40501	-6.480431561121419E-4
41001	-6.47894302063856E-4
41501	-6.471778489542182E-4
42001	-6.472586395141077E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
42501	-6.473251622580888E-4
43001	-6.466759280453866E-4
43501	-6.460084214713895E-4
44001	-6.459842187752612E-4
44501	-6.458975082344513E-4
45001	-6.453902918277481E-4
45001	-6.453902918277481E-4
45501	-6.449375863270934E-4
46001	-6.442908072420662E-4
46501	-6.442424701215468E-4
46501	-6.442424701215468E-4
47001	-6.43884809647687E-4
47001	-6.43884809647687E-4
47501	-6.436166082847218E-4
47501	-6.436166082847218E-4
48001	-6.426876561179259E-4
48501	-6.427882020855777E-4
49001	-6.431086345791223E-4
49501	-6.419106369230967E-4
50001	-6.416888058502694E-4
