#iterations	mean Measure
1	0.0
501	-0.0034604485441412374
1001	-0.0034637108206927746
1501	-0.0033002028572452807
2001	-0.0026835521108894366
2501	-0.002211308729908855
2501	-0.002211308729908855
3001	-0.0019047881319265852
3501	-0.0016927798508570152
4001	-0.0015329455896288828
4001	-0.0015329455896288828
4501	-0.0014188550585968029
5001	-0.0013223295044253276
5501	-0.0012409131106479584
6001	-0.0011761700584264022
6501	-0.0011234346570468553
7001	-0.001076430834209303
7501	-0.0010378491323675568
7501	-0.0010378491323675568
8001	-0.0010044400669088163
8501	-9.713615461748446E-4
9001	-9.49879458595196E-4
9501	-9.268744576699942E-4
