Description	Target	Measure	E11	E10	E01
["""ENSG00000204271""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000214753""" = 0.0], ["""ENSG00000125207""" = 0.0], ["""ENSG00000141736""" = 0.0], ["""ENSG00000167619""" = 0.0]	[Target]	0.0	0.0	68.0	0.0
["""ENSG00000141736""" = 0.0], ["""ENSG00000167619""" = 0.0]	[Target]	0.0	0.0	106.0	0.0
["""ENSG00000141736""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000131697""" = 0.0], ["""ENSG00000016490""" = 0.0], ["""ENSG00000149084""" = 0.0], ["""ENSG00000255152""" = 0.0]	[Target]	0.0	0.0	76.0	0.0
["""ENSG00000016490""" = 0.0], ["""ENSG00000255152""" = 0.0]	[Target]	0.0	0.0	114.0	0.0
["""ENSG00000255152""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000103769""" = 1.0], ["""ENSG00000104695""" = 0.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000103769""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000135454""" = 0.0], ["""ENSG00000167900""" = 0.0], ["""ENSG00000276950""" = 0.0], ["""ENSG00000112115""" = 0.0]	[Target]	0.0	0.0	77.0	0.0
["""ENSG00000135454""" = 0.0], ["""ENSG00000276950""" = 0.0], ["""ENSG00000112115""" = 0.0]	[Target]	0.0	0.0	96.0	0.0
["""ENSG00000135454""" = 0.0], ["""ENSG00000167900""" = 0.0], ["""ENSG00000186930""" = 0.0], ["""ENSG00000276950""" = 0.0], ["""ENSG00000112115""" = 0.0]	[Target]	0.0	0.0	77.0	0.0
["""ENSG00000169604""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000141258""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000107831""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000103043""" = 0.0], ["""ENSG00000144021""" = 0.0], ["""ENSG00000114948""" = 0.0]	[Target]	0.0	0.0	71.0	0.0
["""ENSG00000144021""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000261427""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000176973""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000151532""" = 0.0], ["""ENSG00000198331""" = 0.0], ["""ENSG00000241635""" = 1.0], ["""ENSG00000153551""" = 0.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000153551""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000005844""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000196860""" = 0.0], ["""ENSG00000157106""" = 0.0], ["""ENSG00000104853""" = 0.0], ["""ENSG00000144559""" = 0.0], ["""ENSG00000158683""" = 0.0]	[Target]	0.0	0.0	51.0	0.0
["""ENSG00000158683""" = 0.0]	[Target]	0.0	0.0	136.0	0.0
["""ENSG00000027075""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000234469""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000169856""" = 0.0], ["""ENSG00000179889""" = 0.0], ["""ENSG00000177732""" = 0.0], ["""ENSG00000175946""" = 0.0]	[Target]	0.0	0.0	81.0	0.0
["""ENSG00000169856""" = 0.0]	[Target]	0.0	0.0	137.0	0.0
["""ENSG00000125965""" = 0.0]	[Target]	0.0	0.0	137.0	0.0
["""ENSG00000117676""" = 0.0], ["""ENSG00000121454""" = 0.0], ["""ENSG00000116141""" = 1.0], ["""ENSG00000154102""" = 0.0], ["""ENSG00000173402""" = 0.0]	[Target]	0.0	0.0	26.0	0.0
