#iterations	mean Measure
1	-9.936583589751369E-4
501	-0.003392715007190977
1001	-0.003248880284722645
1501	-0.003298359939530663
2001	-0.002659269450989571
2501	-0.0022075018631959086
3001	-0.0019024421722352298
3501	-0.0016936924251165827
4001	-0.0015513951117715307
4001	-0.0015513951117715307
4501	-0.0014369803484464818
5001	-0.0013327000912091663
5501	-0.0012557662084161975
6001	-0.001193287566312444
6501	-0.0011409773722077885
7001	-0.001095356333919735
7001	-0.001095356333919735
7501	-0.0010557821368018206
8001	-0.0010250009716730546
8501	-0.0010016202525728168
9001	-9.763298157436124E-4
9501	-9.527251453940889E-4
