#iterations	mean Measure
1	0.00422171954932146
501	4.282723200539341E-4
1001	4.0449251301816615E-4
1501	4.468902738452027E-4
2001	4.45192323379947E-4
2501	3.586564524122547E-4
3001	3.0059094689696E-4
3501	3.0972909309085427E-4
4001	2.7141711683096665E-4
4501	2.8003416027908793E-4
5001	2.5263725246830137E-4
5501	2.5916451133101365E-4
6001	2.3819111898647203E-4
6501	2.4409331752468878E-4
7001	2.3116071228697135E-4
7501	2.2975181812253035E-4
8001	2.3124522284444243E-4
8501	2.1956956460150785E-4
8501	2.1956956460150785E-4
9001	2.2175510594641047E-4
9501	2.180507176326755E-4
10001	2.1274377867261303E-4
10001	2.1274377867261303E-4
10501	2.1336483727183076E-4
11001	2.0923116046556113E-4
11501	2.0582579413228419E-4
12001	2.0660767504051983E-4
12501	2.041500419888495E-4
13001	1.9924162026950566E-4
13501	1.9884876339991208E-4
14001	1.9824511237589586E-4
14501	1.9520136803181725E-4
15001	1.9169656600971605E-4
15501	1.9148738470968707E-4
15501	1.9148738470968707E-4
16001	1.910810362776154E-4
16501	1.8938439196083146E-4
17001	1.8626089231157264E-4
17501	1.8322928246778384E-4
18001	1.8206872745160928E-4
18501	1.816994252751334E-4
19001	1.8220140650265524E-4
19501	1.805229282620284E-4
20001	1.7891264038552142E-4
20501	1.7728810368294483E-4
21001	1.7544650730108455E-4
21501	1.737825423336597E-4
21501	1.737825423336597E-4
21501	1.737825423336597E-4
21501	1.737825423336597E-4
21501	1.737825423336597E-4
21501	1.737825423336597E-4
22001	1.7206636225917848E-4
22001	1.7206636225917848E-4
22501	1.710624955137965E-4
22501	1.710624955137965E-4
22501	1.710624955137965E-4
23001	1.7029236483704976E-4
23001	1.7029236483704976E-4
23501	1.694519053592947E-4
24001	1.6826735120778382E-4
24501	1.673609687089018E-4
24501	1.673609687089018E-4
25001	1.6650380449132515E-4
25501	1.6523658466395923E-4
26001	1.639350565488404E-4
26501	1.629976599584383E-4
26501	1.629976599584383E-4
27001	1.6226724563297653E-4
27501	1.6271345090266716E-4
28001	1.622002025632852E-4
28001	1.622002025632852E-4
28001	1.622002025632852E-4
28001	1.622002025632852E-4
28501	1.6108246023556185E-4
29001	1.6024166589604345E-4
29001	1.6024166589604345E-4
29001	1.6024166589604345E-4
29501	1.594534112750999E-4
29501	1.594534112750999E-4
30001	1.5875945192407131E-4
30501	1.5761014953907744E-4
31001	1.569129068062319E-4
31501	1.5620927225609802E-4
32001	1.5605559439328602E-4
32501	1.5555974290289474E-4
33001	1.5495559422893857E-4
33501	1.542981511047528E-4
33501	1.542981511047528E-4
34001	1.5329161325396682E-4
34001	1.5329161325396682E-4
34001	1.5329161325396682E-4
34501	1.5338484109550597E-4
35001	1.5278204127406917E-4
35501	1.5201655561672747E-4
36001	1.5123618540969073E-4
36501	1.5111840975823204E-4
37001	1.505448296787195E-4
37501	1.4957180155065068E-4
38001	1.4909318104436292E-4
38501	1.486446370828393E-4
39001	1.4766172036133888E-4
39501	1.473810878967253E-4
40001	1.467397563059964E-4
40501	1.4582274308097464E-4
41001	1.4637045724403118E-4
41501	1.4576330595382654E-4
42001	1.45203034072491E-4
42501	1.4474631828467513E-4
43001	1.439924377148403E-4
43501	1.434895213452094E-4
44001	1.4313882857557226E-4
44501	1.4280316492476286E-4
45001	1.4232898878247294E-4
45501	1.4163752789314715E-4
46001	1.4121169722910271E-4
46501	1.4071104025199755E-4
47001	1.4022717391337693E-4
47501	1.3964555568001625E-4
48001	1.3923593423182363E-4
48501	1.3895132534179542E-4
49001	1.385792371599987E-4
49501	1.3815029260295968E-4
50001	1.375568105349581E-4
50001	1.375568105349581E-4
50501	1.3755620695582883E-4
51001	1.3695971528228124E-4
51501	1.366709055740181E-4
52001	1.3658455894763317E-4
52001	1.3658455894763317E-4
52501	1.3612754125763533E-4
53001	1.3590463314493758E-4
53501	1.354033848217762E-4
54001	1.348873963097999E-4
54501	1.3459076580099109E-4
55001	1.3425686687236236E-4
55501	1.3403911119858538E-4
55501	1.3403911119858538E-4
56001	1.340973837389654E-4
56501	1.335326698827232E-4
57001	1.3301258937649393E-4
57501	1.328551755291538E-4
58001	1.324195996239862E-4
58501	1.320472966829554E-4
59001	1.3161373909111783E-4
59501	1.3129006689737007E-4
60001	1.3110458773837324E-4
60001	1.3110458773837324E-4
60501	1.3062551332016588E-4
61001	1.3023422945995154E-4
61501	1.2974843045734068E-4
62001	1.292328965553823E-4
62001	1.292328965553823E-4
62501	1.288231392462539E-4
63001	1.2844429646317692E-4
63001	1.2844429646317692E-4
63501	1.282064923417124E-4
63501	1.282064923417124E-4
64001	1.278434296729036E-4
64501	1.2738081223357832E-4
65001	1.2698617457489734E-4
65001	1.2698617457489734E-4
65501	1.26855343132902E-4
66001	1.264830147251144E-4
66001	1.264830147251144E-4
66501	1.2605444365127426E-4
67001	1.2575749083754042E-4
67501	1.2539100345240997E-4
68001	1.250153089881072E-4
68501	1.2465580035754314E-4
69001	1.2434354954946904E-4
69001	1.2434354954946904E-4
69501	1.2393866714324237E-4
69501	1.2393866714324237E-4
70001	1.236028884462858E-4
70001	1.236028884462858E-4
70001	1.236028884462858E-4
70501	1.237175968394631E-4
71001	1.2334672718200497E-4
71501	1.230072856940285E-4
72001	1.226810524531482E-4
72501	1.2259883701516475E-4
73001	1.222270249983717E-4
73501	1.2185957978090014E-4
74001	1.2144659613372611E-4
74501	1.2119774307747375E-4
75001	1.2081857685607619E-4
75501	1.2045827872779385E-4
76001	1.2003144801380954E-4
76501	1.1966654673719682E-4
77001	1.1934090933357944E-4
77501	1.1898110161282553E-4
78001	1.1893529946307818E-4
78001	1.1893529946307818E-4
78501	1.1847595601378165E-4
79001	1.1814948750173143E-4
79501	1.1791300804237846E-4
80001	1.1758143071015282E-4
80501	1.1738384657124726E-4
80501	1.1738384657124726E-4
81001	1.1701557912847806E-4
81501	1.1679367320625676E-4
82001	1.1648971692709454E-4
82501	1.1612099514530728E-4
83001	1.1576518932028485E-4
83001	1.1576518932028485E-4
83001	1.1576518932028485E-4
83501	1.1543420528185143E-4
84001	1.1525285885133897E-4
84501	1.1495469960241601E-4
85001	1.1465936756181932E-4
85501	1.1432034878690679E-4
86001	1.1420067424827959E-4
86001	1.1420067424827959E-4
86501	1.1391529852068642E-4
87001	1.1367265526417085E-4
87501	1.1352935701681633E-4
87501	1.1352935701681633E-4
88001	1.1330841399063369E-4
88501	1.1298638651696319E-4
89001	1.1265787495976598E-4
89501	1.124411935296501E-4
89501	1.124411935296501E-4
89501	1.124411935296501E-4
90001	1.1210979544120241E-4
90001	1.1210979544120241E-4
90501	1.1178572048608841E-4
91001	1.1152456694180595E-4
91001	1.1152456694180595E-4
91001	1.1152456694180595E-4
91501	1.1115400590025224E-4
91501	1.1115400590025224E-4
91501	1.1115400590025224E-4
92001	1.1088729538889997E-4
92501	1.1061773622075346E-4
93001	1.1034415476033391E-4
93501	1.1011387193351867E-4
94001	1.0976180671006094E-4
94501	1.0956432892455035E-4
95001	1.0926026820182182E-4
95501	1.0911634798423215E-4
96001	1.089064631073484E-4
96501	1.0868357134390378E-4
97001	1.0845916298918621E-4
97501	1.0817903614821045E-4
98001	1.0795066036840454E-4
98501	1.0773316002059207E-4
98501	1.0773316002059207E-4
98501	1.0773316002059207E-4
98501	1.0773316002059207E-4
98501	1.0773316002059207E-4
98501	1.0773316002059207E-4
98501	1.0773316002059207E-4
98501	1.0773316002059207E-4
99001	1.0755866093665603E-4
99501	1.0728709848166803E-4
