#iterations	mean Measure
1	-0.003929255232384974
501	-0.0037081183941297608
1001	-0.0033852012540428974
1501	-0.0033236257218885027
2001	-0.002672466732341452
2501	-0.0022233722091945006
3001	-0.0019113850584882976
3501	-0.0017035310619902299
4001	-0.0015446084506818122
4001	-0.0015446084506818122
4001	-0.0015446084506818122
4001	-0.0015446084506818122
4001	-0.0015446084506818122
4001	-0.0015446084506818122
4001	-0.0015446084506818122
4501	-0.0014324104664210832
5001	-0.0013338270211855376
5501	-0.0012540133467601124
6001	-0.0011885704492025078
6501	-0.001137408950483998
7001	-0.0010880223322705983
7501	-0.0010509615069065992
8001	-0.0010162560497175225
8501	-9.907326000717614E-4
9001	-9.689308395623551E-4
9501	-9.448521201921792E-4
10001	-9.206588731877952E-4
10501	-9.000070954730209E-4
11001	-8.838449681059772E-4
11501	-8.696967639185922E-4
12001	-8.57554347164416E-4
12501	-8.448927956044507E-4
13001	-8.330990302225622E-4
13501	-8.222525567997785E-4
13501	-8.222525567997785E-4
13501	-8.222525567997785E-4
14001	-8.12102585653887E-4
14501	-8.025241983892551E-4
15001	-7.92696099842161E-4
15001	-7.92696099842161E-4
15001	-7.92696099842161E-4
15501	-7.836225037851822E-4
15501	-7.836225037851822E-4
16001	-7.76181528322678E-4
16501	-7.68660666331587E-4
17001	-7.592863238505081E-4
17501	-7.520421647517698E-4
17501	-7.520421647517698E-4
18001	-7.460520500965968E-4
18501	-7.412229132994184E-4
19001	-7.356613660878871E-4
19501	-7.310118606951242E-4
19501	-7.310118606951242E-4
20001	-7.257552833175501E-4
20001	-7.257552833175501E-4
20501	-7.21374840076975E-4
21001	-7.163153751633927E-4
21501	-7.127369899183677E-4
22001	-7.085409362815386E-4
22001	-7.085409362815386E-4
22001	-7.085409362815386E-4
22501	-7.044941571622445E-4
23001	-7.003778698844283E-4
23501	-6.9931741320825E-4
24001	-6.967636605082508E-4
24501	-6.940952435307721E-4
25001	-6.926855469883119E-4
25501	-6.903479963537201E-4
26001	-6.883777940527231E-4
26501	-6.85698810551478E-4
27001	-6.822960029387056E-4
27501	-6.822527992361753E-4
28001	-6.819336607403709E-4
28501	-6.799993306456166E-4
29001	-6.770733966388936E-4
29001	-6.770733966388936E-4
29501	-6.752618183342982E-4
30001	-6.745315366442555E-4
30501	-6.745357492264913E-4
31001	-6.739177233112333E-4
31001	-6.739177233112333E-4
31001	-6.739177233112333E-4
31501	-6.726282053274232E-4
32001	-6.719545231786723E-4
32501	-6.711075411573532E-4
32501	-6.711075411573532E-4
33001	-6.706758358132143E-4
33501	-6.694607317355721E-4
34001	-6.688041987244216E-4
34501	-6.693802156548151E-4
35001	-6.681881912338078E-4
35501	-6.677964640158493E-4
35501	-6.677964640158493E-4
35501	-6.677964640158493E-4
36001	-6.667312128328776E-4
36001	-6.667312128328776E-4
36501	-6.667875684757485E-4
36501	-6.667875684757485E-4
37001	-6.655295118977504E-4
37501	-6.643854766513768E-4
38001	-6.636703103968906E-4
38501	-6.621068227016006E-4
39001	-6.624763708905364E-4
39501	-6.612849139610097E-4
40001	-6.616611911833292E-4
40501	-6.60687711759014E-4
41001	-6.605440703070615E-4
41501	-6.606971257324822E-4
42001	-6.6003122028708E-4
42501	-6.600342786051851E-4
43001	-6.590003892797539E-4
43001	-6.590003892797539E-4
43501	-6.586440655719895E-4
44001	-6.581886164934645E-4
44501	-6.575329422688379E-4
45001	-6.571045007589723E-4
45001	-6.571045007589723E-4
45501	-6.565309959110027E-4
46001	-6.558890009353272E-4
46501	-6.550857980852524E-4
47001	-6.557939377485553E-4
47501	-6.552910014183667E-4
48001	-6.54998883259844E-4
48501	-6.5513987693957E-4
48501	-6.5513987693957E-4
49001	-6.540701325922514E-4
49501	-6.538613137184243E-4
50001	-6.535228794788581E-4
50001	-6.535228794788581E-4
50501	-6.529102460959535E-4
51001	-6.519961090011573E-4
51501	-6.520252635304979E-4
52001	-6.517216241486096E-4
52501	-6.515121072900906E-4
53001	-6.513802577616871E-4
53501	-6.510841505066196E-4
54001	-6.505815400949071E-4
54501	-6.505212353879162E-4
55001	-6.503238922785824E-4
55001	-6.503238922785824E-4
55001	-6.503238922785824E-4
55501	-6.498813604363051E-4
56001	-6.493051660936298E-4
56001	-6.493051660936298E-4
56001	-6.493051660936298E-4
56501	-6.484832332058993E-4
57001	-6.482517011165105E-4
57001	-6.482517011165105E-4
57501	-6.480587008158892E-4
58001	-6.4767331982346E-4
58001	-6.4767331982346E-4
58001	-6.4767331982346E-4
58501	-6.469461885710861E-4
59001	-6.471573264918413E-4
59501	-6.4659265793673E-4
60001	-6.458302237209307E-4
60001	-6.458302237209307E-4
60501	-6.459790163207848E-4
60501	-6.459790163207848E-4
61001	-6.459218618784702E-4
61501	-6.454940276925648E-4
62001	-6.449420258838697E-4
62501	-6.44919077730519E-4
62501	-6.44919077730519E-4
63001	-6.445736139551358E-4
63501	-6.438766158524848E-4
64001	-6.436853221865569E-4
64001	-6.436853221865569E-4
64501	-6.439840771510184E-4
65001	-6.438590339129112E-4
65001	-6.438590339129112E-4
65501	-6.433993812925515E-4
66001	-6.431902680522197E-4
66001	-6.431902680522197E-4
66501	-6.430008826532888E-4
67001	-6.433527701662099E-4
67501	-6.429359018158336E-4
68001	-6.433266961582689E-4
68501	-6.430869084798475E-4
69001	-6.427352443123075E-4
69001	-6.427352443123075E-4
69001	-6.427352443123075E-4
69501	-6.42183465403223E-4
70001	-6.419496102873135E-4
70501	-6.415842787363942E-4
71001	-6.415627063665964E-4
71001	-6.415627063665964E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
71501	-6.413336637104763E-4
72001	-6.412272132638642E-4
72501	-6.40950790467015E-4
73001	-6.407068863975501E-4
73501	-6.405465034785128E-4
74001	-6.403033523330828E-4
74501	-6.396165315632408E-4
75001	-6.39646117905105E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
75501	-6.395292263193284E-4
76001	-6.393737830376507E-4
76501	-6.396063521111153E-4
77001	-6.38894381019174E-4
77001	-6.38894381019174E-4
77001	-6.38894381019174E-4
77001	-6.38894381019174E-4
77501	-6.386439994135249E-4
77501	-6.386439994135249E-4
77501	-6.386439994135249E-4
77501	-6.386439994135249E-4
78001	-6.384375993438139E-4
78501	-6.382904433057907E-4
79001	-6.378961093195951E-4
79501	-6.378313073587136E-4
79501	-6.378313073587136E-4
79501	-6.378313073587136E-4
79501	-6.378313073587136E-4
79501	-6.378313073587136E-4
79501	-6.378313073587136E-4
80001	-6.376953704252394E-4
80501	-6.375313581718832E-4
81001	-6.377080300454257E-4
81501	-6.375914585163208E-4
81501	-6.375914585163208E-4
81501	-6.375914585163208E-4
81501	-6.375914585163208E-4
81501	-6.375914585163208E-4
82001	-6.379736093892311E-4
82501	-6.378335558629507E-4
83001	-6.377620266274886E-4
83501	-6.378513169920481E-4
84001	-6.373887401896211E-4
84501	-6.370756273480833E-4
85001	-6.368521295633642E-4
85001	-6.368521295633642E-4
85501	-6.36972701470194E-4
85501	-6.36972701470194E-4
86001	-6.366148160288137E-4
86001	-6.366148160288137E-4
86501	-6.368391222597935E-4
86501	-6.368391222597935E-4
87001	-6.369311747871888E-4
87501	-6.367078849881475E-4
87501	-6.367078849881475E-4
88001	-6.367035801335122E-4
88501	-6.365540432270707E-4
88501	-6.365540432270707E-4
88501	-6.365540432270707E-4
89001	-6.368813244301701E-4
89001	-6.368813244301701E-4
89501	-6.371083900440577E-4
89501	-6.371083900440577E-4
90001	-6.368973941147904E-4
90501	-6.373631448258621E-4
91001	-6.370676235363075E-4
91001	-6.370676235363075E-4
91001	-6.370676235363075E-4
91001	-6.370676235363075E-4
91001	-6.370676235363075E-4
91501	-6.371676474191585E-4
91501	-6.371676474191585E-4
92001	-6.370894410699474E-4
92501	-6.370600151553263E-4
93001	-6.371373427844055E-4
93501	-6.372874491859786E-4
93501	-6.372874491859786E-4
94001	-6.37348393589715E-4
94501	-6.372319635156984E-4
95001	-6.371524873996861E-4
95501	-6.36946649851764E-4
96001	-6.369341515372105E-4
96501	-6.367844518663382E-4
97001	-6.369382327459094E-4
97501	-6.3719444141777E-4
98001	-6.369328937811989E-4
98501	-6.367080504820369E-4
99001	-6.367565709660009E-4
99001	-6.367565709660009E-4
99501	-6.363113853730571E-4
