Description	Target	Measure	E11	E10	E01
["""col_1241""" = 3]	[Target]	0.0	0.0	1123.0	0.0
["""col_1571""" = 1]	[Target]	0.0	0.0	1144.0	0.0
["""col_1091""" = 1]	[Target]	0.0	0.0	1120.0	0.0
["""col_694""" = 0]	[Target]	0.0	0.0	1134.0	0.0
["""col_243""" = 3], ["""col_759""" = 4], ["""col_1414""" = 1], ["""col_1649""" = 0]	[Target]	0.0	0.0	11.0	0.0
["""col_1649""" = 0]	[Target]	0.0	0.0	1116.0	0.0
["""col_315""" = 1], ["""col_1833""" = 3]	[Target]	0.0	0.0	216.0	0.0
["""col_1833""" = 3]	[Target]	0.0	0.0	1100.0	0.0
["""col_1192""" = 3]	[Target]	0.0	0.0	1146.0	0.0
["""col_1000""" = 1], ["""col_1114""" = 4], ["""col_1432""" = 3], ["""col_1757""" = 4]	[Target]	0.0	0.0	13.0	0.0
["""col_1114""" = 4]	[Target]	0.0	0.0	1176.0	0.0
["""col_1611""" = 0]	[Target]	0.0	0.0	1118.0	0.0
["""col_401""" = 1]	[Target]	0.0	0.0	1151.0	0.0
["""col_332""" = 4], ["""col_508""" = 3], ["""col_1701""" = 3], ["""col_1866""" = 1]	[Target]	0.0	0.0	15.0	0.0
["""col_332""" = 4]	[Target]	0.0	0.0	1118.0	0.0
["""col_805""" = 4], ["""col_1000""" = 3]	[Target]	0.0	0.0	198.0	0.0
["""col_805""" = 4]	[Target]	0.0	0.0	1127.0	0.0
["""col_1306""" = 0]	[Target]	0.0	0.0	1182.0	0.0
["""col_252""" = 1]	[Target]	0.0	0.0	1092.0	0.0
["""col_1647""" = 2]	[Target]	0.0	0.0	1162.0	0.0
["""col_1642""" = 4]	[Target]	0.0	0.0	1107.0	0.0
["""col_515""" = 4]	[Target]	0.0	0.0	1137.0	0.0
["""col_928""" = 4]	[Target]	0.0	0.0	1190.0	0.0
["""col_1437""" = 1]	[Target]	0.0	0.0	1124.0	0.0
["""col_421""" = 3], ["""col_1030""" = 4], ["""col_1251""" = 0]	[Target]	0.0	0.0	39.0	0.0
["""col_1251""" = 0]	[Target]	0.0	0.0	1118.0	0.0
["""col_1830""" = 0]	[Target]	0.0	0.0	1088.0	0.0
["""col_1232""" = 4]	[Target]	0.0	0.0	1145.0	0.0
["""col_776""" = 1]	[Target]	0.0	0.0	1153.0	0.0
["""col_1478""" = 4]	[Target]	0.0	0.0	1083.0	0.0
["""col_47""" = 4]	[Target]	0.0	0.0	1108.0	0.0
["""col_315""" = 3], ["""col_432""" = 3], ["""col_1206""" = 4]	[Target]	0.0	0.0	40.0	0.0
["""col_315""" = 3], ["""col_432""" = 3]	[Target]	0.0	0.0	220.0	0.0
["""col_315""" = 3]	[Target]	0.0	0.0	1123.0	0.0
["""col_234""" = 2], ["""col_1234""" = 2]	[Target]	0.0	0.0	226.0	0.0
["""col_1234""" = 2]	[Target]	0.0	0.0	1103.0	0.0
["""col_953""" = 3]	[Target]	0.0	0.0	1149.0	0.0
["""col_697""" = 4], ["""col_1405""" = 4]	[Target]	0.0	0.0	237.0	0.0
["""col_697""" = 4]	[Target]	0.0	0.0	1122.0	0.0
["""col_1474""" = 4]	[Target]	0.0	0.0	1132.0	0.0
["""col_1088""" = 3], ["""col_1348""" = 2]	[Target]	0.0	0.0	234.0	0.0
["""col_1348""" = 2]	[Target]	0.0	0.0	1156.0	0.0
["""col_1721""" = 1]	[Target]	0.0	0.0	1086.0	0.0
["""col_105""" = 4]	[Target]	0.0	0.0	1090.0	0.0
["""col_427""" = 3]	[Target]	0.0	0.0	1147.0	0.0
["""col_980""" = 3]	[Target]	0.0	0.0	1130.0	0.0
["""col_707""" = 1]	[Target]	0.0	0.0	1082.0	0.0
["""col_662""" = 0]	[Target]	0.0	0.0	1136.0	0.0
["""col_11""" = 2], ["""col_1585""" = 3]	[Target]	0.0	0.0	224.0	0.0
["""col_11""" = 2]	[Target]	0.0	0.0	1119.0	0.0
