Description	Target	Measure	E11	E10	E01
["""ENSG00000257127""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000127585""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000131373""" = 1.0], ["""ENSG00000174776""" = 0.0], ["""ENSG00000120925""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000120925""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000255251""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000197785""" = 0.0], ["""ENSG00000182196""" = 0.0], ["""ENSG00000100731""" = 1.0], ["""ENSG00000089472""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000182196""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000139926""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000213171""" = 0.0], ["""ENSG00000250317""" = 0.0], ["""ENSG00000112079""" = 0.0], ["""ENSG00000127920""" = 0.0], ["""ENSG00000030304""" = 1.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000030304""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000011523""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000143156""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000160781""" = 0.0], ["""ENSG00000163412""" = 1.0], ["""ENSG00000167110""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000160781""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000163961""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000142583""" = 1.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000187918""" = 0.0], ["""ENSG00000065457""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000187918""" = 0.0]	[Target]	0.0	0.0	170.0	0.0
["""ENSG00000082126""" = 1.0], ["""ENSG00000242114""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000082126""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000181827""" = 0.0], ["""ENSG00000212935""" = 0.0], ["""ENSG00000039139""" = 0.0]	[Target]	0.0	0.0	109.0	0.0
["""ENSG00000181827""" = 0.0], ["""ENSG00000212935""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000181827""" = 0.0], ["""ENSG00000212935""" = 0.0], ["""ENSG00000039139""" = 0.0], ["""ENSG00000156463""" = 0.0]	[Target]	0.0	0.0	87.0	0.0
["""ENSG00000165794""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000169876""" = 1.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000173548""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000077152""" = 0.0], ["""ENSG00000171310""" = 0.0], ["""ENSG00000138018""" = 0.0], ["""ENSG00000049769""" = 0.0]	[Target]	0.0	0.0	71.0	0.0
["""ENSG00000049769""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000140044""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000112276""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000102048""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000164011""" = 0.0], ["""ENSG00000125245""" = 0.0], ["""ENSG00000141574""" = 0.0], ["""ENSG00000187912""" = 0.0], ["""ENSG00000112146""" = 0.0]	[Target]	0.0	0.0	57.0	0.0
["""ENSG00000112146""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000234857""" = 0.0], ["""ENSG00000151287""" = 0.0], ["""ENSG00000185955""" = 0.0]	[Target]	0.0	0.0	68.0	0.0
["""ENSG00000234857""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000169994""" = 1.0], ["""ENSG00000028310""" = 0.0], ["""ENSG00000039139""" = 0.0], ["""ENSG00000177556""" = 0.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000028310""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000160932""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000171302""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000105402""" = 1.0], ["""ENSG00000173040""" = 0.0], ["""ENSG00000256162""" = 0.0], ["""ENSG00000106348""" = 0.0], ["""ENSG00000130234""" = 0.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000105402""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000105642""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000069020""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000204019""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000105639""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000135517""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000108819""" = 0.0], ["""ENSG00000124212""" = 1.0], ["""ENSG00000196782""" = 0.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000108819""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000085978""" = 0.0], ["""ENSG00000187772""" = 1.0]	[Target]	0.0	0.0	26.0	0.0
["""ENSG00000187772""" = 1.0]	[Target]	0.0	0.0	30.0	0.0
