Description	Target	Measure	E11	E10	E01
["""ENSG00000083097""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000165752""" = 1.0], ["""ENSG00000267699""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000185615""" = 1.0], ["""ENSG00000198719""" = 0.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000187533""" = 1.0], ["""ENSG00000198173""" = 1.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000158186""" = 0.0], ["""ENSG00000147081""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000213390""" = 1.0], ["""ENSG00000185753""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000123685""" = 1.0], ["""ENSG00000110448""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000129055""" = 0.0], ["""ENSG00000085563""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000067798""" = 1.0], ["""ENSG00000205403""" = 0.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000179627""" = 1.0], ["""ENSG00000172209""" = 1.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000181264""" = 0.0], ["""ENSG00000189430""" = 1.0], ["""ENSG00000118004""" = 0.0], ["""ENSG00000196230""" = 0.0], ["""ENSG00000106258""" = 0.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000168509""" = 0.0], ["""ENSG00000129691""" = 1.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000169509""" = 1.0], ["""ENSG00000112796""" = 0.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000184999""" = 1.0], ["""ENSG00000182329""" = 1.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000104946""" = 0.0], ["""ENSG00000112578""" = 1.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000149506""" = 0.0], ["""ENSG00000176087""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000130640""" = 1.0], ["""ENSG00000241553""" = 0.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000205359""" = 0.0], ["""ENSG00000112742""" = 1.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000261130""" = 0.0], ["""ENSG00000132010""" = 0.0], ["""ENSG00000123159""" = 0.0]	[Target]	0.0	0.0	81.0	0.0
["""ENSG00000010165""" = 1.0], ["""ENSG00000174206""" = 0.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000221923""" = 1.0], ["""ENSG00000196588""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000168386""" = 0.0], ["""ENSG00000178287""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000108465""" = 1.0], ["""ENSG00000068400""" = 0.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000197142""" = 1.0], ["""ENSG00000170516""" = 0.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000111046""" = 0.0], ["""ENSG00000064545""" = 0.0], ["""ENSG00000154654""" = 1.0], ["""ENSG00000204052""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000143748""" = 1.0], ["""ENSG00000127580""" = 0.0], ["""ENSG00000099804""" = 0.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000070404""" = 1.0], ["""ENSG00000181826""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000078369""" = 0.0], ["""ENSG00000205857""" = 0.0], ["""ENSG00000102924""" = 0.0]	[Target]	0.0	0.0	87.0	0.0
