Description	Target	Measure	E11	E10	E01
["""ENSG00000104324""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000283239""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000181007""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000156253""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000130749""" = 0.0], ["""ENSG00000241945""" = 0.0], ["""ENSG00000167136""" = 0.0]	[Target]	0.0	0.0	85.0	0.0
["""ENSG00000241945""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000140320""" = 0.0], ["""ENSG00000135577""" = 1.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000140320""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000224051""" = 0.0], ["""ENSG00000110536""" = 0.0]	[Target]	0.0	0.0	106.0	0.0
["""ENSG00000110536""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000020181""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000110497""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000269964""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000107611""" = 1.0], ["""ENSG00000156885""" = 0.0], ["""ENSG00000184560""" = 0.0], ["""ENSG00000206260""" = 0.0], ["""ENSG00000175309""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000175309""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000185222""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000164430""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000111647""" = 0.0], ["""ENSG00000176219""" = 0.0], ["""ENSG00000169618""" = 1.0], ["""ENSG00000225940""" = 0.0], ["""ENSG00000147119""" = 1.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000147119""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000127863""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000139219""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000225528""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000206013""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000243896""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000106615""" = 0.0], ["""ENSG00000215187""" = 0.0]	[Target]	0.0	0.0	92.0	0.0
["""ENSG00000106615""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000105472""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000095787""" = 0.0], ["""ENSG00000156414""" = 0.0]	[Target]	0.0	0.0	103.0	0.0
["""ENSG00000095787""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000197226""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000170632""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000212122""" = 0.0], ["""ENSG00000008196""" = 0.0], ["""ENSG00000168575""" = 1.0], ["""ENSG00000005238""" = 0.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000168575""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000012779""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000078725""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000159388""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000135407""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000169247""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000185009""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000241360""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000198758""" = 0.0], ["""ENSG00000123342""" = 1.0], ["""ENSG00000140463""" = 0.0], ["""ENSG00000159496""" = 0.0], ["""ENSG00000138653""" = 0.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000138653""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000180287""" = 1.0], ["""ENSG00000065320""" = 0.0], ["""ENSG00000141699""" = 0.0], ["""ENSG00000171551""" = 0.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000180287""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000152465""" = 0.0]	[Target]	0.0	0.0	137.0	0.0
["""ENSG00000135119""" = 0.0], ["""ENSG00000180979""" = 0.0], ["""ENSG00000171124""" = 0.0], ["""ENSG00000248751""" = 0.0]	[Target]	0.0	0.0	63.0	0.0
["""ENSG00000248751""" = 0.0]	[Target]	0.0	0.0	136.0	0.0
["""ENSG00000139266""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000066135""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000169946""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
