Description	Target	Measure	E11	E10	E01
["""col_942""" = 2]	[Target]	0.0	0.0	1100.0	0.0
["""col_1322""" = 3]	[Target]	0.0	0.0	1075.0	0.0
["""col_430""" = 4]	[Target]	0.0	0.0	1106.0	0.0
["""col_1334""" = 1]	[Target]	0.0	0.0	1114.0	0.0
["""col_1541""" = 4]	[Target]	0.0	0.0	1113.0	0.0
["""col_1615""" = 3]	[Target]	0.0	0.0	1098.0	0.0
["""col_1510""" = 1]	[Target]	0.0	0.0	1135.0	0.0
["""col_629""" = 3], ["""col_1894""" = 0]	[Target]	0.0	0.0	255.0	0.0
["""col_268""" = 0]	[Target]	0.0	0.0	1099.0	0.0
["""col_737""" = 3], ["""col_975""" = 0]	[Target]	0.0	0.0	221.0	0.0
["""col_251""" = 2], ["""col_1155""" = 3], ["""col_1162""" = 2], ["""col_1970""" = 0]	[Target]	0.0	0.0	12.0	0.0
["""col_38""" = 4]	[Target]	0.0	0.0	1111.0	0.0
["""col_1803""" = 1]	[Target]	0.0	0.0	1079.0	0.0
["""col_163""" = 3]	[Target]	0.0	0.0	1137.0	0.0
["""col_703""" = 1]	[Target]	0.0	0.0	1105.0	0.0
["""col_1873""" = 1]	[Target]	0.0	0.0	1117.0	0.0
["""col_64""" = 0]	[Target]	0.0	0.0	1088.0	0.0
["""col_206""" = 1], ["""col_667""" = 1], ["""col_1275""" = 2], ["""col_1720""" = 1]	[Target]	0.0	0.0	10.0	0.0
["""col_261""" = 1], ["""col_1806""" = 0]	[Target]	0.0	0.0	225.0	0.0
["""col_297""" = 0]	[Target]	0.0	0.0	1107.0	0.0
["""col_835""" = 4]	[Target]	0.0	0.0	1160.0	0.0
["""col_1554""" = 1]	[Target]	0.0	0.0	1090.0	0.0
["""col_1401""" = 3]	[Target]	0.0	0.0	1161.0	0.0
["""col_1198""" = 0]	[Target]	0.0	0.0	1177.0	0.0
["""col_571""" = 4], ["""col_1842""" = 0], ["""col_1954""" = 2]	[Target]	0.0	0.0	53.0	0.0
["""col_933""" = 1]	[Target]	0.0	0.0	1105.0	0.0
["""col_925""" = 2]	[Target]	0.0	0.0	1148.0	0.0
["""col_167""" = 3]	[Target]	0.0	0.0	1163.0	0.0
["""col_1220""" = 1]	[Target]	0.0	0.0	1133.0	0.0
["""col_1236""" = 2]	[Target]	0.0	0.0	1098.0	0.0
["""col_1000""" = 2]	[Target]	0.0	0.0	1128.0	0.0
["""col_1597""" = 3]	[Target]	0.0	0.0	1130.0	0.0
["""col_1006""" = 1]	[Target]	0.0	0.0	1135.0	0.0
["""col_1005""" = 3], ["""col_1074""" = 3], ["""col_1215""" = 2]	[Target]	0.0	0.0	51.0	0.0
["""col_1853""" = 3]	[Target]	0.0	0.0	1166.0	0.0
["""col_30""" = 1]	[Target]	0.0	0.0	1146.0	0.0
["""col_1547""" = 1]	[Target]	0.0	0.0	1114.0	0.0
["""col_111""" = 0]	[Target]	0.0	0.0	1166.0	0.0
["""col_1308""" = 4]	[Target]	0.0	0.0	1112.0	0.0
["""col_270""" = 2], ["""col_1503""" = 2], ["""col_1599""" = 1], ["""col_1608""" = 2]	[Target]	0.0	0.0	11.0	0.0
["""col_1871""" = 0]	[Target]	0.0	0.0	1185.0	0.0
["""col_1599""" = 2]	[Target]	0.0	0.0	1108.0	0.0
["""col_48""" = 4]	[Target]	0.0	0.0	1116.0	0.0
["""col_369""" = 2], ["""col_647""" = 3]	[Target]	0.0	0.0	226.0	0.0
["""col_607""" = 3]	[Target]	0.0	0.0	1154.0	0.0
["""col_1300""" = 4]	[Target]	0.0	0.0	1117.0	0.0
["""col_121""" = 1], ["""col_1475""" = 1], ["""col_1517""" = 4]	[Target]	0.0	0.0	39.0	0.0
["""col_911""" = 3]	[Target]	0.0	0.0	1125.0	0.0
["""col_1178""" = 1]	[Target]	0.0	0.0	1144.0	0.0
["""col_775""" = 2]	[Target]	0.0	0.0	1097.0	0.0
