Description	Target	Measure	E11	E10	E01
["""col_1706""" = 0]	[Target]	0.0	0.0	1125.0	0.0
["""col_1587""" = 0]	[Target]	0.0	0.0	1109.0	0.0
["""col_1238""" = 4]	[Target]	0.0	0.0	1105.0	0.0
["""col_1224""" = 2], ["""col_1719""" = 4], ["""col_1982""" = 2]	[Target]	0.0	0.0	41.0	0.0
["""col_1719""" = 4]	[Target]	0.0	0.0	1165.0	0.0
["""col_87""" = 2], ["""col_1050""" = 1]	[Target]	0.0	0.0	230.0	0.0
["""col_87""" = 2]	[Target]	0.0	0.0	1100.0	0.0
["""col_855""" = 3]	[Target]	0.0	0.0	1106.0	0.0
["""col_425""" = 0], ["""col_437""" = 1], ["""col_743""" = 4], ["""col_927""" = 3]	[Target]	0.0	0.0	11.0	0.0
["""col_425""" = 0]	[Target]	0.0	0.0	1109.0	0.0
["""col_1603""" = 3], ["""col_1621""" = 2], ["""col_1729""" = 2]	[Target]	0.0	0.0	50.0	0.0
["""col_1603""" = 3]	[Target]	0.0	0.0	1152.0	0.0
["""col_1309""" = 3]	[Target]	0.0	0.0	1160.0	0.0
["""col_346""" = 1], ["""col_487""" = 0], ["""col_1153""" = 1]	[Target]	0.0	0.0	41.0	0.0
["""col_1153""" = 1]	[Target]	0.0	0.0	1129.0	0.0
["""col_1049""" = 1]	[Target]	0.0	0.0	1129.0	0.0
["""col_1192""" = 0]	[Target]	0.0	0.0	1085.0	0.0
["""col_309""" = 4]	[Target]	0.0	0.0	1100.0	0.0
["""col_1364""" = 1]	[Target]	0.0	0.0	1120.0	0.0
["""col_1352""" = 0]	[Target]	0.0	0.0	1189.0	0.0
["""col_1054""" = 2], ["""col_1192""" = 1], ["""col_1307""" = 0]	[Target]	0.0	0.0	43.0	0.0
["""col_1307""" = 0]	[Target]	0.0	0.0	1128.0	0.0
["""col_1376""" = 0]	[Target]	0.0	0.0	1108.0	0.0
["""col_1501""" = 2]	[Target]	0.0	0.0	1100.0	0.0
["""col_1672""" = 4]	[Target]	0.0	0.0	1128.0	0.0
["""col_654""" = 1], ["""col_713""" = 3], ["""col_801""" = 2], ["""col_1874""" = 0]	[Target]	0.0	0.0	10.0	0.0
["""col_654""" = 1]	[Target]	0.0	0.0	1123.0	0.0
["""col_100""" = 1], ["""col_221""" = 4], ["""col_488""" = 0]	[Target]	0.0	0.0	39.0	0.0
["""col_221""" = 4], ["""col_488""" = 0]	[Target]	0.0	0.0	227.0	0.0
["""col_221""" = 4]	[Target]	0.0	0.0	1095.0	0.0
["""col_198""" = 1], ["""col_455""" = 4], ["""col_898""" = 0], ["""col_1392""" = 1]	[Target]	0.0	0.0	10.0	0.0
["""col_455""" = 4], ["""col_898""" = 0]	[Target]	0.0	0.0	233.0	0.0
["""col_898""" = 0]	[Target]	0.0	0.0	1134.0	0.0
["""col_872""" = 2]	[Target]	0.0	0.0	1062.0	0.0
["""col_29""" = 3], ["""col_445""" = 4], ["""col_1112""" = 1], ["""col_1261""" = 1]	[Target]	0.0	0.0	11.0	0.0
["""col_29""" = 3], ["""col_1261""" = 1]	[Target]	0.0	0.0	199.0	0.0
["""col_1261""" = 1]	[Target]	0.0	0.0	1110.0	0.0
["""col_821""" = 0], ["""col_1169""" = 2], ["""col_1592""" = 3], ["""col_1637""" = 1]	[Target]	0.0	0.0	14.0	0.0
["""col_1592""" = 3]	[Target]	0.0	0.0	1084.0	0.0
["""col_608""" = 3]	[Target]	0.0	0.0	1116.0	0.0
["""col_21""" = 2], ["""col_747""" = 1], ["""col_829""" = 2], ["""col_1378""" = 4]	[Target]	0.0	0.0	11.0	0.0
["""col_1378""" = 4]	[Target]	0.0	0.0	1179.0	0.0
["""col_1252""" = 1]	[Target]	0.0	0.0	1103.0	0.0
["""col_1462""" = 4]	[Target]	0.0	0.0	1144.0	0.0
["""col_356""" = 2], ["""col_608""" = 1], ["""col_1399""" = 3]	[Target]	0.0	0.0	39.0	0.0
["""col_608""" = 1]	[Target]	0.0	0.0	1096.0	0.0
["""col_1771""" = 3]	[Target]	0.0	0.0	1113.0	0.0
["""col_101""" = 0], ["""col_197""" = 4]	[Target]	0.0	0.0	213.0	0.0
["""col_101""" = 0]	[Target]	0.0	0.0	1121.0	0.0
["""col_26""" = 2]	[Target]	0.0	0.0	1095.0	0.0
