#iterations	mean Measure
1	-0.46195043600243585
501	-0.2827419484909269
1001	-0.27639006086051987
1501	-0.2729107618172821
2001	-0.25836461730220256
2501	-0.25431951033644
3001	-0.25208834905599065
3501	-0.25233370833317326
3501	-0.25233370833317326
4001	-0.2539124104589639
4501	-0.2558515599251955
5001	-0.25416727502808245
5501	-0.2554940022384398
5501	-0.2554940022384398
5501	-0.2554940022384398
6001	-0.25549328191998855
6501	-0.25598678680598064
7001	-0.25633756664124396
7501	-0.2574724506902488
8001	-0.25827185902663374
8501	-0.2597495310837201
9001	-0.2610122356556454
9501	-0.26170276947989013
