Description	Target	Measure	E11	E10	E01
["""ENSG00000134443""" = 1.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000124429""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000151718""" = 1.0], ["""ENSG00000197576""" = 0.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000100350""" = 0.0], ["""ENSG00000153037""" = 0.0], ["""ENSG00000164619""" = 1.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000153037""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000153560""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000113070""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000117305""" = 1.0], ["""ENSG00000178473""" = 0.0], ["""ENSG00000108349""" = 0.0], ["""ENSG00000152818""" = 0.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000164265""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000101347""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000075073""" = 0.0], ["""ENSG00000171561""" = 0.0], ["""ENSG00000166133""" = 0.0], ["""ENSG00000140400""" = 1.0], ["""ENSG00000186493""" = 0.0]	[Target]	0.0	0.0	26.0	0.0
["""ENSG00000188385""" = 0.0], ["""ENSG00000111726""" = 0.0], ["""ENSG00000153531""" = 0.0], ["""ENSG00000119596""" = 0.0], ["""ENSG00000244115""" = 0.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000167257""" = 0.0], ["""ENSG00000188581""" = 0.0], ["""ENSG00000143867""" = 0.0], ["""ENSG00000262919""" = 1.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000254585""" = 0.0], ["""ENSG00000171763""" = 0.0], ["""ENSG00000007392""" = 0.0], ["""ENSG00000114988""" = 0.0], ["""ENSG00000127838""" = 0.0]	[Target]	0.0	0.0	51.0	0.0
["""ENSG00000146085""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000179178""" = 0.0], ["""ENSG00000283873""" = 0.0], ["""ENSG00000113845""" = 1.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000198890""" = 1.0], ["""ENSG00000198336""" = 0.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000136156""" = 0.0], ["""ENSG00000129460""" = 0.0], ["""ENSG00000179168""" = 1.0], ["""ENSG00000104524""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000179168""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000197619""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000162511""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000149600""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000197153""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000179846""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000146834""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000149972""" = 0.0], ["""ENSG00000118971""" = 1.0], ["""ENSG00000128218""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000228607""" = 0.0], ["""ENSG00000213024""" = 0.0], ["""ENSG00000233276""" = 1.0], ["""ENSG00000169490""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000247595""" = 1.0], ["""ENSG00000158483""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000239887""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000164751""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000055070""" = 1.0], ["""ENSG00000114388""" = 1.0], ["""ENSG00000171133""" = 0.0]	[Target]	0.0	0.0	15.0	0.0
["""ENSG00000114388""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000164010""" = 0.0], ["""ENSG00000132677""" = 0.0], ["""ENSG00000132510""" = 0.0], ["""ENSG00000196616""" = 0.0]	[Target]	0.0	0.0	54.0	0.0
["""ENSG00000110330""" = 0.0], ["""ENSG00000108474""" = 0.0], ["""ENSG00000171136""" = 0.0], ["""ENSG00000188763""" = 0.0]	[Target]	0.0	0.0	66.0	0.0
["""ENSG00000170545""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000176454""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000184634""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000121931""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000140798""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000164418""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
