Description	Target	Measure	E11	E10	E01
["""1599"""]	[target]	0.0	0.0	13.0	5504.0
["""58"""]	[target]	0.0	0.0	13.0	5504.0
["""930"""]	[target]	0.0	0.0	14.0	5504.0
["""1543"""]	[target]	0.0	0.0	20.0	5504.0
["""2230"""]	[target]	0.0	0.0	18.0	5504.0
["""24""", """4659"""]	[target]	0.0	0.0	19.0	5504.0
["""2726"""]	[target]	0.0	0.0	54.0	5504.0
["""4285""", """4650""", """4677"""]	[target]	0.0	0.0	10.0	5504.0
["""290"""]	[target]	0.0	0.0	12.0	5504.0
["""681""", """2306""", """2868"""]	[target]	0.0	0.0	27.0	5504.0
["""1051"""]	[target]	0.0	0.0	14.0	5504.0
["""1933"""]	[target]	0.0	0.0	11.0	5504.0
["""1296""", """3215"""]	[target]	0.0	0.0	10.0	5504.0
["""620""", """4147"""]	[target]	0.0	0.0	13.0	5504.0
["""765""", """3469""", """4233"""]	[target]	0.0	0.0	10.0	5504.0
["""177""", """1072""", """1468"""]	[target]	0.0	0.0	13.0	5504.0
["""715""", """4677"""]	[target]	0.0	0.0	15.0	5504.0
["""2384""", """4605""", """4705"""]	[target]	0.0	0.0	10.0	5504.0
["""3972""", """4650"""]	[target]	0.0	0.0	10.0	5504.0
["""1031""", """4677"""]	[target]	0.0	0.0	21.0	5504.0
["""2202""", """4650"""]	[target]	0.0	0.0	12.0	5504.0
["""311""", """4659"""]	[target]	0.0	0.0	19.0	5504.0
["""2192""", """4695"""]	[target]	0.0	0.0	16.0	5504.0
["""21""", """2162"""]	[target]	0.0	0.0	13.0	5504.0
["""3013"""]	[target]	0.0	0.0	19.0	5504.0
["""2032""", """2589"""]	[target]	0.0	0.0	11.0	5504.0
["""722""", """765"""]	[target]	0.0	0.0	13.0	5504.0
["""1885""", """4674"""]	[target]	0.0	0.0	14.0	5504.0
["""2163""", """4585"""]	[target]	0.0	0.0	10.0	5504.0
["""1033""", """2008""", """2174"""]	[target]	0.0	0.0	14.0	5504.0
["""803""", """4018"""]	[target]	0.0	0.0	10.0	5504.0
["""3875""", """4130"""]	[target]	0.0	0.0	30.0	5504.0
["""482""", """4611"""]	[target]	0.0	0.0	10.0	5504.0
["""1764""", """4699"""]	[target]	0.0	0.0	11.0	5504.0
["""2185""", """2251"""]	[target]	0.0	0.0	11.0	5504.0
["""877""", """4650"""]	[target]	0.0	0.0	16.0	5504.0
["""4320""", """4611"""]	[target]	0.0	0.0	12.0	5504.0
["""2991""", """4142"""]	[target]	0.0	0.0	15.0	5504.0
["""2924""", """3937"""]	[target]	0.0	0.0	24.0	5504.0
["""3678""", """4626"""]	[target]	0.0	0.0	13.0	5504.0
["""2893"""]	[target]	0.0	0.0	21.0	5504.0
["""3910"""]	[target]	0.0	0.0	35.0	5504.0
["""1976""", """4637"""]	[target]	0.0	0.0	24.0	5504.0
["""1875""", """2357"""]	[target]	0.0	0.0	10.0	5504.0
["""1792""", """4587"""]	[target]	0.0	0.0	10.0	5504.0
["""4409""", """4668"""]	[target]	0.0	0.0	11.0	5504.0
["""3293""", """4619"""]	[target]	0.0	0.0	12.0	5504.0
["""4070""", """4686"""]	[target]	0.0	0.0	38.0	5504.0
["""3670""", """4598"""]	[target]	0.0	0.0	16.0	5504.0
["""977""", """4703"""]	[target]	0.0	0.0	11.0	5504.0
