#iterations	mean Measure
1	-0.4626662268612302
501	-0.2739482015234157
1001	-0.27859756522429296
1501	-0.2727270230054871
2001	-0.2646868885156487
2001	-0.2646868885156487
2501	-0.256777831901411
3001	-0.25351921463990856
3501	-0.2553972212100509
3501	-0.2553972212100509
3501	-0.2553972212100509
4001	-0.25673165846573
4001	-0.25673165846573
4001	-0.25673165846573
4001	-0.25673165846573
4001	-0.25673165846573
4001	-0.25673165846573
4001	-0.25673165846573
4501	-0.25722432592253086
5001	-0.25767516093321974
5501	-0.2580844708112643
6001	-0.25765268263779645
6501	-0.25930220812377225
6501	-0.25930220812377225
7001	-0.2592481440236638
7001	-0.2592481440236638
7001	-0.2592481440236638
7501	-0.25966599451689265
7501	-0.25966599451689265
8001	-0.259530009750779
8501	-0.2604950145933596
9001	-0.2614637630960705
9001	-0.2614637630960705
9501	-0.2623335958804468
