#iterations	mean Measure
1	0.0
501	4.857244551769625E-4
1001	4.294992209069583E-4
1501	4.2516689813218704E-4
2001	4.553221099282659E-4
2501	3.6572356576408677E-4
3001	3.059379309187226E-4
3501	3.122509451572707E-4
4001	2.7412228598554976E-4
4001	2.7412228598554976E-4
4501	2.812980048059642E-4
5001	2.535667784937572E-4
5501	2.5717832608251347E-4
6001	2.3638757886196635E-4
6501	2.3840410574550147E-4
6501	2.3840410574550147E-4
7001	2.2876401691159277E-4
7501	2.263917735617835E-4
8001	2.2800406502660546E-4
8501	2.1645583671066424E-4
9001	2.194931867674801E-4
9501	2.1751277125806504E-4
9501	2.1751277125806504E-4
10001	2.1147224236459363E-4
10501	2.1417518941605168E-4
11001	2.1020924833572093E-4
11501	2.0718689813518985E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12001	2.0807178009707826E-4
12501	2.0399324842767014E-4
13001	2.0070643899775992E-4
13501	2.0019803915456247E-4
14001	1.988331973079183E-4
14501	1.9511336776392493E-4
15001	1.9320983334015097E-4
15501	1.9275076233684295E-4
16001	1.9109601094272736E-4
16501	1.8964728664395424E-4
17001	1.8572956738638246E-4
17501	1.838828217455053E-4
17501	1.838828217455053E-4
17501	1.838828217455053E-4
18001	1.831835615433708E-4
18501	1.820647192518999E-4
19001	1.8133558606279706E-4
19501	1.804325958009319E-4
20001	1.7859459744556006E-4
20501	1.764583936771323E-4
21001	1.7443114586397713E-4
21501	1.7251714666433645E-4
22001	1.7141444451328978E-4
22001	1.7141444451328978E-4
22501	1.7019653937865736E-4
22501	1.7019653937865736E-4
23001	1.7043682409208737E-4
23501	1.6953740499954596E-4
24001	1.6899521843035794E-4
24501	1.6830202364953E-4
24501	1.6830202364953E-4
25001	1.6735774320558332E-4
25501	1.6622638804548065E-4
25501	1.6622638804548065E-4
25501	1.6622638804548065E-4
26001	1.650875220286494E-4
26501	1.6490086237455246E-4
26501	1.6490086237455246E-4
27001	1.63699092450756E-4
27501	1.6265271210080579E-4
27501	1.6265271210080579E-4
27501	1.6265271210080579E-4
27501	1.6265271210080579E-4
28001	1.6178429146959268E-4
28001	1.6178429146959268E-4
28501	1.613598390148701E-4
28501	1.613598390148701E-4
28501	1.613598390148701E-4
29001	1.6093662038448972E-4
29501	1.6029020182722117E-4
30001	1.5953775340506494E-4
30501	1.587082350564396E-4
31001	1.5776187321212638E-4
31501	1.568086933006603E-4
32001	1.560730271360307E-4
32501	1.5572234783287148E-4
33001	1.5497962996898615E-4
33501	1.5422718733125034E-4
34001	1.5346635165289574E-4
34501	1.532869915046413E-4
35001	1.53278816079568E-4
35501	1.5263669140119058E-4
36001	1.519153786540471E-4
36501	1.517489659674832E-4
36501	1.517489659674832E-4
37001	1.5127997510117522E-4
37501	1.505539946455783E-4
38001	1.4993881793337813E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
38501	1.4942730239690024E-4
39001	1.4845575068726485E-4
39501	1.4829623412101293E-4
40001	1.477140286157061E-4
40501	1.4703427070028975E-4
41001	1.4699262414485614E-4
41001	1.4699262414485614E-4
41001	1.4699262414485614E-4
41501	1.4656995424828853E-4
41501	1.4656995424828853E-4
42001	1.461315068657691E-4
42501	1.45989492810047E-4
43001	1.4513617355279437E-4
43001	1.4513617355279437E-4
43501	1.4502356558974812E-4
44001	1.4443458697221842E-4
44501	1.440359359038424E-4
45001	1.4361815286944028E-4
45501	1.430900925009772E-4
46001	1.4244258201495132E-4
46501	1.418170968924094E-4
47001	1.41301842372369E-4
47001	1.41301842372369E-4
47001	1.41301842372369E-4
47501	1.4081431068681724E-4
48001	1.4047647835433152E-4
48001	1.4047647835433152E-4
48501	1.3991850244901753E-4
49001	1.3927403881837407E-4
49501	1.3913652994048949E-4
50001	1.3860011814169373E-4
50501	1.383189594266334E-4
51001	1.3812874379552328E-4
51001	1.3812874379552328E-4
51501	1.3769267419581937E-4
52001	1.37431719706642E-4
52001	1.37431719706642E-4
52001	1.37431719706642E-4
52001	1.37431719706642E-4
52001	1.37431719706642E-4
52001	1.37431719706642E-4
52001	1.37431719706642E-4
52501	1.3673317379720131E-4
