#iterations	mean Measure
1	0.0
501	-0.2745965498421367
1001	-0.2709259248360964
1501	-0.2711062915520336
2001	-0.2657974293902524
2501	-0.2613603425619707
3001	-0.25544736159851605
3501	-0.2552048089072039
4001	-0.2555939019687938
4501	-0.2548732634246899
5001	-0.257274234816305
5001	-0.257274234816305
5501	-0.2573109759613332
6001	-0.2579554951014488
6001	-0.2579554951014488
6501	-0.25761169358969616
7001	-0.25860858478739246
7501	-0.2580177581290164
8001	-0.2600624973155204
8001	-0.2600624973155204
8001	-0.2600624973155204
8501	-0.2608866195789496
9001	-0.2616404257406436
9501	-0.26262878231524905
10001	-0.26293290588926377
10501	-0.2639148820647855
10501	-0.2639148820647855
11001	-0.2648499483977319
11501	-0.2656356502954864
12001	-0.26576439124883977
12501	-0.26603371335774967
13001	-0.26677786814832155
13501	-0.2667809889168187
14001	-0.267292095170691
14501	-0.26776594302440343
15001	-0.26829074065204644
15001	-0.26829074065204644
15501	-0.2688278454205335
16001	-0.2688888112033832
16501	-0.26863478452458434
17001	-0.26899715660878415
17501	-0.2694195643762783
18001	-0.2693812276081928
18501	-0.2694944879526407
19001	-0.2697132352653924
19001	-0.2697132352653924
19501	-0.2699853704688792
20001	-0.2700291196882512
20501	-0.27036931651227913
20501	-0.27036931651227913
21001	-0.270221560081586
21501	-0.2700141492183076
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22001	-0.2702253192849305
22501	-0.27050066491373703
23001	-0.2709043664881345
23501	-0.27091408196998834
23501	-0.27091408196998834
24001	-0.27104842353818887
24001	-0.27104842353818887
24501	-0.2714458917688399
24501	-0.2714458917688399
24501	-0.2714458917688399
24501	-0.2714458917688399
25001	-0.2716736315815431
25501	-0.27171280335431996
26001	-0.2719807146925567
26001	-0.2719807146925567
26501	-0.2719328092569613
26501	-0.2719328092569613
26501	-0.2719328092569613
26501	-0.2719328092569613
26501	-0.2719328092569613
26501	-0.2719328092569613
27001	-0.2722597016677849
27501	-0.27225455516910474
28001	-0.27269382176614915
28501	-0.2728212047899508
29001	-0.2728469208201059
29001	-0.2728469208201059
29001	-0.2728469208201059
29501	-0.27312686295917993
30001	-0.2732738706566237
30001	-0.2732738706566237
30501	-0.27351252410283583
31001	-0.27351299573490134
31501	-0.2736188855754961
31501	-0.2736188855754961
31501	-0.2736188855754961
32001	-0.2737830957691097
32501	-0.2739339046106022
33001	-0.27408183063280717
33501	-0.2740465006675356
34001	-0.2741239375070594
34001	-0.2741239375070594
34501	-0.27419741291730965
35001	-0.27433453782839606
35501	-0.27462817013029933
35501	-0.27462817013029933
35501	-0.27462817013029933
36001	-0.27452620881402406
36001	-0.27452620881402406
36001	-0.27452620881402406
36501	-0.2746383482650509
36501	-0.2746383482650509
37001	-0.2747733039467396
37001	-0.2747733039467396
37501	-0.27477086355951624
37501	-0.27477086355951624
38001	-0.27475394947219517
38501	-0.2748145050619022
39001	-0.274765442985954
39501	-0.2747490472725057
39501	-0.2747490472725057
40001	-0.2748879896002134
40501	-0.2747780700729644
40501	-0.2747780700729644
41001	-0.27490956255504495
41501	-0.2749273930076297
42001	-0.27476622059345995
42501	-0.2749361645646445
43001	-0.2748777736546001
43501	-0.2748327218055442
44001	-0.27501153731458433
44501	-0.2749646904120011
45001	-0.2750035342608087
45001	-0.2750035342608087
45501	-0.27490500725074185
45501	-0.27490500725074185
46001	-0.2749434533092287
46501	-0.2749875069353309
46501	-0.2749875069353309
47001	-0.27491382638630685
47501	-0.2748237643890109
48001	-0.27481793711539476
48501	-0.27489301812135236
49001	-0.2748728224962231
49001	-0.2748728224962231
49501	-0.27491456078016335
49501	-0.27491456078016335
50001	-0.274916141670378
50001	-0.274916141670378
50501	-0.27493360682539214
51001	-0.27499352714819797
51001	-0.27499352714819797
51501	-0.2749801504099734
51501	-0.2749801504099734
52001	-0.2750778547265664
52501	-0.2750741241767939
53001	-0.2750977969256338
53001	-0.2750977969256338
53501	-0.2751027719855864
53501	-0.2751027719855864
54001	-0.275122571854784
54501	-0.27499762861354393
54501	-0.27499762861354393
54501	-0.27499762861354393
55001	-0.2749803120078412
55501	-0.2748702416006992
56001	-0.27495307419401704
56001	-0.27495307419401704
56001	-0.27495307419401704
56001	-0.27495307419401704
56501	-0.2749842995802841
56501	-0.2749842995802841
57001	-0.2748671362169926
57501	-0.2748392885860001
58001	-0.27486814963558
58001	-0.27486814963558
58001	-0.27486814963558
58501	-0.2749237804920581
59001	-0.27485725452238247
59501	-0.27473041611536636
60001	-0.27465523593624974
60501	-0.2746726614416365
60501	-0.2746726614416365
60501	-0.2746726614416365
60501	-0.2746726614416365
61001	-0.27474353212005304
61001	-0.27474353212005304
61001	-0.27474353212005304
61501	-0.27468782759380445
61501	-0.27468782759380445
61501	-0.27468782759380445
62001	-0.27470327661594374
62501	-0.2745994402640569
63001	-0.27452669007404734
63001	-0.27452669007404734
63001	-0.27452669007404734
63001	-0.27452669007404734
63501	-0.2744766517277591
63501	-0.2744766517277591
64001	-0.2743914127385176
64501	-0.2743370766234026
64501	-0.2743370766234026
64501	-0.2743370766234026
64501	-0.2743370766234026
64501	-0.2743370766234026
64501	-0.2743370766234026
64501	-0.2743370766234026
64501	-0.2743370766234026
64501	-0.2743370766234026
65001	-0.2743048469178049
65501	-0.2742987568650579
66001	-0.27423915254834863
66501	-0.2741217440637888
67001	-0.27413764864093776
67501	-0.27404685519576993
67501	-0.27404685519576993
67501	-0.27404685519576993
67501	-0.27404685519576993
67501	-0.27404685519576993
67501	-0.27404685519576993
68001	-0.27414024584182206
68501	-0.27408324855489485
69001	-0.27399860359016315
69501	-0.27399641166581273
70001	-0.273894629102991
70001	-0.273894629102991
70001	-0.273894629102991
70001	-0.273894629102991
70001	-0.273894629102991
70001	-0.273894629102991
70001	-0.273894629102991
70501	-0.27382135294724697
70501	-0.27382135294724697
70501	-0.27382135294724697
71001	-0.27377911544552846
71001	-0.27377911544552846
71001	-0.27377911544552846
71001	-0.27377911544552846
71001	-0.27377911544552846
71501	-0.2736168683659992
72001	-0.2736260174369596
72501	-0.273623210240241
73001	-0.2735943218831765
73501	-0.2734764556769329
73501	-0.2734764556769329
74001	-0.27339533344623806
74501	-0.27335361316332674
75001	-0.2732583837879079
75501	-0.2731331065775479
76001	-0.2730005649080262
76501	-0.2729003555889207
77001	-0.2728103207046136
77001	-0.2728103207046136
77501	-0.27266643872664087
78001	-0.2726212140481545
78501	-0.2725283061084854
79001	-0.2724558528940805
79501	-0.27232375836965517
80001	-0.2722000204192102
80501	-0.2721533443296992
81001	-0.27204107915880354
81501	-0.2720011943186139
82001	-0.27187156790071887
82501	-0.2717836430668313
83001	-0.2717345689719789
83501	-0.2716751221053966
84001	-0.27150954036542196
84501	-0.2714132506460952
85001	-0.27131335853771243
85501	-0.27124067164328697
85501	-0.27124067164328697
86001	-0.2711413417305203
86501	-0.27101763860509687
87001	-0.2709319547670286
87501	-0.27086355949595226
88001	-0.2707539050366359
88001	-0.2707539050366359
88001	-0.2707539050366359
88001	-0.2707539050366359
88001	-0.2707539050366359
88501	-0.27064044255389363
89001	-0.2705522356073259
89001	-0.2705522356073259
89001	-0.2705522356073259
89001	-0.2705522356073259
89501	-0.27044607578983754
90001	-0.2703248259062099
90501	-0.2701896983726235
91001	-0.2700668539264704
91001	-0.2700668539264704
91501	-0.26995023616057606
92001	-0.26979439201762345
92501	-0.2696797535891021
92501	-0.2696797535891021
92501	-0.2696797535891021
92501	-0.2696797535891021
92501	-0.2696797535891021
93001	-0.2695469354276042
93501	-0.269414706542997
94001	-0.2693053343186957
94501	-0.2692014109793765
95001	-0.2690195717488876
95501	-0.2688449817854395
95501	-0.2688449817854395
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96001	-0.26874987034507997
96501	-0.26864927551580275
96501	-0.26864927551580275
97001	-0.2684979310923593
97001	-0.2684979310923593
97001	-0.2684979310923593
97501	-0.2683871269149852
98001	-0.268339410194994
98001	-0.268339410194994
98001	-0.268339410194994
98001	-0.268339410194994
98001	-0.268339410194994
98501	-0.2682068293140247
98501	-0.2682068293140247
98501	-0.2682068293140247
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99001	-0.268117109901883
99501	-0.2679071975929137
