Description	Target	Measure	E11	E10	E01
["""2036"""]	[target]	0.0	0.0	15.0	5504.0
["""1488""", """2579""", """4660""", """4686"""]	[target]	0.0	0.0	10.0	5504.0
["""2537"""]	[target]	0.0	0.0	11.0	5504.0
["""3447"""]	[target]	0.0	0.0	13.0	5504.0
["""1599"""]	[target]	0.0	0.0	13.0	5504.0
["""1516"""]	[target]	0.0	0.0	11.0	5504.0
["""352"""]	[target]	0.0	0.0	15.0	5504.0
["""2043"""]	[target]	0.0	0.0	10.0	5504.0
["""846"""]	[target]	0.0	0.0	10.0	5504.0
["""4625""", """4655""", """4668"""]	[target]	0.0	0.0	18.0	5504.0
["""257"""]	[target]	0.0	0.0	11.0	5504.0
["""1151""", """4578""", """4638"""]	[target]	0.0	0.0	11.0	5504.0
["""2686""", """4039"""]	[target]	0.0	0.0	16.0	5504.0
["""107""", """1105""", """1440"""]	[target]	0.0	0.0	13.0	5504.0
["""227""", """4352"""]	[target]	0.0	0.0	10.0	5504.0
["""1333""", """2365"""]	[target]	0.0	0.0	24.0	5504.0
["""520""", """1577""", """4651"""]	[target]	0.0	0.0	14.0	5504.0
["""4666""", """4698"""]	[target]	0.0	0.0	86.0	5504.0
["""1341""", """4595""", """4601""", """4691"""]	[target]	0.0	0.0	10.0	5504.0
["""1081""", """2032"""]	[target]	0.0	0.0	26.0	5504.0
["""3246""", """4587""", """4695"""]	[target]	0.0	0.0	11.0	5504.0
["""1337""", """2384""", """4632"""]	[target]	0.0	0.0	10.0	5504.0
["""1444""", """4623""", """4677"""]	[target]	0.0	0.0	10.0	5504.0
["""803""", """974"""]	[target]	0.0	0.0	82.0	5504.0
["""3160""", """4462""", """4500"""]	[target]	0.0	0.0	12.0	5504.0
["""715""", """4623""", """4697"""]	[target]	0.0	0.0	19.0	5504.0
["""803""", """4127""", """4614""", """4632"""]	[target]	0.0	0.0	12.0	5504.0
["""113""", """2726""", """3381"""]	[target]	0.0	0.0	21.0	5504.0
["""49""", """2155"""]	[target]	0.0	0.0	10.0	5504.0
["""765""", """3972""", """4588"""]	[target]	0.0	0.0	12.0	5504.0
["""715""", """4394""", """4614"""]	[target]	0.0	0.0	13.0	5504.0
["""1743""", """2032""", """4578"""]	[target]	0.0	0.0	14.0	5504.0
["""1530""", """2141"""]	[target]	0.0	0.0	13.0	5504.0
["""3332""", """4677"""]	[target]	0.0	0.0	12.0	5504.0
["""991""", """2032""", """2381"""]	[target]	0.0	0.0	11.0	5504.0
["""494""", """2926""", """4584"""]	[target]	0.0	0.0	10.0	5504.0
["""564""", """2056""", """2586"""]	[target]	0.0	0.0	30.0	5504.0
["""4423""", """4693"""]	[target]	0.0	0.0	13.0	5504.0
["""1337""", """4335""", """4615""", """4687"""]	[target]	0.0	0.0	11.0	5504.0
["""803""", """988""", """4650"""]	[target]	0.0	0.0	10.0	5504.0
["""600""", """4689""", """4713"""]	[target]	0.0	0.0	11.0	5504.0
["""1875""", """4591""", """4650"""]	[target]	0.0	0.0	13.0	5504.0
["""2365""", """4639"""]	[target]	0.0	0.0	10.0	5504.0
["""520""", """4647"""]	[target]	0.0	0.0	11.0	5504.0
["""559""", """4586"""]	[target]	0.0	0.0	12.0	5504.0
["""364""", """2926""", """4693"""]	[target]	0.0	0.0	11.0	5504.0
["""977""", """4686""", """4713"""]	[target]	0.0	0.0	13.0	5504.0
["""803""", """2670""", """4623""", """4638"""]	[target]	0.0	0.0	11.0	5504.0
["""1326""", """4578"""]	[target]	0.0	0.0	28.0	5504.0
["""3364""", """4623""", """4632""", """4686"""]	[target]	0.0	0.0	10.0	5504.0
