Description	Target	Measure	E11	E10	E01
["""col_48""" = 0]	[Target]	0.0	0.0	1131.0	0.0
["""col_706""" = 0]	[Target]	0.0	0.0	1175.0	0.0
["""col_330""" = 4]	[Target]	0.0	0.0	1107.0	0.0
["""col_609""" = 0]	[Target]	0.0	0.0	1102.0	0.0
["""col_222""" = 2]	[Target]	0.0	0.0	1110.0	0.0
["""col_768""" = 4]	[Target]	0.0	0.0	1099.0	0.0
["""col_700""" = 0]	[Target]	0.0	0.0	1116.0	0.0
["""col_547""" = 0], ["""col_617""" = 1], ["""col_1627""" = 2], ["""col_1746""" = 4]	[Target]	0.0	0.0	12.0	0.0
["""col_617""" = 1]	[Target]	0.0	0.0	1146.0	0.0
["""col_50""" = 3]	[Target]	0.0	0.0	1158.0	0.0
["""col_1989""" = 2]	[Target]	0.0	0.0	1141.0	0.0
["""col_955""" = 4]	[Target]	0.0	0.0	1079.0	0.0
["""col_375""" = 3]	[Target]	0.0	0.0	1119.0	0.0
["""col_62""" = 0]	[Target]	0.0	0.0	1087.0	0.0
["""col_242""" = 4]	[Target]	0.0	0.0	1120.0	0.0
["""col_944""" = 2], ["""col_1267""" = 4]	[Target]	0.0	0.0	196.0	0.0
["""col_1267""" = 4]	[Target]	0.0	0.0	1119.0	0.0
["""col_65""" = 1]	[Target]	0.0	0.0	1135.0	0.0
["""col_1902""" = 3]	[Target]	0.0	0.0	1131.0	0.0
["""col_554""" = 1]	[Target]	0.0	0.0	1108.0	0.0
["""col_27""" = 0]	[Target]	0.0	0.0	1141.0	0.0
["""col_174""" = 0], ["""col_615""" = 4]	[Target]	0.0	0.0	228.0	0.0
["""col_615""" = 4]	[Target]	0.0	0.0	1148.0	0.0
["""col_1410""" = 2]	[Target]	0.0	0.0	1053.0	0.0
["""col_1299""" = 4]	[Target]	0.0	0.0	1084.0	0.0
["""col_214""" = 4]	[Target]	0.0	0.0	1104.0	0.0
["""col_1534""" = 4]	[Target]	0.0	0.0	1073.0	0.0
["""col_908""" = 3], ["""col_1710""" = 0]	[Target]	0.0	0.0	222.0	0.0
["""col_1710""" = 0]	[Target]	0.0	0.0	1131.0	0.0
["""col_1129""" = 2]	[Target]	0.0	0.0	1112.0	0.0
["""col_848""" = 3], ["""col_1925""" = 1]	[Target]	0.0	0.0	226.0	0.0
["""col_848""" = 3]	[Target]	0.0	0.0	1101.0	0.0
["""col_1295""" = 1], ["""col_1821""" = 4]	[Target]	0.0	0.0	230.0	0.0
["""col_1295""" = 1]	[Target]	0.0	0.0	1177.0	0.0
["""col_828""" = 2]	[Target]	0.0	0.0	1091.0	0.0
["""col_769""" = 0], ["""col_921""" = 0], ["""col_1602""" = 1], ["""col_1977""" = 4]	[Target]	0.0	0.0	11.0	0.0
["""col_769""" = 0]	[Target]	0.0	0.0	1152.0	0.0
["""col_1336""" = 1]	[Target]	0.0	0.0	1115.0	0.0
["""col_530""" = 0]	[Target]	0.0	0.0	1153.0	0.0
["""col_437""" = 0]	[Target]	0.0	0.0	1159.0	0.0
["""col_1611""" = 1]	[Target]	0.0	0.0	1115.0	0.0
["""col_1316""" = 2]	[Target]	0.0	0.0	1180.0	0.0
["""col_1549""" = 2], ["""col_1591""" = 3]	[Target]	0.0	0.0	203.0	0.0
["""col_1549""" = 2]	[Target]	0.0	0.0	1075.0	0.0
["""col_1322""" = 4]	[Target]	0.0	0.0	1158.0	0.0
["""col_1561""" = 0]	[Target]	0.0	0.0	1041.0	0.0
["""col_501""" = 3]	[Target]	0.0	0.0	1125.0	0.0
["""col_1100""" = 2], ["""col_1176""" = 3], ["""col_1735""" = 1], ["""col_1770""" = 2]	[Target]	0.0	0.0	10.0	0.0
["""col_1735""" = 1]	[Target]	0.0	0.0	1124.0	0.0
["""col_1265""" = 4]	[Target]	0.0	0.0	1091.0	0.0
