Description	Target	Measure	E11	E10	E01
["""col_323""" = 0]	[Target]	0.0	0.0	1094.0	0.0
["""col_231""" = 4], ["""col_1468""" = 3]	[Target]	0.0	0.0	227.0	0.0
["""col_145""" = 3], ["""col_832""" = 1], ["""col_957""" = 4]	[Target]	0.0	0.0	47.0	0.0
["""col_832""" = 1], ["""col_957""" = 4]	[Target]	0.0	0.0	221.0	0.0
["""col_869""" = 0], ["""col_1260""" = 3]	[Target]	0.0	0.0	221.0	0.0
["""col_14""" = 1], ["""col_220""" = 0], ["""col_1436""" = 0]	[Target]	0.0	0.0	48.0	0.0
["""col_14""" = 1], ["""col_1436""" = 0]	[Target]	0.0	0.0	211.0	0.0
["""col_1272""" = 4], ["""col_1835""" = 0]	[Target]	0.0	0.0	218.0	0.0
["""col_261""" = 0], ["""col_1916""" = 1]	[Target]	0.0	0.0	220.0	0.0
["""col_484""" = 2], ["""col_1768""" = 0]	[Target]	0.0	0.0	226.0	0.0
["""col_310""" = 0], ["""col_1978""" = 0]	[Target]	0.0	0.0	232.0	0.0
["""col_1151""" = 0], ["""col_1375""" = 2]	[Target]	0.0	0.0	211.0	0.0
["""col_38""" = 0], ["""col_299""" = 0]	[Target]	0.0	0.0	230.0	0.0
["""col_691""" = 1], ["""col_1038""" = 3]	[Target]	0.0	0.0	223.0	0.0
["""col_796""" = 1], ["""col_924""" = 3]	[Target]	0.0	0.0	207.0	0.0
["""col_826""" = 2], ["""col_1000""" = 4], ["""col_1087""" = 1]	[Target]	0.0	0.0	39.0	0.0
["""col_826""" = 2], ["""col_1087""" = 1]	[Target]	0.0	0.0	231.0	0.0
["""col_652""" = 0], ["""col_830""" = 4], ["""col_1703""" = 1]	[Target]	0.0	0.0	50.0	0.0
["""col_652""" = 0], ["""col_1703""" = 1]	[Target]	0.0	0.0	206.0	0.0
["""col_788""" = 4], ["""col_1543""" = 1]	[Target]	0.0	0.0	240.0	0.0
["""col_737""" = 0], ["""col_1085""" = 4]	[Target]	0.0	0.0	231.0	0.0
["""col_1210""" = 2], ["""col_1428""" = 2], ["""col_1600""" = 0], ["""col_1997""" = 3]	[Target]	0.0	0.0	12.0	0.0
["""col_1428""" = 2], ["""col_1600""" = 0]	[Target]	0.0	0.0	220.0	0.0
["""col_217""" = 4], ["""col_799""" = 4], ["""col_982""" = 4]	[Target]	0.0	0.0	39.0	0.0
["""col_217""" = 4], ["""col_799""" = 4]	[Target]	0.0	0.0	207.0	0.0
["""col_331""" = 3], ["""col_1653""" = 1]	[Target]	0.0	0.0	236.0	0.0
["""col_703""" = 1], ["""col_1711""" = 1]	[Target]	0.0	0.0	230.0	0.0
["""col_1400""" = 2], ["""col_1799""" = 3]	[Target]	0.0	0.0	232.0	0.0
["""col_479""" = 2], ["""col_1957""" = 2]	[Target]	0.0	0.0	246.0	0.0
["""col_769""" = 1], ["""col_920""" = 4]	[Target]	0.0	0.0	239.0	0.0
["""col_207""" = 4], ["""col_1829""" = 0]	[Target]	0.0	0.0	206.0	0.0
["""col_341""" = 4], ["""col_1108""" = 4]	[Target]	0.0	0.0	217.0	0.0
["""col_323""" = 0], ["""col_1838""" = 3]	[Target]	0.0	0.0	216.0	0.0
["""col_1402""" = 3], ["""col_1637""" = 3]	[Target]	0.0	0.0	240.0	0.0
["""col_1444""" = 2], ["""col_1767""" = 4]	[Target]	0.0	0.0	220.0	0.0
["""col_298""" = 3], ["""col_333""" = 4]	[Target]	0.0	0.0	211.0	0.0
["""col_1353""" = 1], ["""col_1779""" = 2]	[Target]	0.0	0.0	268.0	0.0
["""col_953""" = 3], ["""col_1200""" = 2]	[Target]	0.0	0.0	272.0	0.0
["""col_751""" = 1], ["""col_935""" = 1]	[Target]	0.0	0.0	217.0	0.0
["""col_871""" = 1], ["""col_1657""" = 1]	[Target]	0.0	0.0	193.0	0.0
["""col_1127""" = 1], ["""col_1667""" = 2]	[Target]	0.0	0.0	221.0	0.0
["""col_745""" = 4], ["""col_1257""" = 1]	[Target]	0.0	0.0	222.0	0.0
["""col_334""" = 1], ["""col_1059""" = 4]	[Target]	0.0	0.0	229.0	0.0
["""col_838""" = 1], ["""col_1736""" = 1]	[Target]	0.0	0.0	205.0	0.0
["""col_326""" = 3], ["""col_1006""" = 0]	[Target]	0.0	0.0	241.0	0.0
["""col_407""" = 4], ["""col_1059""" = 2]	[Target]	0.0	0.0	236.0	0.0
["""col_163""" = 4], ["""col_805""" = 4]	[Target]	0.0	0.0	232.0	0.0
["""col_252""" = 1], ["""col_1038""" = 3]	[Target]	0.0	0.0	223.0	0.0
["""col_18""" = 2], ["""col_1582""" = 2]	[Target]	0.0	0.0	217.0	0.0
["""col_614""" = 3], ["""col_924""" = 4]	[Target]	0.0	0.0	221.0	0.0
