Description	Target	Measure	E11	E10	E01
["""col_1416""" = 4]	[Target]	0.0	0.0	1061.0	0.0
["""col_473""" = 1]	[Target]	0.0	0.0	1081.0	0.0
["""col_1929""" = 3]	[Target]	0.0	0.0	1130.0	0.0
["""col_1051""" = 2]	[Target]	0.0	0.0	1150.0	0.0
["""col_1330""" = 3]	[Target]	0.0	0.0	1146.0	0.0
["""col_443""" = 4]	[Target]	0.0	0.0	1155.0	0.0
["""col_1676""" = 3]	[Target]	0.0	0.0	1082.0	0.0
["""col_6""" = 0]	[Target]	0.0	0.0	1081.0	0.0
["""col_168""" = 4]	[Target]	0.0	0.0	1165.0	0.0
["""col_1107""" = 0]	[Target]	0.0	0.0	1109.0	0.0
["""col_1657""" = 1]	[Target]	0.0	0.0	1033.0	0.0
["""col_444""" = 0]	[Target]	0.0	0.0	1177.0	0.0
["""col_150""" = 1], ["""col_300""" = 1], ["""col_558""" = 3]	[Target]	0.0	0.0	48.0	0.0
["""col_314""" = 1]	[Target]	0.0	0.0	1130.0	0.0
["""col_661""" = 3]	[Target]	0.0	0.0	1131.0	0.0
["""col_287""" = 2]	[Target]	0.0	0.0	1121.0	0.0
["""col_243""" = 1]	[Target]	0.0	0.0	1111.0	0.0
["""col_1997""" = 4]	[Target]	0.0	0.0	1124.0	0.0
["""col_58""" = 1]	[Target]	0.0	0.0	1140.0	0.0
["""col_295""" = 3]	[Target]	0.0	0.0	1101.0	0.0
["""col_1660""" = 0]	[Target]	0.0	0.0	1115.0	0.0
["""col_841""" = 3], ["""col_1369""" = 4], ["""col_1467""" = 0]	[Target]	0.0	0.0	49.0	0.0
["""col_1234""" = 3]	[Target]	0.0	0.0	1136.0	0.0
["""col_1753""" = 2]	[Target]	0.0	0.0	1127.0	0.0
["""col_210""" = 0]	[Target]	0.0	0.0	1123.0	0.0
["""col_74""" = 1]	[Target]	0.0	0.0	1127.0	0.0
["""col_857""" = 1]	[Target]	0.0	0.0	1133.0	0.0
["""col_207""" = 3], ["""col_468""" = 1], ["""col_1263""" = 0]	[Target]	0.0	0.0	48.0	0.0
["""col_84""" = 0], ["""col_522""" = 0], ["""col_1407""" = 1]	[Target]	0.0	0.0	42.0	0.0
["""col_826""" = 2], ["""col_1144""" = 4], ["""col_1933""" = 3]	[Target]	0.0	0.0	48.0	0.0
["""col_1490""" = 2]	[Target]	0.0	0.0	1052.0	0.0
["""col_941""" = 0]	[Target]	0.0	0.0	1126.0	0.0
["""col_574""" = 3]	[Target]	0.0	0.0	1194.0	0.0
["""col_555""" = 2]	[Target]	0.0	0.0	1108.0	0.0
["""col_1989""" = 4]	[Target]	0.0	0.0	1129.0	0.0
["""Attribute 4""" = 0]	[Target]	0.0	0.0	4166.0	0.0
["""col_63""" = 4]	[Target]	0.0	0.0	1116.0	0.0
["""col_898""" = 2]	[Target]	0.0	0.0	1133.0	0.0
["""col_1477""" = 1]	[Target]	0.0	0.0	1120.0	0.0
["""col_221""" = 1], ["""col_895""" = 2], ["""col_1208""" = 0], ["""col_1577""" = 3]	[Target]	0.0	0.0	19.0	0.0
["""col_1066""" = 3]	[Target]	0.0	0.0	1142.0	0.0
["""col_743""" = 0], ["""col_1218""" = 1], ["""col_1767""" = 1]	[Target]	0.0	0.0	43.0	0.0
["""col_338""" = 3]	[Target]	0.0	0.0	1174.0	0.0
["""col_215""" = 3]	[Target]	0.0	0.0	1082.0	0.0
["""col_35""" = 2], ["""col_276""" = 1], ["""col_1186""" = 1]	[Target]	0.0	0.0	53.0	0.0
["""col_1516""" = 2]	[Target]	0.0	0.0	1119.0	0.0
["""col_1345""" = 0], ["""col_1457""" = 1]	[Target]	0.0	0.0	228.0	0.0
["""col_1115""" = 3]	[Target]	0.0	0.0	1139.0	0.0
["""col_162""" = 3]	[Target]	0.0	0.0	1126.0	0.0
["""col_1740""" = 3]	[Target]	0.0	0.0	1038.0	0.0
