Description	Target	Measure	E11	E10	E01
["""ENSG00000189139""" = 0.0]	[Target]	0.0	0.0	156.0	0.0
["""ENSG00000073536""" = 1.0], ["""ENSG00000169660""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000134815""" = 0.0], ["""ENSG00000184924""" = 0.0], ["""ENSG00000081842""" = 0.0], ["""ENSG00000197461""" = 1.0], ["""ENSG00000164944""" = 0.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000081842""" = 0.0], ["""ENSG00000197461""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000172538""" = 1.0], ["""ENSG00000237541""" = 0.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000172613""" = 0.0], ["""ENSG00000154719""" = 0.0], ["""ENSG00000163882""" = 0.0], ["""ENSG00000072571""" = 0.0], ["""ENSG00000272968""" = 0.0]	[Target]	0.0	0.0	76.0	0.0
["""ENSG00000052749""" = 0.0], ["""ENSG00000165029""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000165502""" = 1.0], ["""ENSG00000240184""" = 1.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000215252""" = 0.0], ["""ENSG00000267795""" = 0.0]	[Target]	0.0	0.0	88.0	0.0
["""ENSG00000094916""" = 0.0], ["""ENSG00000254245""" = 0.0]	[Target]	0.0	0.0	94.0	0.0
["""ENSG00000177427""" = 0.0], ["""ENSG00000235387""" = 0.0]	[Target]	0.0	0.0	90.0	0.0
["""ENSG00000127472""" = 0.0], ["""ENSG00000101639""" = 1.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000274322""" = 1.0], ["""ENSG00000160188""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000136449""" = 0.0], ["""ENSG00000002933""" = 0.0]	[Target]	0.0	0.0	96.0	0.0
["""ENSG00000203747""" = 1.0], ["""ENSG00000184571""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000220205""" = 1.0], ["""ENSG00000128268""" = 1.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000135549""" = 0.0], ["""ENSG00000253276""" = 0.0]	[Target]	0.0	0.0	91.0	0.0
["""ENSG00000169738""" = 1.0], ["""ENSG00000094880""" = 1.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000143473""" = 1.0], ["""ENSG00000182173""" = 1.0], ["""ENSG00000266997""" = 0.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000143473""" = 1.0], ["""ENSG00000266997""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000143190""" = 1.0], ["""ENSG00000170802""" = 0.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000178201""" = 0.0], ["""ENSG00000168878""" = 1.0], ["""ENSG00000175084""" = 1.0], ["""ENSG00000101266""" = 0.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000178201""" = 0.0], ["""ENSG00000168878""" = 1.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000134249""" = 0.0], ["""ENSG00000107957""" = 0.0], ["""ENSG00000168411""" = 0.0], ["""ENSG00000283992""" = 0.0], ["""ENSG00000167106""" = 0.0]	[Target]	0.0	0.0	55.0	0.0
["""ENSG00000134440""" = 0.0], ["""ENSG00000182583""" = 0.0]	[Target]	0.0	0.0	101.0	0.0
["""ENSG00000089012""" = 1.0], ["""ENSG00000172493""" = 0.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000114054""" = 1.0], ["""ENSG00000181790""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000140416""" = 1.0], ["""ENSG00000172236""" = 0.0]	[Target]	0.0	0.0	36.0	0.0
