#iterations	mean Measure
1	0.2826086956521739
501	0.2621606432237883
1001	0.2508565295041269
1501	0.2474817166078852
2001	0.34788010774926403
2501	0.2990032256755976
2501	0.2990032256755976
3001	0.2491942592128972
3501	0.2860068154466213
4001	0.2560435636680756
4001	0.2560435636680756
4001	0.2560435636680756
4001	0.2560435636680756
4501	0.27943836467361194
5001	0.25722172061077275
5501	0.27512930203701547
6001	0.2561218661154981
6001	0.2561218661154981
6501	0.2694945070701654
7001	0.259820242815137
7501	0.26375984499302846
8001	0.26783269239756446
8501	0.25719846803746027
9001	0.2653885433952604
9501	0.26391252689815425
10001	0.2605057535025812
10501	0.2658388953983502
11001	0.2621050573631909
11501	0.26154364327836593
11501	0.26154364327836593
11501	0.26154364327836593
12001	0.2651652895013528
12501	0.2640019145747541
13001	0.2601666859542089
13501	0.26321422871945216
14001	0.2639952556980399
14501	0.2643188749178359
15001	0.2661102644281434
15001	0.2661102644281434
15501	0.2656342859935427
15501	0.2656342859935427
16001	0.2619581386551159
16501	0.2620330115267755
17001	0.2630726384242489
17501	0.2628090022014066
18001	0.26239579081619036
18501	0.261447925363212
19001	0.2614181919412375
19501	0.2613489105891142
20001	0.26074646979317107
20501	0.26007427106587977
21001	0.25958921767663956
21501	0.25826992864313336
22001	0.25712374888916417
22501	0.25841425000756924
23001	0.2582079648602754
23001	0.2582079648602754
23501	0.25731396869078005
24001	0.25693420910593684
24501	0.25655488455111497
25001	0.25582972576443824
25501	0.2553886663082043
26001	0.25455436408811566
26501	0.2541151563272726
27001	0.25388993890898703
27501	0.25436721210411767
28001	0.25373266735461814
28501	0.2531032956181279
29001	0.2523877294612301
29501	0.2517784386989866
30001	0.2519473911719089
30501	0.2518363877015259
31001	0.2512178887047236
31501	0.2503718330281469
32001	0.2508620902377332
32501	0.25018422422548003
33001	0.24945742016085107
33501	0.24973237208055551
34001	0.2489041181636031
34501	0.24845766322922175
35001	0.24850703804457575
35001	0.24850703804457575
35501	0.24766299308160736
36001	0.2477618848636656
36501	0.24668110051065043
37001	0.24605589796958877
37501	0.24592499523845454
38001	0.24572228967967866
38501	0.24535941317669388
39001	0.2443008952237567
39501	0.24417757994903658
40001	0.24355235664051092
40501	0.24355965455093045
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41001	0.24349053662524603
41501	0.24230768462592844
42001	0.2423076303396222
42501	0.2416644970998614
43001	0.24146997309560844
43501	0.24094983790326996
44001	0.24036108941028753
44501	0.2403388740929577
45001	0.23966669832059875
45501	0.23948628369244776
46001	0.23903083281745013
46501	0.23848170063292357
47001	0.23838001604831485
47501	0.23810582588783374
48001	0.2376635531743645
48501	0.23738071323395687
49001	0.23703213758268385
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
49501	0.23693272866652393
50001	0.23672946415233226
50001	0.23672946415233226
50501	0.23604966112709438
50501	0.23604966112709438
51001	0.23582026635925524
51501	0.2356597152284646
52001	0.23541852646573933
52501	0.2349022934568944
53001	0.23481475048358896
53501	0.2341274992842259
54001	0.23405658114604846
54501	0.233775165089919
55001	0.23337284337411962
55501	0.2333084326228036
56001	0.23299845026541754
56501	0.23258652007851738
57001	0.23240434561841192
57001	0.23240434561841192
57501	0.2319491458178613
58001	0.23159716689331314
58501	0.23118473827811817
59001	0.23089633039345522
59501	0.23048247629450833
60001	0.23010807980687217
60501	0.22970445875301856
61001	0.22940071843503299
61501	0.229025067249915
62001	0.22900517222992656
62501	0.22851683456373156
63001	0.2283880200224619
63501	0.2279847139320669
64001	0.2276344906413124
64501	0.22713203292486003
65001	0.22690762540576728
65501	0.22650677739448108
66001	0.22633947089643047
66501	0.22586872186757648
67001	0.22557037222068366
67501	0.22522465329039126
68001	0.22486566584474654
68001	0.22486566584474654
68501	0.22445281236839562
69001	0.22405044995464724
69001	0.22405044995464724
69001	0.22405044995464724
69001	0.22405044995464724
69001	0.22405044995464724
69001	0.22405044995464724
69001	0.22405044995464724
69001	0.22405044995464724
69001	0.22405044995464724
69501	0.2238770360140561
70001	0.22335785688897627
70501	0.22286909752631728
71001	0.22258172783251876
71501	0.22213516864760563
71501	0.22213516864760563
72001	0.22183723769419258
72501	0.22132259482458852
73001	0.22089213406806632
73001	0.22089213406806632
73501	0.22063242337679806
73501	0.22063242337679806
73501	0.22063242337679806
74001	0.22017863701911913
74501	0.2197451109067254
74501	0.2197451109067254
74501	0.2197451109067254
74501	0.2197451109067254
75001	0.21943231153440035
75501	0.21891073997157182
76001	0.21844597603642354
76501	0.21806926949952057
77001	0.21767243701169092
77501	0.21722561608965166
78001	0.21702811618871973
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
78501	0.21667748265664621
79001	0.21639036267932202
79001	0.21639036267932202
79001	0.21639036267932202
79501	0.21604770745927004
79501	0.21604770745927004
80001	0.21581198911828792
80001	0.21581198911828792
80501	0.215413676647493
81001	0.21497838562598187
81501	0.21468070245591236
81501	0.21468070245591236
82001	0.2143652275432388
82501	0.21397853582771736
83001	0.21379532234089682
83501	0.21352547831883406
84001	0.21328861878035493
84501	0.21300850982062142
85001	0.2128585239164954
85501	0.2125000849236326
86001	0.21218361652150527
86001	0.21218361652150527
86501	0.2119568682582612
87001	0.21169192175534934
87501	0.21134157138717555
87501	0.21134157138717555
87501	0.21134157138717555
88001	0.21105282625392727
88001	0.21105282625392727
88501	0.21082816887783506
89001	0.21056055725701417
89501	0.21033205002211047
89501	0.21033205002211047
89501	0.21033205002211047
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90001	0.21004080834261574
90501	0.20979404705497892
90501	0.20979404705497892
91001	0.20949071317449638
91501	0.20925179761361687
91501	0.20925179761361687
91501	0.20925179761361687
92001	0.2089907673241058
92501	0.20873967888659095
93001	0.20858520244165596
93501	0.20845333285083031
94001	0.20811198797605265
94001	0.20811198797605265
94001	0.20811198797605265
94501	0.20790994569857504
95001	0.2077067081848637
95501	0.20748189598355962
96001	0.20742297046803349
96501	0.20723427921163665
96501	0.20723427921163665
97001	0.2069847967897287
97501	0.20685512412827334
97501	0.20685512412827334
97501	0.20685512412827334
98001	0.206634677029774
98501	0.20648503367350093
99001	0.20632756529345286
99501	0.20603136436070058
99501	0.20603136436070058
99501	0.20603136436070058
