Description	Target	Measure	E11	E10	E01
["""col_535""" = 0]	[Target]	0.0	0.0	1149.0	0.0
["""col_326""" = 3], ["""col_1469""" = 4]	[Target]	0.0	0.0	217.0	0.0
["""col_489""" = 4], ["""col_1459""" = 1], ["""col_1900""" = 4]	[Target]	0.0	0.0	49.0	0.0
["""col_489""" = 4], ["""col_1459""" = 1]	[Target]	0.0	0.0	193.0	0.0
["""col_469""" = 4], ["""col_1730""" = 4]	[Target]	0.0	0.0	234.0	0.0
["""col_164""" = 4], ["""col_559""" = 1], ["""col_1364""" = 2]	[Target]	0.0	0.0	48.0	0.0
["""col_164""" = 4], ["""col_1364""" = 2]	[Target]	0.0	0.0	218.0	0.0
["""col_1418""" = 1], ["""col_1600""" = 2]	[Target]	0.0	0.0	196.0	0.0
["""col_879""" = 2], ["""col_1819""" = 4]	[Target]	0.0	0.0	235.0	0.0
["""col_1222""" = 0], ["""col_1967""" = 1]	[Target]	0.0	0.0	229.0	0.0
["""col_660""" = 3], ["""col_874""" = 4]	[Target]	0.0	0.0	209.0	0.0
["""col_316""" = 3], ["""col_354""" = 0], ["""col_694""" = 3]	[Target]	0.0	0.0	41.0	0.0
["""col_316""" = 3], ["""col_694""" = 3]	[Target]	0.0	0.0	223.0	0.0
["""col_96""" = 0], ["""col_230""" = 0]	[Target]	0.0	0.0	223.0	0.0
["""col_83""" = 0], ["""col_607""" = 1]	[Target]	0.0	0.0	230.0	0.0
["""col_251""" = 4], ["""col_1708""" = 1]	[Target]	0.0	0.0	228.0	0.0
["""col_663""" = 3], ["""col_880""" = 0]	[Target]	0.0	0.0	226.0	0.0
["""col_252""" = 2], ["""col_874""" = 0]	[Target]	0.0	0.0	219.0	0.0
["""col_46""" = 4], ["""col_89""" = 4], ["""col_228""" = 2]	[Target]	0.0	0.0	54.0	0.0
["""col_46""" = 4], ["""col_89""" = 4]	[Target]	0.0	0.0	233.0	0.0
["""col_1215""" = 3], ["""col_1436""" = 1]	[Target]	0.0	0.0	226.0	0.0
["""col_603""" = 4], ["""col_890""" = 3], ["""col_1533""" = 4]	[Target]	0.0	0.0	40.0	0.0
["""col_890""" = 3], ["""col_1533""" = 4]	[Target]	0.0	0.0	215.0	0.0
["""col_265""" = 2], ["""col_1565""" = 4]	[Target]	0.0	0.0	219.0	0.0
["""col_788""" = 0], ["""col_1334""" = 2]	[Target]	0.0	0.0	215.0	0.0
["""col_397""" = 1], ["""col_1090""" = 4]	[Target]	0.0	0.0	266.0	0.0
["""col_158""" = 0], ["""col_454""" = 1]	[Target]	0.0	0.0	208.0	0.0
["""col_1636""" = 1], ["""col_1823""" = 4]	[Target]	0.0	0.0	219.0	0.0
["""col_955""" = 0], ["""col_1462""" = 0]	[Target]	0.0	0.0	219.0	0.0
["""col_384""" = 4], ["""col_916""" = 1]	[Target]	0.0	0.0	244.0	0.0
["""col_428""" = 4], ["""col_535""" = 1]	[Target]	0.0	0.0	223.0	0.0
["""col_951""" = 4], ["""col_1083""" = 1]	[Target]	0.0	0.0	239.0	0.0
["""col_1213""" = 1], ["""col_1518""" = 2], ["""col_1581""" = 0], ["""col_1878""" = 1]	[Target]	0.0	0.0	10.0	0.0
["""col_1518""" = 2], ["""col_1581""" = 0], ["""col_1878""" = 1]	[Target]	0.0	0.0	46.0	0.0
["""col_1518""" = 2], ["""col_1878""" = 1]	[Target]	0.0	0.0	228.0	0.0
["""col_107""" = 0], ["""col_1065""" = 0]	[Target]	0.0	0.0	224.0	0.0
["""col_889""" = 4], ["""col_1527""" = 4]	[Target]	0.0	0.0	259.0	0.0
["""col_230""" = 4], ["""col_281""" = 0], ["""col_1334""" = 0], ["""col_1701""" = 0]	[Target]	0.0	0.0	12.0	0.0
["""col_281""" = 0], ["""col_1701""" = 0]	[Target]	0.0	0.0	237.0	0.0
["""col_640""" = 3], ["""col_1011""" = 2]	[Target]	0.0	0.0	205.0	0.0
["""col_84""" = 1], ["""col_199""" = 2], ["""col_200""" = 2], ["""col_887""" = 1]	[Target]	0.0	0.0	12.0	0.0
["""col_84""" = 1], ["""col_887""" = 1]	[Target]	0.0	0.0	223.0	0.0
["""col_500""" = 2], ["""col_993""" = 3]	[Target]	0.0	0.0	235.0	0.0
["""col_252""" = 4], ["""col_463""" = 3]	[Target]	0.0	0.0	236.0	0.0
["""col_1213""" = 3], ["""col_1315""" = 1]	[Target]	0.0	0.0	249.0	0.0
["""col_127""" = 0], ["""col_1678""" = 1]	[Target]	0.0	0.0	207.0	0.0
["""col_529""" = 2], ["""col_1303""" = 4]	[Target]	0.0	0.0	217.0	0.0
["""col_1040""" = 4], ["""col_1418""" = 3]	[Target]	0.0	0.0	201.0	0.0
["""col_1024""" = 0], ["""col_1509""" = 3]	[Target]	0.0	0.0	218.0	0.0
["""col_599""" = 4], ["""col_1317""" = 0]	[Target]	0.0	0.0	245.0	0.0
