Description	Target	Measure	E11	E10	E01
["""col_1531""" = 2]	[Target]	0.0	0.0	1095.0	0.0
["""col_1532""" = 2]	[Target]	0.0	0.0	1163.0	0.0
["""col_526""" = 0], ["""col_907""" = 4], ["""col_990""" = 1], ["""col_1586""" = 2]	[Target]	0.0	0.0	11.0	0.0
["""col_1609""" = 0]	[Target]	0.0	0.0	1136.0	0.0
["""col_1255""" = 0]	[Target]	0.0	0.0	1103.0	0.0
["""col_917""" = 4]	[Target]	0.0	0.0	1132.0	0.0
["""col_760""" = 4]	[Target]	0.0	0.0	1171.0	0.0
["""col_177""" = 3]	[Target]	0.0	0.0	1098.0	0.0
["""col_257""" = 0]	[Target]	0.0	0.0	1132.0	0.0
["""col_116""" = 1], ["""col_1568""" = 4], ["""col_1761""" = 0]	[Target]	0.0	0.0	37.0	0.0
["""col_1587""" = 1]	[Target]	0.0	0.0	1132.0	0.0
["""col_99""" = 2]	[Target]	0.0	0.0	1051.0	0.0
["""col_501""" = 0], ["""col_1914""" = 2], ["""col_1971""" = 0]	[Target]	0.0	0.0	50.0	0.0
["""col_1416""" = 0]	[Target]	0.0	0.0	1089.0	0.0
["""col_977""" = 2]	[Target]	0.0	0.0	1084.0	0.0
["""col_1620""" = 1]	[Target]	0.0	0.0	1162.0	0.0
["""col_1472""" = 0]	[Target]	0.0	0.0	1082.0	0.0
["""col_1001""" = 4]	[Target]	0.0	0.0	1113.0	0.0
["""col_1699""" = 2]	[Target]	0.0	0.0	1126.0	0.0
["""col_1517""" = 4], ["""col_1673""" = 1]	[Target]	0.0	0.0	231.0	0.0
["""col_252""" = 4]	[Target]	0.0	0.0	1119.0	0.0
["""col_1039""" = 4]	[Target]	0.0	0.0	1092.0	0.0
["""col_518""" = 3], ["""col_762""" = 4]	[Target]	0.0	0.0	228.0	0.0
["""col_240""" = 0]	[Target]	0.0	0.0	1128.0	0.0
["""col_106""" = 0]	[Target]	0.0	0.0	1131.0	0.0
["""col_46""" = 2], ["""col_367""" = 3], ["""col_832""" = 3]	[Target]	0.0	0.0	47.0	0.0
["""col_1970""" = 2]	[Target]	0.0	0.0	1128.0	0.0
["""col_294""" = 1]	[Target]	0.0	0.0	1066.0	0.0
["""col_1540""" = 3]	[Target]	0.0	0.0	1124.0	0.0
["""col_1963""" = 4]	[Target]	0.0	0.0	1019.0	0.0
["""col_1512""" = 1]	[Target]	0.0	0.0	1090.0	0.0
["""col_1346""" = 1]	[Target]	0.0	0.0	1082.0	0.0
["""col_1172""" = 0]	[Target]	0.0	0.0	1132.0	0.0
["""col_1204""" = 3]	[Target]	0.0	0.0	1102.0	0.0
["""col_1438""" = 4]	[Target]	0.0	0.0	1077.0	0.0
["""col_484""" = 4]	[Target]	0.0	0.0	1095.0	0.0
["""col_1640""" = 0]	[Target]	0.0	0.0	1067.0	0.0
["""col_323""" = 3]	[Target]	0.0	0.0	1153.0	0.0
["""col_25""" = 4], ["""col_230""" = 3], ["""col_677""" = 1], ["""col_1424""" = 3]	[Target]	0.0	0.0	10.0	0.0
["""col_210""" = 2]	[Target]	0.0	0.0	1115.0	0.0
["""col_1296""" = 0]	[Target]	0.0	0.0	1134.0	0.0
["""col_1349""" = 0], ["""col_1745""" = 3]	[Target]	0.0	0.0	233.0	0.0
["""col_1986""" = 3]	[Target]	0.0	0.0	1136.0	0.0
["""col_1702""" = 4]	[Target]	0.0	0.0	1132.0	0.0
["""col_461""" = 1]	[Target]	0.0	0.0	1108.0	0.0
["""col_129""" = 4], ["""col_1540""" = 2], ["""col_1576""" = 3]	[Target]	0.0	0.0	44.0	0.0
["""col_1507""" = 4]	[Target]	0.0	0.0	1078.0	0.0
["""col_882""" = 2]	[Target]	0.0	0.0	1173.0	0.0
["""col_594""" = 2]	[Target]	0.0	0.0	1104.0	0.0
["""col_1033""" = 1], ["""col_1415""" = 3], ["""col_1418""" = 1]	[Target]	0.0	0.0	49.0	0.0
