Description	Target	Measure	E11	E10	E01
["""col_1872""" = 0]	[Target]	0.0	0.0	1097.0	0.0
["""col_791""" = 4], ["""col_1967""" = 3]	[Target]	0.0	0.0	183.0	0.0
["""col_600""" = 0], ["""col_996""" = 0]	[Target]	0.0	0.0	216.0	0.0
["""col_433""" = 3], ["""col_1377""" = 4]	[Target]	0.0	0.0	227.0	0.0
["""col_146""" = 2], ["""col_1517""" = 4]	[Target]	0.0	0.0	220.0	0.0
["""col_1883""" = 4], ["""col_1929""" = 0]	[Target]	0.0	0.0	221.0	0.0
["""col_1180""" = 3], ["""col_1427""" = 0]	[Target]	0.0	0.0	245.0	0.0
["""col_196""" = 2], ["""col_1815""" = 1]	[Target]	0.0	0.0	214.0	0.0
["""col_525""" = 0], ["""col_931""" = 1], ["""col_1950""" = 3]	[Target]	0.0	0.0	35.0	0.0
["""col_931""" = 1], ["""col_1950""" = 3]	[Target]	0.0	0.0	243.0	0.0
["""col_784""" = 1], ["""col_1724""" = 2]	[Target]	0.0	0.0	195.0	0.0
["""col_14""" = 0], ["""col_1278""" = 3]	[Target]	0.0	0.0	251.0	0.0
["""col_98""" = 0], ["""col_1627""" = 2]	[Target]	0.0	0.0	234.0	0.0
["""col_37""" = 2], ["""col_1798""" = 1]	[Target]	0.0	0.0	245.0	0.0
["""col_540""" = 2], ["""col_1128""" = 3], ["""col_1142""" = 3], ["""col_1326""" = 4]	[Target]	0.0	0.0	12.0	0.0
["""col_1128""" = 3], ["""col_1142""" = 3]	[Target]	0.0	0.0	242.0	0.0
["""col_702""" = 4], ["""col_1304""" = 1]	[Target]	0.0	0.0	234.0	0.0
["""col_218""" = 1], ["""col_741""" = 3]	[Target]	0.0	0.0	222.0	0.0
["""col_899""" = 3], ["""col_1242""" = 0]	[Target]	0.0	0.0	214.0	0.0
["""col_273""" = 4], ["""col_555""" = 3]	[Target]	0.0	0.0	239.0	0.0
["""col_34""" = 0], ["""col_1391""" = 0]	[Target]	0.0	0.0	227.0	0.0
["""col_155""" = 3], ["""col_413""" = 3]	[Target]	0.0	0.0	246.0	0.0
["""col_1108""" = 4], ["""col_1858""" = 4]	[Target]	0.0	0.0	230.0	0.0
["""col_217""" = 0], ["""col_1043""" = 4]	[Target]	0.0	0.0	228.0	0.0
["""col_205""" = 2], ["""col_1351""" = 1]	[Target]	0.0	0.0	217.0	0.0
["""col_458""" = 2], ["""col_1660""" = 0]	[Target]	0.0	0.0	212.0	0.0
["""col_1840""" = 2], ["""col_1852""" = 4]	[Target]	0.0	0.0	226.0	0.0
["""col_746""" = 0], ["""col_1808""" = 2]	[Target]	0.0	0.0	213.0	0.0
["""col_1887""" = 3], ["""col_1983""" = 4]	[Target]	0.0	0.0	234.0	0.0
["""col_22""" = 1], ["""col_825""" = 1], ["""col_1527""" = 0]	[Target]	0.0	0.0	43.0	0.0
["""col_825""" = 1], ["""col_1527""" = 0]	[Target]	0.0	0.0	229.0	0.0
["""col_308""" = 2], ["""col_793""" = 3]	[Target]	0.0	0.0	200.0	0.0
["""col_523""" = 3], ["""col_1705""" = 0], ["""col_1791""" = 0]	[Target]	0.0	0.0	38.0	0.0
["""col_1705""" = 0], ["""col_1791""" = 0]	[Target]	0.0	0.0	216.0	0.0
["""col_67""" = 4], ["""col_278""" = 4]	[Target]	0.0	0.0	217.0	0.0
["""col_484""" = 2], ["""col_540""" = 2]	[Target]	0.0	0.0	223.0	0.0
["""col_1347""" = 3], ["""col_1759""" = 2]	[Target]	0.0	0.0	213.0	0.0
["""col_94""" = 3], ["""col_417""" = 4]	[Target]	0.0	0.0	193.0	0.0
["""col_782""" = 3], ["""col_785""" = 1]	[Target]	0.0	0.0	206.0	0.0
["""col_98""" = 2], ["""col_1489""" = 3]	[Target]	0.0	0.0	206.0	0.0
["""col_909""" = 0], ["""col_1011""" = 0], ["""col_1129""" = 0], ["""col_1404""" = 3]	[Target]	0.0	0.0	13.0	0.0
["""col_909""" = 0], ["""col_1011""" = 0]	[Target]	0.0	0.0	227.0	0.0
["""col_1521""" = 3], ["""col_1880""" = 0]	[Target]	0.0	0.0	231.0	0.0
["""col_346""" = 1], ["""col_512""" = 4]	[Target]	0.0	0.0	234.0	0.0
["""col_1064""" = 2], ["""col_1622""" = 3]	[Target]	0.0	0.0	247.0	0.0
["""col_966""" = 3], ["""col_1406""" = 3]	[Target]	0.0	0.0	217.0	0.0
["""col_398""" = 3], ["""col_998""" = 2]	[Target]	0.0	0.0	223.0	0.0
["""col_791""" = 4], ["""col_910""" = 3]	[Target]	0.0	0.0	198.0	0.0
["""col_960""" = 4], ["""col_1382""" = 0]	[Target]	0.0	0.0	214.0	0.0
["""col_188""" = 1], ["""col_1178""" = 1]	[Target]	0.0	0.0	244.0	0.0
