Description	Target	Measure	E11	E10	E01
["""ENSG00000162913""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000196557""" = 0.0], ["""ENSG00000050820""" = 0.0], ["""ENSG00000132510""" = 0.0], ["""ENSG00000240045""" = 0.0]	[Target]	0.0	0.0	70.0	0.0
["""ENSG00000166762""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000138303""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000116406""" = 0.0], ["""ENSG00000171311""" = 0.0]	[Target]	0.0	0.0	110.0	0.0
["""ENSG00000163586""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000168056""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000182898""" = 1.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000248385""" = 0.0]	[Target]	0.0	0.0	173.0	0.0
["""ENSG00000147459""" = 0.0]	[Target]	0.0	0.0	127.0	0.0
["""ENSG00000099330""" = 0.0], ["""ENSG00000128626""" = 0.0], ["""ENSG00000114388""" = 0.0], ["""ENSG00000135211""" = 0.0]	[Target]	0.0	0.0	79.0	0.0
["""ENSG00000108342""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000118873""" = 1.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000178971""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000153406""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000184557""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000134042""" = 0.0]	[Target]	0.0	0.0	137.0	0.0
["""ENSG00000243989""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000138758""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000147869""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000162032""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000105392""" = 1.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000221858""" = 0.0], ["""ENSG00000129696""" = 0.0]	[Target]	0.0	0.0	117.0	0.0
["""ENSG00000139517""" = 0.0], ["""ENSG00000137145""" = 0.0]	[Target]	0.0	0.0	101.0	0.0
["""ENSG00000146839""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000104361""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000142677""" = 0.0], ["""ENSG00000179919""" = 0.0], ["""ENSG00000167642""" = 0.0], ["""ENSG00000074317""" = 0.0], ["""ENSG00000005486""" = 0.0]	[Target]	0.0	0.0	58.0	0.0
["""ENSG00000154188""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000118307""" = 1.0], ["""ENSG00000188038""" = 0.0], ["""ENSG00000134760""" = 0.0], ["""ENSG00000105726""" = 0.0], ["""ENSG00000196116""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000146700""" = 1.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000095627""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000180304""" = 0.0], ["""ENSG00000184083""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000143942""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000136161""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000267110""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000104866""" = 0.0]	[Target]	0.0	0.0	128.0	0.0
["""ENSG00000061918""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000124743""" = 1.0], ["""ENSG00000008277""" = 0.0]	[Target]	0.0	0.0	26.0	0.0
["""ENSG00000104129""" = 0.0]	[Target]	0.0	0.0	133.0	0.0
["""ENSG00000171262""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000132932""" = 0.0], ["""ENSG00000126261""" = 0.0]	[Target]	0.0	0.0	99.0	0.0
["""ENSG00000139572""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000185518""" = 0.0], ["""ENSG00000104903""" = 0.0], ["""ENSG00000170745""" = 1.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000102359""" = 0.0]	[Target]	0.0	0.0	135.0	0.0
["""ENSG00000048544""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000079102""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000097096""" = 0.0], ["""ENSG00000268043""" = 1.0], ["""ENSG00000101337""" = 0.0], ["""ENSG00000156482""" = 0.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000117569""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000185069""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000077254""" = 0.0], ["""ENSG00000253831""" = 0.0], ["""ENSG00000123416""" = 1.0]	[Target]	0.0	0.0	32.0	0.0
