#iterations	mean Measure
1	0.0
501	-0.003114551874428701
1001	-0.0031098045092750903
1501	-0.00332211928846285
2001	-0.002676692864585595
2501	-0.0022254490967453374
3001	-0.0019094932656339534
3501	-0.0017101619810015786
3501	-0.0017101619810015786
4001	-0.0015475199155265277
4001	-0.0015475199155265277
4001	-0.0015475199155265277
4001	-0.0015475199155265277
4501	-0.001434794176079987
5001	-0.0013397772190255665
5501	-0.0012559538907966925
6001	-0.001187956080591658
6001	-0.001187956080591658
6501	-0.0011337957331882247
7001	-0.0010887250599518033
7501	-0.0010492924919089652
8001	-0.0010138436984221929
8001	-0.0010138436984221929
8501	-9.862399156309381E-4
9001	-9.588983110979213E-4
9501	-9.373485781475187E-4
10001	-9.152061692110742E-4
10001	-9.152061692110742E-4
10001	-9.152061692110742E-4
10501	-8.976870959757526E-4
10501	-8.976870959757526E-4
11001	-8.78106495434734E-4
11501	-8.657833501744495E-4
11501	-8.657833501744495E-4
12001	-8.497722024091607E-4
12501	-8.375120957611785E-4
13001	-8.24760806250171E-4
13501	-8.131528146479698E-4
14001	-8.018881484272171E-4
14501	-7.929390289598856E-4
14501	-7.929390289598856E-4
15001	-7.841271186355964E-4
15501	-7.762975489729529E-4
16001	-7.678030894754225E-4
16501	-7.594068860035186E-4
17001	-7.524849840280836E-4
17501	-7.466953199099937E-4
18001	-7.41897518959269E-4
18001	-7.41897518959269E-4
18501	-7.379617277179628E-4
19001	-7.350088910580368E-4
19501	-7.30338196899757E-4
20001	-7.266232479104678E-4
20501	-7.223681853500532E-4
21001	-7.189286877404665E-4
21001	-7.189286877404665E-4
21501	-7.152451959530964E-4
22001	-7.117448692339906E-4
22501	-7.080002114374484E-4
23001	-7.058645901716935E-4
23001	-7.058645901716935E-4
23501	-7.045295431263073E-4
23501	-7.045295431263073E-4
24001	-7.015826650324681E-4
24501	-7.010906674948083E-4
25001	-6.975792418544614E-4
25501	-6.962217093457958E-4
26001	-6.944278554233061E-4
26001	-6.944278554233061E-4
26501	-6.909722539155677E-4
27001	-6.904764739650045E-4
27501	-6.88457025431699E-4
28001	-6.871171991112342E-4
28501	-6.851144049108639E-4
29001	-6.843185269469585E-4
29001	-6.843185269469585E-4
29501	-6.843124587631096E-4
30001	-6.827088999372658E-4
30501	-6.806928986412793E-4
31001	-6.78541436807057E-4
31501	-6.76355431441284E-4
32001	-6.748801915744743E-4
32501	-6.736558824421194E-4
33001	-6.726998351036295E-4
33501	-6.733322964733269E-4
34001	-6.718119934747903E-4
34501	-6.715250359869661E-4
35001	-6.704595959639704E-4
35501	-6.693885415825073E-4
35501	-6.693885415825073E-4
36001	-6.687297682762565E-4
36501	-6.672775854509255E-4
36501	-6.672775854509255E-4
37001	-6.668981313324427E-4
37501	-6.653203006473801E-4
37501	-6.653203006473801E-4
37501	-6.653203006473801E-4
38001	-6.646221173205386E-4
38501	-6.642161404963185E-4
39001	-6.626967015453195E-4
39001	-6.626967015453195E-4
39001	-6.626967015453195E-4
39001	-6.626967015453195E-4
39001	-6.626967015453195E-4
39501	-6.630683350250061E-4
40001	-6.631926771614714E-4
40001	-6.631926771614714E-4
40501	-6.617806569732096E-4
41001	-6.617598719182594E-4
41501	-6.616234002150609E-4
41501	-6.616234002150609E-4
41501	-6.616234002150609E-4
41501	-6.616234002150609E-4
41501	-6.616234002150609E-4
41501	-6.616234002150609E-4
41501	-6.616234002150609E-4
41501	-6.616234002150609E-4
42001	-6.603321577781631E-4
42501	-6.599918344120103E-4
42501	-6.599918344120103E-4
43001	-6.597866507891717E-4
43501	-6.596097463110604E-4
43501	-6.596097463110604E-4
43501	-6.596097463110604E-4
44001	-6.59974602934027E-4
44501	-6.594638337950796E-4
45001	-6.597081381696227E-4
45001	-6.597081381696227E-4
45501	-6.590379381397509E-4
45501	-6.590379381397509E-4
46001	-6.590563153086408E-4
46501	-6.584941526164508E-4
47001	-6.580450925429976E-4
47501	-6.583563458636867E-4
48001	-6.568371163821236E-4
48501	-6.566019262351191E-4
49001	-6.564177793153604E-4
49501	-6.562522014221331E-4
50001	-6.553247411206486E-4
50501	-6.549284163150347E-4
51001	-6.547177408759881E-4
51001	-6.547177408759881E-4
51501	-6.542348626342936E-4
52001	-6.537672286062156E-4
52501	-6.540147122363805E-4
52501	-6.540147122363805E-4
53001	-6.53101209847058E-4
53501	-6.527632782849053E-4
54001	-6.523984973937527E-4
54501	-6.519863902405983E-4
55001	-6.517010919883566E-4
55001	-6.517010919883566E-4
55501	-6.515066905576235E-4
56001	-6.504966884191665E-4
56501	-6.496585725278125E-4
56501	-6.496585725278125E-4
57001	-6.498068282781751E-4
57501	-6.491863105934904E-4
57501	-6.491863105934904E-4
58001	-6.487528851388775E-4
58001	-6.487528851388775E-4
58001	-6.487528851388775E-4
58501	-6.482856329558674E-4
59001	-6.477437337652286E-4
59001	-6.477437337652286E-4
59501	-6.476101994386731E-4
59501	-6.476101994386731E-4
60001	-6.472238971647655E-4
60501	-6.471892497331715E-4
61001	-6.468422258179236E-4
61501	-6.467996247046828E-4
62001	-6.457470479399765E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
62501	-6.453281886036529E-4
63001	-6.443403559678799E-4
63501	-6.438816711421101E-4
64001	-6.438688253466956E-4
64501	-6.438014986332802E-4
65001	-6.436318574579644E-4
65501	-6.425865345461915E-4
66001	-6.419525019029101E-4
66501	-6.410838569442612E-4
67001	-6.409257191969908E-4
67001	-6.409257191969908E-4
67001	-6.409257191969908E-4
67001	-6.409257191969908E-4
67501	-6.407733872550053E-4
68001	-6.403971341510864E-4
68001	-6.403971341510864E-4
68001	-6.403971341510864E-4
68501	-6.40084753289863E-4
69001	-6.396054939111482E-4
69001	-6.396054939111482E-4
69001	-6.396054939111482E-4
69501	-6.397990647088824E-4
70001	-6.399116969237175E-4
70501	-6.393262242666361E-4
71001	-6.391730935420727E-4
71001	-6.391730935420727E-4
71501	-6.391107736410796E-4
71501	-6.391107736410796E-4
72001	-6.390000284048039E-4
72001	-6.390000284048039E-4
72001	-6.390000284048039E-4
72501	-6.3822394895409E-4
73001	-6.377425333108891E-4
73501	-6.375468517256337E-4
74001	-6.374504030136365E-4
74501	-6.369723471109428E-4
75001	-6.369188572598927E-4
75501	-6.368908997573636E-4
75501	-6.368908997573636E-4
75501	-6.368908997573636E-4
76001	-6.367146346676921E-4
76001	-6.367146346676921E-4
