Description	Target	Measure	E11	E10	E01
["""ENSG00000013364""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000139233""" = 0.0], ["""ENSG00000204291""" = 1.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000198353""" = 0.0], ["""ENSG00000137225""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000136717""" = 1.0], ["""ENSG00000148396""" = 0.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000181499""" = 0.0], ["""ENSG00000175785""" = 1.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000283952""" = 1.0], ["""ENSG00000205177""" = 0.0], ["""ENSG00000258817""" = 0.0], ["""ENSG00000153774""" = 0.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000160188""" = 1.0], ["""ENSG00000168214""" = 0.0]	[Target]	0.0	0.0	36.0	0.0
["""ENSG00000168314""" = 0.0], ["""ENSG00000136997""" = 0.0]	[Target]	0.0	0.0	105.0	0.0
["""ENSG00000134256""" = 0.0], ["""ENSG00000213551""" = 0.0], ["""ENSG00000160124""" = 0.0], ["""ENSG00000135205""" = 0.0]	[Target]	0.0	0.0	72.0	0.0
["""ENSG00000134256""" = 0.0], ["""ENSG00000160124""" = 0.0]	[Target]	0.0	0.0	111.0	0.0
["""ENSG00000183018""" = 0.0], ["""ENSG00000158158""" = 0.0], ["""ENSG00000088367""" = 0.0], ["""ENSG00000155508""" = 0.0]	[Target]	0.0	0.0	62.0	0.0
["""ENSG00000158158""" = 0.0], ["""ENSG00000088367""" = 0.0]	[Target]	0.0	0.0	102.0	0.0
["""ENSG00000107831""" = 1.0], ["""ENSG00000081377""" = 1.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000166147""" = 0.0], ["""ENSG00000204396""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000152760""" = 0.0], ["""ENSG00000177888""" = 0.0], ["""ENSG00000165973""" = 0.0]	[Target]	0.0	0.0	72.0	0.0
["""ENSG00000152760""" = 0.0], ["""ENSG00000165973""" = 0.0]	[Target]	0.0	0.0	95.0	0.0
["""ENSG00000103852""" = 1.0], ["""ENSG00000073670""" = 1.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000114626""" = 1.0], ["""ENSG00000227471""" = 1.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000134146""" = 1.0], ["""ENSG00000151689""" = 1.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000173614""" = 1.0], ["""ENSG00000147140""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000165061""" = 0.0], ["""ENSG00000198753""" = 0.0]	[Target]	0.0	0.0	102.0	0.0
["""ENSG00000150779""" = 0.0], ["""ENSG00000102870""" = 0.0], ["""ENSG00000198171""" = 0.0]	[Target]	0.0	0.0	82.0	0.0
["""ENSG00000175084""" = 0.0], ["""ENSG00000180596""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000241058""" = 0.0], ["""ENSG00000129933""" = 0.0], ["""ENSG00000063245""" = 0.0], ["""ENSG00000138071""" = 0.0]	[Target]	0.0	0.0	62.0	0.0
["""ENSG00000129933""" = 0.0], ["""ENSG00000063245""" = 0.0]	[Target]	0.0	0.0	100.0	0.0
["""ENSG00000173627""" = 0.0], ["""ENSG00000154114""" = 0.0], ["""ENSG00000128585""" = 0.0]	[Target]	0.0	0.0	90.0	0.0
["""ENSG00000154114""" = 0.0], ["""ENSG00000128585""" = 0.0]	[Target]	0.0	0.0	116.0	0.0
["""ENSG00000089356""" = 1.0], ["""ENSG00000182372""" = 0.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000102755""" = 1.0], ["""ENSG00000249992""" = 0.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000005100""" = 1.0], ["""ENSG00000121064""" = 0.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000132259""" = 1.0], ["""ENSG00000182747""" = 0.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000279169""" = 0.0], ["""ENSG00000089682""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000174165""" = 0.0], ["""ENSG00000251192""" = 1.0]	[Target]	0.0	0.0	36.0	0.0
["""ENSG00000143761""" = 1.0], ["""ENSG00000164440""" = 0.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000162971""" = 1.0], ["""ENSG00000038945""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000108559""" = 1.0], ["""ENSG00000125648""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000133030""" = 1.0], ["""ENSG00000125388""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000143321""" = 0.0], ["""ENSG00000177138""" = 1.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000181885""" = 0.0], ["""ENSG00000170500""" = 1.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000015133""" = 0.0], ["""ENSG00000112782""" = 0.0]	[Target]	0.0	0.0	89.0	0.0
["""ENSG00000186642""" = 1.0], ["""ENSG00000188505""" = 0.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000152578""" = 0.0], ["""ENSG00000166164""" = 1.0]	[Target]	0.0	0.0	36.0	0.0
["""ENSG00000197591""" = 0.0], ["""ENSG00000011052""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000117691""" = 1.0], ["""ENSG00000079462""" = 1.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000166352""" = 1.0], ["""ENSG00000176485""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000110079""" = 0.0], ["""ENSG00000160305""" = 1.0]	[Target]	0.0	0.0	38.0	0.0
["""ENSG00000149532""" = 0.0], ["""ENSG00000156968""" = 0.0], ["""ENSG00000184939""" = 0.0], ["""ENSG00000161091""" = 0.0], ["""ENSG00000188542""" = 0.0]	[Target]	0.0	0.0	55.0	0.0
["""ENSG00000149532""" = 0.0], ["""ENSG00000184939""" = 0.0]	[Target]	0.0	0.0	106.0	0.0
["""ENSG00000139083""" = 1.0], ["""ENSG00000095059""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000184588""" = 0.0], ["""ENSG00000139168""" = 1.0], ["""ENSG00000163586""" = 0.0], ["""ENSG00000127947""" = 1.0], ["""ENSG00000225781""" = 0.0]	[Target]	0.0	0.0	12.0	0.0
