#iterations	mean Measure
1	-0.4280475207600434
501	-0.2604432602554855
1001	-0.2643510165683212
1501	-0.27298314277001456
2001	-0.26467123835951123
2501	-0.2550972156803132
3001	-0.25616947990404754
3501	-0.2572650381162952
3501	-0.2572650381162952
4001	-0.2564748164765795
4001	-0.2564748164765795
4001	-0.2564748164765795
4501	-0.25896924150388817
5001	-0.25817371140805645
5501	-0.2595452542738004
5501	-0.2595452542738004
6001	-0.2593932562964433
6501	-0.2599745862999095
7001	-0.26026082100905
7501	-0.2615582909564533
7501	-0.2615582909564533
7501	-0.2615582909564533
8001	-0.2614759061263117
8501	-0.262437880250738
9001	-0.26289926082919507
9501	-0.2631454096792093
