Description	Target	Measure	E11	E10	E01
["""2441"""]	[target]	0.0	0.0	11.0	5504.0
["""2529"""]	[target]	0.0	0.0	36.0	5504.0
["""735"""]	[target]	0.0	0.0	10.0	5504.0
["""1853"""]	[target]	0.0	0.0	18.0	5504.0
["""1180"""]	[target]	0.0	0.0	10.0	5504.0
["""3728"""]	[target]	0.0	0.0	11.0	5504.0
["""3964"""]	[target]	0.0	0.0	10.0	5504.0
["""731"""]	[target]	0.0	0.0	11.0	5504.0
["""3411"""]	[target]	0.0	0.0	10.0	5504.0
["""3369"""]	[target]	0.0	0.0	22.0	5504.0
["""3298"""]	[target]	0.0	0.0	20.0	5504.0
["""2726"""]	[target]	0.0	0.0	54.0	5504.0
["""3761"""]	[target]	0.0	0.0	11.0	5504.0
["""265"""]	[target]	0.0	0.0	13.0	5504.0
["""880"""]	[target]	0.0	0.0	10.0	5504.0
["""3665"""]	[target]	0.0	0.0	13.0	5504.0
["""2821"""]	[target]	0.0	0.0	13.0	5504.0
["""3215"""]	[target]	0.0	0.0	10.0	5504.0
["""4394"""]	[target]	0.0	0.0	78.0	5504.0
["""3992"""]	[target]	0.0	0.0	23.0	5504.0
["""2596"""]	[target]	0.0	0.0	13.0	5504.0
["""3027"""]	[target]	0.0	0.0	14.0	5504.0
["""2357"""]	[target]	0.0	0.0	18.0	5504.0
["""1087"""]	[target]	0.0	0.0	10.0	5504.0
["""4018"""]	[target]	0.0	0.0	10.0	5504.0
["""2608"""]	[target]	0.0	0.0	91.0	5504.0
["""1036"""]	[target]	0.0	0.0	10.0	5504.0
["""2910"""]	[target]	0.0	0.0	13.0	5504.0
["""888"""]	[target]	0.0	0.0	11.0	5504.0
["""1546"""]	[target]	0.0	0.0	22.0	5504.0
["""4014"""]	[target]	0.0	0.0	13.0	5504.0
["""2354"""]	[target]	0.0	0.0	10.0	5504.0
["""4413"""]	[target]	0.0	0.0	19.0	5504.0
["""1341"""]	[target]	0.0	0.0	13.0	5504.0
["""58"""]	[target]	0.0	0.0	13.0	5504.0
["""2141"""]	[target]	0.0	0.0	13.0	5504.0
["""2127"""]	[target]	0.0	0.0	11.0	5504.0
["""612"""]	[target]	0.0	0.0	17.0	5504.0
["""1269"""]	[target]	0.0	0.0	10.0	5504.0
["""4501"""]	[target]	0.0	0.0	20.0	5504.0
["""1610"""]	[target]	0.0	0.0	13.0	5504.0
["""2602"""]	[target]	0.0	0.0	12.0	5504.0
["""1322"""]	[target]	0.0	0.0	30.0	5504.0
["""2717"""]	[target]	0.0	0.0	16.0	5504.0
["""988"""]	[target]	0.0	0.0	10.0	5504.0
["""763"""]	[target]	0.0	0.0	27.0	5504.0
["""2900"""]	[target]	0.0	0.0	11.0	5504.0
["""1381"""]	[target]	0.0	0.0	10.0	5504.0
["""4127"""]	[target]	0.0	0.0	14.0	5504.0
["""1327"""]	[target]	0.0	0.0	18.0	5504.0
