#iterations	mean Measure
1	6.775339477509348E-4
501	4.180026222959806E-4
1001	4.024145293501319E-4
1501	4.4585721183763925E-4
2001	4.533650272654562E-4
2501	3.6518960686251573E-4
3001	3.049080203436042E-4
3501	3.113613587309922E-4
4001	2.7320695881142773E-4
4501	2.810678463355329E-4
4501	2.810678463355329E-4
4501	2.810678463355329E-4
5001	2.5370528393223754E-4
5001	2.5370528393223754E-4
5501	2.57860222655849E-4
6001	2.367223549891593E-4
6001	2.367223549891593E-4
6501	2.4013322668531994E-4
7001	2.2920275419995357E-4
7501	2.263979513448332E-4
8001	2.2705199054687183E-4
8501	2.1591884628785826E-4
8501	2.1591884628785826E-4
9001	2.1932062686740928E-4
9001	2.1932062686740928E-4
9001	2.1932062686740928E-4
9501	2.1731453830269092E-4
10001	2.1137564878805423E-4
10001	2.1137564878805423E-4
10501	2.1486503563190087E-4
11001	2.0976854192142718E-4
11501	2.0603090012245726E-4
11501	2.0603090012245726E-4
12001	2.0676388204010878E-4
12501	2.041115282099851E-4
13001	2.006130957025405E-4
13501	2.006541046660492E-4
14001	1.9935305774811915E-4
14501	1.9515568171245748E-4
15001	1.9193343625005326E-4
15501	1.9179494498420535E-4
16001	1.901685663561346E-4
16001	1.901685663561346E-4
16501	1.891875926971355E-4
17001	1.861709901764873E-4
17501	1.834747434027076E-4
18001	1.8315006463755587E-4
18501	1.8250201454029954E-4
19001	1.814473484100289E-4
19501	1.8016481700813038E-4
20001	1.784510162969621E-4
20501	1.7720118854539787E-4
21001	1.7511077026703665E-4
21501	1.7396668831447476E-4
22001	1.7252117630781166E-4
22501	1.7154331126154033E-4
22501	1.7154331126154033E-4
23001	1.7069511979406435E-4
23001	1.7069511979406435E-4
23501	1.7031379767674327E-4
23501	1.7031379767674327E-4
24001	1.690184524102477E-4
24501	1.6764679090430166E-4
24501	1.6764679090430166E-4
25001	1.6659813443056876E-4
25501	1.6561603892546368E-4
26001	1.6478501501599846E-4
26001	1.6478501501599846E-4
26501	1.6397244307079836E-4
26501	1.6397244307079836E-4
26501	1.6397244307079836E-4
27001	1.6345539182207873E-4
27501	1.6279815682687266E-4
28001	1.6253099931580383E-4
28501	1.6176586107307495E-4
28501	1.6176586107307495E-4
29001	1.608030196955083E-4
29501	1.6035305400439445E-4
30001	1.5936048077284118E-4
30501	1.583993014467838E-4
31001	1.5756124121576318E-4
31501	1.568372244708831E-4
32001	1.5704163619127538E-4
32501	1.562116852943196E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33001	1.55385023250524E-4
33501	1.5442421117558037E-4
33501	1.5442421117558037E-4
34001	1.5385935567505186E-4
34501	1.532866833907984E-4
35001	1.5265142442310185E-4
35501	1.5155597688652655E-4
36001	1.506911978751877E-4
36501	1.5010743775431347E-4
37001	1.492172661362423E-4
37501	1.4904557827169945E-4
38001	1.48464579513505E-4
38501	1.479656579555328E-4
39001	1.4752779901279278E-4
39501	1.4694848590539607E-4
40001	1.4625696764276473E-4
40001	1.4625696764276473E-4
40501	1.4588432010523948E-4
41001	1.4522996684586888E-4
41501	1.446097229187698E-4
42001	1.4442105324699028E-4
42501	1.4368605391993665E-4
43001	1.4361429814233108E-4
43501	1.4295824059095048E-4
44001	1.4291185753369232E-4
44501	1.4224449455683957E-4
45001	1.4178577442102393E-4
45501	1.4142506591134315E-4
46001	1.4086914297415244E-4
46501	1.404672839997422E-4
47001	1.397818224965019E-4
47001	1.397818224965019E-4
47501	1.3998719880887903E-4
48001	1.3975415934739063E-4
48501	1.3936292863820764E-4
49001	1.3870761900660678E-4
49501	1.382644987619131E-4
50001	1.377476191294932E-4
50501	1.3723581730524481E-4
50501	1.3723581730524481E-4
51001	1.367642756588247E-4
51501	1.3623823502169514E-4
52001	1.3593246892064354E-4
52501	1.3568764782363496E-4
53001	1.35366905711317E-4
53501	1.3505746268534967E-4
54001	1.3459696079632638E-4
54501	1.343493538190295E-4
