#iterations	mean Measure
1	1.0
501	0.2605205052512793
1001	0.2492547411078008
1501	0.24734319814940045
2001	0.3463122177707574
2001	0.3463122177707574
2501	0.29684776489840214
3001	0.24743079055207162
3001	0.24743079055207162
3501	0.2837936777746712
4001	0.2540264192001472
4501	0.27765706699462456
5001	0.2551806581474379
5501	0.27039949751277925
6001	0.25210825500297435
6501	0.26620178345829987
7001	0.2547083302616612
7501	0.2613033248094171
8001	0.2646953688925851
8501	0.25457684111256906
9001	0.26342620857506055
9501	0.2614308908456612
10001	0.25818346120114805
10501	0.26398813337829535
11001	0.2580182396537981
11501	0.25961411746645024
12001	0.26269128128477787
12501	0.26061474889240616
12501	0.26061474889240616
13001	0.2570297511919558
13001	0.2570297511919558
13501	0.25999151647300456
14001	0.2614288425084838
14501	0.26175204097774674
15001	0.263440972790479
15501	0.26305410089839126
16001	0.2599640055079776
16501	0.25988212515414216
17001	0.2608979136115159
17501	0.2613022914488273
18001	0.26080889206033303
18501	0.2599197137595922
19001	0.25980138232512356
19501	0.2602061726013006
20001	0.2594726294693318
20501	0.2589945949527318
21001	0.2586277165147253
21501	0.25762239736846027
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22001	0.2563221255823188
22501	0.25712638784883146
23001	0.257337282615327
23501	0.2565779639247573
24001	0.2558461765751438
24501	0.25544908183156556
25001	0.2548181148728289
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
25501	0.2543407887578398
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26001	0.25358797626715274
26501	0.25322247253276614
27001	0.2533473042479521
27501	0.2535508743740937
28001	0.2528047933775601
28501	0.25221848916162304
28501	0.25221848916162304
29001	0.25151370559930325
29501	0.2510956601311552
29501	0.2510956601311552
29501	0.2510956601311552
29501	0.2510956601311552
29501	0.2510956601311552
29501	0.2510956601311552
29501	0.2510956601311552
30001	0.25144290961938365
30501	0.25077233290762113
31001	0.2502166510406467
31501	0.24996728941743276
32001	0.2499010962366167
32501	0.24910557447451268
33001	0.24883328412463443
33501	0.2487954688481301
33501	0.2487954688481301
34001	0.24807312924783015
34501	0.24814022753898388
35001	0.24735652357957785
35501	0.2464373982559899
36001	0.24649520136622738
36501	0.24542037580237874
37001	0.24479677618624585
37501	0.2447832153557403
38001	0.24410404880507938
38501	0.24403966903049532
