Description	Target	Measure	E11	E10	E01
["""3487"""]	[target]	0.0	0.0	15.0	5504.0
["""1371"""]	[target]	0.0	0.0	23.0	5504.0
["""565"""]	[target]	0.0	0.0	11.0	5504.0
["""100""", """877""", """4593""", """4659"""]	[target]	0.0	0.0	11.0	5504.0
["""1459"""]	[target]	0.0	0.0	11.0	5504.0
["""386"""]	[target]	0.0	0.0	11.0	5504.0
["""412"""]	[target]	0.0	0.0	11.0	5504.0
["""1710"""]	[target]	0.0	0.0	10.0	5504.0
["""693""", """1072""", """1468""", """1878"""]	[target]	0.0	0.0	10.0	5504.0
["""845"""]	[target]	0.0	0.0	10.0	5504.0
["""37""", """2427"""]	[target]	0.0	0.0	15.0	5504.0
["""2953""", """3274"""]	[target]	0.0	0.0	11.0	5504.0
["""4462""", """4500"""]	[target]	0.0	0.0	15.0	5504.0
["""3160""", """4641"""]	[target]	0.0	0.0	12.0	5504.0
["""681""", """2306""", """2360"""]	[target]	0.0	0.0	14.0	5504.0
["""2713""", """4593""", """4659"""]	[target]	0.0	0.0	15.0	5504.0
["""803""", """2781""", """4099"""]	[target]	0.0	0.0	10.0	5504.0
["""1966""", """4622""", """4632""", """4677"""]	[target]	0.0	0.0	11.0	5504.0
["""775""", """803"""]	[target]	0.0	0.0	11.0	5504.0
["""1051""", """4633""", """4668""", """4703"""]	[target]	0.0	0.0	11.0	5504.0
["""803""", """977""", """4587""", """4662"""]	[target]	0.0	0.0	10.0	5504.0
["""2623""", """4677""", """4686"""]	[target]	0.0	0.0	11.0	5504.0
["""4292""", """4618"""]	[target]	0.0	0.0	13.0	5504.0
["""462""", """803""", """4637"""]	[target]	0.0	0.0	11.0	5504.0
["""2926""", """4649"""]	[target]	0.0	0.0	34.0	5504.0
["""2442""", """4593""", """4650"""]	[target]	0.0	0.0	11.0	5504.0
["""37""", """1209""", """4596""", """4650"""]	[target]	0.0	0.0	10.0	5504.0
["""765""", """3364""", """4632"""]	[target]	0.0	0.0	10.0	5504.0
["""3207""", """4602"""]	[target]	0.0	0.0	11.0	5504.0
["""3403""", """4595"""]	[target]	0.0	0.0	48.0	5504.0
["""765""", """3005""", """4626"""]	[target]	0.0	0.0	10.0	5504.0
["""2118""", """4611"""]	[target]	0.0	0.0	10.0	5504.0
["""494""", """2926""", """4627"""]	[target]	0.0	0.0	12.0	5504.0
["""2019""", """3255"""]	[target]	0.0	0.0	24.0	5504.0
["""3403""", """3818""", """4234"""]	[target]	0.0	0.0	10.0	5504.0
["""1885""", """4596""", """4704"""]	[target]	0.0	0.0	11.0	5504.0
["""1031""", """4639""", """4650""", """4703"""]	[target]	0.0	0.0	11.0	5504.0
["""494""", """520""", """4582"""]	[target]	0.0	0.0	10.0	5504.0
["""867""", """4652"""]	[target]	0.0	0.0	13.0	5504.0
["""1830""", """2578""", """4240"""]	[target]	0.0	0.0	13.0	5504.0
["""613""", """1072""", """4644"""]	[target]	0.0	0.0	11.0	5504.0
["""3246""", """4641""", """4704"""]	[target]	0.0	0.0	10.0	5504.0
["""4335""", """4687"""]	[target]	0.0	0.0	11.0	5504.0
["""2632""", """4075""", """4588"""]	[target]	0.0	0.0	12.0	5504.0
["""310""", """2200""", """3832"""]	[target]	0.0	0.0	12.0	5504.0
["""1031""", """4587""", """4639"""]	[target]	0.0	0.0	11.0	5504.0
["""3921""", """4572""", """4588""", """4650"""]	[target]	0.0	0.0	10.0	5504.0
["""723""", """4650"""]	[target]	0.0	0.0	14.0	5504.0
["""1706""", """4596""", """4650""", """4677""", """4686"""]	[target]	0.0	0.0	10.0	5504.0
["""175""", """4623""", """4697""", """4713"""]	[target]	0.0	0.0	10.0	5504.0
