quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
5352.365994289576,2014=='0' AND 3355=='0' AND 633=='0',19173,22470,4082,6880,3297,0.8532710280373832,0.14672897196261683,0.5933139534883721,0.40668604651162793,0.21290356230115265,0.848650288140734,0.30618602581219406,0.695340558852747
5286.026383823605,2317=='0' AND 3355=='0' AND 633=='0',19651,22470,4353,6880,2819,0.8745438362260792,0.12545616377392077,0.632703488372093,0.367296511627907,0.22151544450664087,0.8964171692089393,0.30618602581219406,0.7234668659977064
5253.171971001294,3355=='0' AND 633=='0' AND 640=='0',19665,22470,4366,6880,2805,0.8751668891855807,0.12483311081441922,0.6345930232558139,0.36540697674418604,0.2220188151538266,0.8962566844919786,0.30618602581219406,0.7251108686782679
5237.687446119644,1874=='0' AND 3355=='0' AND 633=='0',19666,22470,4369,6880,2804,0.8752113929684023,0.12478860703159769,0.6350290697674419,0.36497093023255817,0.2221600732228211,0.895506419400856,0.30618602581219406,0.7255722158890683
5221.8740113909535,2175=='0' AND 3355=='0' AND 633=='0',19683,22470,4381,6880,2787,0.8759679572763684,0.12403204272363151,0.6367732558139535,0.3632267441860465,0.22257785906619926,0.8966630785791173,0.30618602581219406,0.7269366995955664
5196.734397663058,1145=='0' AND 3355=='0' AND 633=='0',19692,22470,4390,6880,2778,0.8763684913217623,0.12363150867823765,0.6380813953488372,0.36191860465116277,0.22293317083079423,0.896328293736501,0.30618602581219406,0.7280971436872015
5193.242270107188,3355=='0' AND 633=='0' AND 979=='0',19716,22470,4404,6880,2754,0.8774365821094793,0.12256341789052069,0.6401162790697674,0.3598837209302326,0.22337188070602557,0.8990559186637618,0.30618602581219406,0.7295299650384294
5187.400052138193,3355=='0' AND 348=='0' AND 633=='0',19684,22470,4387,6880,2786,0.8760124610591901,0.12398753894080997,0.6376453488372092,0.3623546511627907,0.22287136760820972,0.8948312993539124,0.30618602581219406,0.7278952950808826
5176.445136672748,2960=='0' AND 3355=='0' AND 633=='0',19697,22470,4396,6880,2773,0.87659101023587,0.12340898976412995,0.638953488372093,0.36104651162790696,0.22318119510585369,0.8957807428777498,0.30618602581219406,0.7289071880855424
5170.347642422001,3355=='0' AND 4512=='0' AND 633=='0',19706,22470,4402,6880,2764,0.8769915442812639,0.12300845571873609,0.6398255813953488,0.36017441860465116,0.2233837409925911,0.8965267727930536,0.30618602581219406,0.7295687005964421
