quality,subgroup,size_sg,size_dataset,positives_sg,positives_dataset,size_complement,relative_size_sg,relative_size_complement,coverage_sg,coverage_complement,target_share_sg,target_share_complement,target_share_dataset,lift
214.14159292035401,ENSG00000154162=='0.0' AND ENSG00000161649=='0.0' AND ENSG00000283663=='0.0',109,222,109,111,113,0.49099099099099097,0.509009009009009,0.9819819819819819,0.018018018018018018,1.0,0.017699115044247787,0.5,2.0
214.141592920354,ENSG00000161649=='0.0' AND ENSG00000179796=='0.0' AND ENSG00000255595=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
214.141592920354,ENSG00000065618=='0.0' AND ENSG00000161649=='0.0' AND ENSG00000255595=='0.0',113,222,111,111,109,0.509009009009009,0.49099099099099097,1.0,0.0,0.9823008849557522,0.0,0.5,1.9646017699115044
214.07207207207207,ENSG00000064300=='0.0' AND ENSG00000139151=='0.0' AND ENSG00000161649=='0.0',111,222,110,111,111,0.5,0.5,0.990990990990991,0.009009009009009009,0.990990990990991,0.009009009009009009,0.5,1.981981981981982
210.31578947368422,ENSG00000161649=='0.0' AND ENSG00000276289=='0.0' AND ENSG00000283663=='0.0',114,222,111,111,108,0.5135135135135135,0.4864864864864865,1.0,0.0,0.9736842105263158,0.0,0.5,1.9473684210526316
210.31578947368422,ENSG00000161649=='0.0' AND ENSG00000255595=='0.0' AND ENSG00000283663=='0.0',114,222,111,111,108,0.5135135135135135,0.4864864864864865,1.0,0.0,0.9736842105263158,0.0,0.5,1.9473684210526316
210.31578947368422,ENSG00000161649=='0.0' AND ENSG00000171819=='0.0' AND ENSG00000283663=='0.0',114,222,111,111,108,0.5135135135135135,0.4864864864864865,1.0,0.0,0.9736842105263158,0.0,0.5,1.9473684210526316
210.31578947368422,ENSG00000161649=='0.0' AND ENSG00000165152=='0.0' AND ENSG00000225950=='0.0',114,222,111,111,108,0.5135135135135135,0.4864864864864865,1.0,0.0,0.9736842105263158,0.0,0.5,1.9473684210526316
210.31578947368422,ENSG00000145936=='0.0' AND ENSG00000161649=='0.0' AND ENSG00000255595=='0.0',114,222,111,111,108,0.5135135135135135,0.4864864864864865,1.0,0.0,0.9736842105263158,0.0,0.5,1.9473684210526316
210.31578947368422,ENSG00000139597=='0.0' AND ENSG00000161649=='0.0' AND ENSG00000283663=='0.0',114,222,111,111,108,0.5135135135135135,0.4864864864864865,1.0,0.0,0.9736842105263158,0.0,0.5,1.9473684210526316
