#iterations	mean Measure
1	-0.0328518534814859
501	-0.0032150998879669295
1001	-0.00306717100954287
1501	-0.0033626385950128765
2001	-0.0026792275580880655
2501	-0.0022107913496721633
3001	-0.0018974504396002125
3001	-0.0018974504396002125
3501	-0.001687158219152365
4001	-0.0015397542212722054
4501	-0.0014198044537507275
5001	-0.0013238704735481458
5501	-0.0012502535949067992
6001	-0.0011851439928909403
6501	-0.0011324093142019306
7001	-0.0010862923895837901
7501	-0.0010496696944743175
8001	-0.0010165354702801055
8501	-9.859649549388374E-4
8501	-9.859649549388374E-4
9001	-9.592528935893983E-4
9501	-9.363783902582465E-4
10001	-9.137285722892503E-4
10001	-9.137285722892503E-4
10501	-8.962110288323665E-4
11001	-8.786109588248559E-4
11501	-8.629244964116063E-4
11501	-8.629244964116063E-4
12001	-8.494955935540524E-4
12501	-8.344847765079988E-4
13001	-8.241618932130001E-4
13001	-8.241618932130001E-4
13001	-8.241618932130001E-4
13501	-8.111632674108743E-4
13501	-8.111632674108743E-4
14001	-8.000009719859363E-4
14501	-7.906728327606543E-4
15001	-7.843097889521625E-4
15001	-7.843097889521625E-4
15501	-7.750205795354391E-4
16001	-7.661377786089147E-4
16001	-7.661377786089147E-4
16501	-7.590999450007877E-4
16501	-7.590999450007877E-4
16501	-7.590999450007877E-4
17001	-7.518858548111434E-4
17501	-7.464452481982842E-4
17501	-7.464452481982842E-4
17501	-7.464452481982842E-4
17501	-7.464452481982842E-4
18001	-7.422435592946034E-4
18501	-7.366424313516428E-4
19001	-7.305402409264649E-4
19501	-7.240372011308278E-4
20001	-7.189271511066483E-4
20501	-7.157649968310693E-4
21001	-7.12473665410167E-4
21501	-7.074856052353707E-4
22001	-7.043202967933922E-4
22001	-7.043202967933922E-4
22001	-7.043202967933922E-4
22001	-7.043202967933922E-4
22001	-7.043202967933922E-4
22001	-7.043202967933922E-4
22001	-7.043202967933922E-4
22501	-7.021257075427186E-4
22501	-7.021257075427186E-4
23001	-7.006275851372339E-4
23001	-7.006275851372339E-4
23001	-7.006275851372339E-4
23501	-6.979586796954186E-4
24001	-6.953998432662282E-4
24001	-6.953998432662282E-4
24501	-6.927667574278366E-4
24501	-6.927667574278366E-4
25001	-6.893650424280064E-4
25001	-6.893650424280064E-4
25501	-6.870326413047055E-4
26001	-6.860335491179915E-4
26501	-6.832942463217817E-4
26501	-6.832942463217817E-4
27001	-6.809504485137148E-4
27501	-6.785382790229212E-4
28001	-6.76774577801743E-4
28501	-6.757359152840108E-4
29001	-6.739446267486661E-4
29501	-6.731829414770724E-4
30001	-6.717002011163786E-4
30001	-6.717002011163786E-4
30501	-6.70904853650225E-4
31001	-6.687715225154398E-4
31001	-6.687715225154398E-4
31001	-6.687715225154398E-4
31501	-6.679889909739766E-4
32001	-6.675499692786751E-4
32001	-6.675499692786751E-4
32501	-6.666137429018538E-4
33001	-6.64421195689193E-4
33501	-6.641771979730254E-4
33501	-6.641771979730254E-4
33501	-6.641771979730254E-4
34001	-6.629759136463697E-4
34501	-6.615435453442465E-4
35001	-6.629105278593332E-4
35501	-6.621620972628825E-4
35501	-6.621620972628825E-4
35501	-6.621620972628825E-4
36001	-6.621037420286491E-4
36001	-6.621037420286491E-4
36501	-6.623645541563165E-4
36501	-6.623645541563165E-4
37001	-6.622822361911141E-4
37501	-6.617252522673183E-4
38001	-6.612363922668316E-4
38501	-6.623574838782663E-4
39001	-6.620909942958549E-4
39501	-6.613593503187245E-4
40001	-6.609943384787209E-4
40001	-6.609943384787209E-4
40501	-6.60679397744938E-4
41001	-6.605191646760553E-4
41501	-6.594700539833781E-4
41501	-6.594700539833781E-4
42001	-6.592515576567405E-4
42501	-6.603850805908391E-4
42501	-6.603850805908391E-4
43001	-6.600285643841414E-4
43501	-6.59749218324287E-4
44001	-6.596309348679339E-4
44001	-6.596309348679339E-4
44501	-6.601911025476202E-4
45001	-6.590738529030871E-4
45501	-6.581142832067151E-4
46001	-6.577246715229673E-4
46501	-6.574904919270274E-4
46501	-6.574904919270274E-4
47001	-6.570514742369512E-4
47501	-6.571612527467673E-4
47501	-6.571612527467673E-4
47501	-6.571612527467673E-4
48001	-6.568704373339424E-4
48001	-6.568704373339424E-4
48501	-6.562118513291401E-4
49001	-6.560251213259056E-4
49501	-6.551975036227605E-4
50001	-6.54866146422452E-4
50501	-6.546388440558245E-4
51001	-6.544393105551099E-4
51501	-6.535941974553705E-4
52001	-6.534912499439263E-4
52001	-6.534912499439263E-4
52501	-6.532739062654278E-4
53001	-6.533084682599787E-4
53501	-6.523777480892672E-4
54001	-6.522685768668379E-4
54001	-6.522685768668379E-4
54501	-6.515475194620762E-4
55001	-6.512426419846859E-4
55501	-6.505437238720784E-4
56001	-6.497174103134865E-4
56501	-6.493952119306248E-4
56501	-6.493952119306248E-4
57001	-6.479975360412401E-4
57501	-6.476992575319645E-4
58001	-6.474487097050428E-4
58501	-6.467392530510697E-4
59001	-6.463634456950346E-4
59501	-6.46065185612264E-4
60001	-6.460007985124057E-4
60501	-6.452289041727292E-4
61001	-6.45040330147887E-4
61501	-6.444826760738046E-4
61501	-6.444826760738046E-4
62001	-6.446061306884398E-4
62001	-6.446061306884398E-4
62001	-6.446061306884398E-4
62001	-6.446061306884398E-4
62501	-6.439444098823541E-4
63001	-6.432170170116343E-4
63001	-6.432170170116343E-4
63501	-6.430174023634437E-4
64001	-6.432641170196325E-4
64501	-6.429931439715408E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65001	-6.423439123666856E-4
65501	-6.421370620675048E-4
65501	-6.421370620675048E-4
65501	-6.421370620675048E-4
65501	-6.421370620675048E-4
65501	-6.421370620675048E-4
65501	-6.421370620675048E-4
65501	-6.421370620675048E-4
65501	-6.421370620675048E-4
66001	-6.422651989289812E-4
66501	-6.421391436989748E-4
66501	-6.421391436989748E-4
66501	-6.421391436989748E-4
66501	-6.421391436989748E-4
66501	-6.421391436989748E-4
66501	-6.421391436989748E-4
66501	-6.421391436989748E-4
67001	-6.419194174876951E-4
67001	-6.419194174876951E-4
67501	-6.418299473646286E-4
68001	-6.412307358185913E-4
68501	-6.410596827554397E-4
69001	-6.407228964119791E-4
69501	-6.404322062550659E-4
70001	-6.404246849144994E-4
70001	-6.404246849144994E-4
70501	-6.402301263223448E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71001	-6.403379339554411E-4
71501	-6.40049013431995E-4
72001	-6.395182150137469E-4
72001	-6.395182150137469E-4
72501	-6.390115932892371E-4
73001	-6.387266026638308E-4
73501	-6.391211989297182E-4
74001	-6.389154319212698E-4
74501	-6.389640576353361E-4
75001	-6.390761407313421E-4
75501	-6.38622587470433E-4
76001	-6.383240714615772E-4
76001	-6.383240714615772E-4
76501	-6.381530728100665E-4
77001	-6.381541902073797E-4
77501	-6.37688046114448E-4
78001	-6.376932601749601E-4
78501	-6.376360312907574E-4
79001	-6.374586731429026E-4
79001	-6.374586731429026E-4
79501	-6.372103245798025E-4
80001	-6.373809352180178E-4
80501	-6.368713601362344E-4
81001	-6.367019606532496E-4
81001	-6.367019606532496E-4
81001	-6.367019606532496E-4
81501	-6.367703539120581E-4
82001	-6.364447941939604E-4
82501	-6.36019526668122E-4
82501	-6.36019526668122E-4
83001	-6.356969546021635E-4
83501	-6.357095769463103E-4
84001	-6.360334103578489E-4
84501	-6.360614418656012E-4
85001	-6.359245142298764E-4
85501	-6.359663912938929E-4
86001	-6.358113325586141E-4
86001	-6.358113325586141E-4
86501	-6.354542541686382E-4
87001	-6.3550029066592E-4
87501	-6.351787481987302E-4
87501	-6.351787481987302E-4
87501	-6.351787481987302E-4
87501	-6.351787481987302E-4
87501	-6.351787481987302E-4
87501	-6.351787481987302E-4
88001	-6.354410262805669E-4
88001	-6.354410262805669E-4
88501	-6.352181384411295E-4
89001	-6.351955232446509E-4
89501	-6.350104643727224E-4
89501	-6.350104643727224E-4
90001	-6.351349486637029E-4
90501	-6.352726104410019E-4
90501	-6.352726104410019E-4
90501	-6.352726104410019E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91001	-6.349081027116872E-4
91501	-6.346915110571291E-4
92001	-6.343737999459966E-4
92001	-6.343737999459966E-4
92001	-6.343737999459966E-4
92501	-6.340560541521702E-4
92501	-6.340560541521702E-4
93001	-6.340062283192217E-4
93001	-6.340062283192217E-4
93501	-6.337928141822995E-4
93501	-6.337928141822995E-4
93501	-6.337928141822995E-4
94001	-6.336274687203466E-4
94501	-6.33723337637751E-4
95001	-6.336428675736966E-4
95501	-6.33737914685202E-4
96001	-6.338429800907136E-4
96501	-6.341379418477724E-4
97001	-6.339955238001022E-4
97001	-6.339955238001022E-4
97001	-6.339955238001022E-4
97501	-6.338995473909305E-4
98001	-6.337019122309251E-4
98001	-6.337019122309251E-4
98501	-6.332256055155498E-4
99001	-6.327452648952637E-4
99001	-6.327452648952637E-4
99001	-6.327452648952637E-4
99001	-6.327452648952637E-4
99501	-6.323115673447168E-4
