#iterations	mean Measure
1	0.0
501	-0.27632787358925126
1001	-0.2730485190393524
1501	-0.27315122945377773
2001	-0.26465055952610583
2501	-0.25712259846431423
3001	-0.2536187045319988
3501	-0.25661382322221
4001	-0.256123766187268
4001	-0.256123766187268
4001	-0.256123766187268
4001	-0.256123766187268
4001	-0.256123766187268
4001	-0.256123766187268
4501	-0.2583134485170419
5001	-0.2574900655499788
5501	-0.25834109112214115
5501	-0.25834109112214115
6001	-0.25835870948120143
6501	-0.2591289927736139
7001	-0.2590155683952914
7501	-0.2591535258451775
8001	-0.26044457965577283
8501	-0.26115250693583875
9001	-0.2624537540371977
9501	-0.26253787348871
10001	-0.26335697036665767
10501	-0.26452123833343355
11001	-0.2655222932219487
11501	-0.2655272524041782
12001	-0.2666283689087485
12501	-0.26659618864136075
13001	-0.26767124607603066
13001	-0.26767124607603066
13501	-0.268113016153602
14001	-0.26802297062769487
14501	-0.2683749651871929
15001	-0.2686728376807377
15001	-0.2686728376807377
15501	-0.26893953405327975
15501	-0.26893953405327975
16001	-0.26870597813141656
16501	-0.26934206073370187
17001	-0.26954573216516997
17501	-0.2695801252289497
17501	-0.2695801252289497
17501	-0.2695801252289497
17501	-0.2695801252289497
18001	-0.2697110591729939
18501	-0.2702162563081849
19001	-0.2704042063816895
19501	-0.2701741912980928
20001	-0.27065564388452534
20001	-0.27065564388452534
20501	-0.27077488190081633
21001	-0.27066591999765344
21001	-0.27066591999765344
21501	-0.27064953556948457
21501	-0.27064953556948457
21501	-0.27064953556948457
22001	-0.270802715562149
22001	-0.270802715562149
22501	-0.27111220190989876
22501	-0.27111220190989876
23001	-0.27110679999008375
23501	-0.2711853347298447
24001	-0.2715275449285387
24001	-0.2715275449285387
24501	-0.2717772260995166
24501	-0.2717772260995166
25001	-0.27198463216049124
25501	-0.2722525730489579
26001	-0.27247008097990255
26501	-0.27272116052986767
27001	-0.272754875555695
27001	-0.272754875555695
27001	-0.272754875555695
27001	-0.272754875555695
27001	-0.272754875555695
27501	-0.2729138796695515
28001	-0.27324617529212153
28501	-0.2733169148499102
29001	-0.27357575852997557
29501	-0.273593057145158
30001	-0.27391860417064806
30501	-0.2739857470454027
31001	-0.27442756848580313
31501	-0.27440106372316064
31501	-0.27440106372316064
31501	-0.27440106372316064
32001	-0.27479518593535235
32501	-0.27518128108776263
33001	-0.27531345260618184
33501	-0.27524837185243417
34001	-0.2753458255349385
34501	-0.2752939542121961
35001	-0.2751890955791567
35501	-0.27526749964686537
36001	-0.27547567473534773
36501	-0.27557555409176737
37001	-0.27552243027140705
37501	-0.2754497361795816
38001	-0.2754918211120457
38001	-0.2754918211120457
38001	-0.2754918211120457
38501	-0.2754415748880229
39001	-0.2754786609700072
39501	-0.27539696759608745
39501	-0.27539696759608745
39501	-0.27539696759608745
40001	-0.2753403918309455
40501	-0.27545691616280116
41001	-0.2754022765308107
41501	-0.27559819553069526
42001	-0.27564916319270893
42001	-0.27564916319270893
42001	-0.27564916319270893
42001	-0.27564916319270893
42001	-0.27564916319270893
42501	-0.275835747874118
43001	-0.27569363929257956
43501	-0.2757212996209828
44001	-0.2757927695448425
44501	-0.27560342018975587
45001	-0.27560890440401065
45001	-0.27560890440401065
45501	-0.2756283283070475
46001	-0.2755358018632883
46001	-0.2755358018632883
46501	-0.2754340674814412
47001	-0.27545557289327993
47501	-0.2754858552175839
48001	-0.2755871708727884
48001	-0.2755871708727884
48001	-0.2755871708727884
48501	-0.2754922829426463
49001	-0.27552999324908817
49501	-0.27553652601084483
50001	-0.2753974782305922
50501	-0.27542725465235135
51001	-0.27532960457671174
51501	-0.2753395735164641
52001	-0.2753760303323229
52501	-0.27540441037606916
53001	-0.275380437333131
53001	-0.275380437333131
53501	-0.27532621177123084
54001	-0.27533788906466256
54001	-0.27533788906466256
54501	-0.2753420399713199
55001	-0.2753109364404504
55501	-0.27527220937305164
56001	-0.27530809434205245
56501	-0.2751872152605215
57001	-0.2751746468097499
57501	-0.2752223156273398
58001	-0.2754022093161215
58501	-0.2753336503154964
59001	-0.27528914312322134
59501	-0.27518984261392365
60001	-0.275140856334341
60001	-0.275140856334341
60501	-0.27509135210465835
60501	-0.27509135210465835
61001	-0.2750653749540499
61001	-0.2750653749540499
61501	-0.2750941253355647
62001	-0.2750498718201955
62501	-0.2749908833814557
63001	-0.2749885494342146
63501	-0.2748406649879741
64001	-0.2747604182241365
64501	-0.27473860750464735
65001	-0.27470306917754617
65001	-0.27470306917754617
65001	-0.27470306917754617
65501	-0.27467363975786646
66001	-0.27457215674530927
66501	-0.27451856723995405
67001	-0.27445690884278867
67501	-0.27435758305858937
68001	-0.274395429177999
68501	-0.27429618916510845
69001	-0.27430641487993696
69501	-0.27423532099793796
70001	-0.27422616018564594
70001	-0.27422616018564594
70001	-0.27422616018564594
70001	-0.27422616018564594
70501	-0.27407184152272096
70501	-0.27407184152272096
71001	-0.2740116816476144
71001	-0.2740116816476144
71501	-0.27400432544862774
71501	-0.27400432544862774
71501	-0.27400432544862774
71501	-0.27400432544862774
71501	-0.27400432544862774
71501	-0.27400432544862774
71501	-0.27400432544862774
71501	-0.27400432544862774
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72001	-0.273920490347714
72501	-0.2738363316258638
73001	-0.2737230103478658
73501	-0.27363528648233515
73501	-0.27363528648233515
74001	-0.2736165217854263
74501	-0.27354256917529457
75001	-0.2734563824338291
75501	-0.27331183974083945
75501	-0.27331183974083945
75501	-0.27331183974083945
75501	-0.27331183974083945
75501	-0.27331183974083945
76001	-0.2732120546980697
76501	-0.2729845202062134
76501	-0.2729845202062134
77001	-0.27299601739707696
77001	-0.27299601739707696
77001	-0.27299601739707696
77001	-0.27299601739707696
77501	-0.2727987699798406
78001	-0.2726929484065904
78501	-0.27257523053712684
78501	-0.27257523053712684
79001	-0.27238858482733624
79001	-0.27238858482733624
79501	-0.27234524481015465
79501	-0.27234524481015465
80001	-0.2722372844640502
80001	-0.2722372844640502
80001	-0.2722372844640502
80501	-0.27220642352920404
81001	-0.27203341867663855
81001	-0.27203341867663855
81001	-0.27203341867663855
81501	-0.27194390020471937
82001	-0.2717896651075331
82001	-0.2717896651075331
82501	-0.271671790246895
82501	-0.271671790246895
82501	-0.271671790246895
83001	-0.2715615477971975
83501	-0.27143412656528015
84001	-0.271344182233485
84501	-0.27121645148727946
85001	-0.27108472471459927
85501	-0.27101430386842285
86001	-0.2709062811222956
86001	-0.2709062811222956
86001	-0.2709062811222956
