Description	Target	Measure	E11	E10	E01
["""ENSG00000155111""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000111261""" = 1.0], ["""ENSG00000216649""" = 0.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000175536""" = 0.0], ["""ENSG00000168259""" = 0.0], ["""ENSG00000055044""" = 0.0], ["""ENSG00000164128""" = 1.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000168259""" = 0.0], ["""ENSG00000055044""" = 0.0]	[Target]	0.0	0.0	106.0	0.0
["""ENSG00000204389""" = 1.0], ["""ENSG00000198420""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000137691""" = 1.0], ["""ENSG00000125788""" = 0.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000120075""" = 0.0], ["""ENSG00000186479""" = 0.0]	[Target]	0.0	0.0	103.0	0.0
["""ENSG00000170743""" = 0.0], ["""ENSG00000103254""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000151657""" = 0.0], ["""ENSG00000042286""" = 0.0], ["""ENSG00000259571""" = 0.0], ["""ENSG00000073150""" = 0.0], ["""ENSG00000145012""" = 0.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000042286""" = 0.0], ["""ENSG00000145012""" = 0.0]	[Target]	0.0	0.0	105.0	0.0
["""ENSG00000273088""" = 0.0], ["""ENSG00000005249""" = 0.0]	[Target]	0.0	0.0	95.0	0.0
["""ENSG00000189409""" = 0.0], ["""ENSG00000185155""" = 1.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000181817""" = 1.0], ["""ENSG00000146535""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000107779""" = 0.0], ["""ENSG00000275489""" = 1.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000154845""" = 0.0], ["""ENSG00000060069""" = 1.0], ["""ENSG00000141965""" = 1.0], ["""ENSG00000241119""" = 0.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000154845""" = 0.0], ["""ENSG00000060069""" = 1.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000132911""" = 1.0], ["""ENSG00000170786""" = 0.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000060069""" = 0.0], ["""ENSG00000030419""" = 1.0], ["""ENSG00000112200""" = 0.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000030419""" = 1.0], ["""ENSG00000112200""" = 0.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000183454""" = 0.0], ["""ENSG00000127920""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000158764""" = 0.0], ["""ENSG00000122966""" = 0.0], ["""ENSG00000135218""" = 1.0], ["""ENSG00000134595""" = 0.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000135218""" = 1.0], ["""ENSG00000134595""" = 0.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000159140""" = 0.0], ["""ENSG00000196821""" = 0.0]	[Target]	0.0	0.0	100.0	0.0
["""ENSG00000177465""" = 1.0], ["""ENSG00000120742""" = 1.0], ["""ENSG00000218823""" = 0.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000177465""" = 1.0], ["""ENSG00000120742""" = 1.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000139190""" = 0.0], ["""ENSG00000138684""" = 1.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000135766""" = 1.0], ["""ENSG00000107262""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000178235""" = 0.0], ["""ENSG00000165661""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000213218""" = 0.0], ["""ENSG00000088038""" = 0.0], ["""ENSG00000109475""" = 0.0], ["""ENSG00000178685""" = 0.0]	[Target]	0.0	0.0	65.0	0.0
["""ENSG00000088038""" = 0.0], ["""ENSG00000109475""" = 0.0]	[Target]	0.0	0.0	92.0	0.0
["""ENSG00000122390""" = 0.0], ["""ENSG00000168447""" = 0.0]	[Target]	0.0	0.0	91.0	0.0
["""ENSG00000162928""" = 1.0], ["""ENSG00000206535""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000170128""" = 0.0], ["""ENSG00000176438""" = 1.0], ["""ENSG00000159398""" = 0.0]	[Target]	0.0	0.0	32.0	0.0
["""ENSG00000176438""" = 1.0], ["""ENSG00000159398""" = 0.0]	[Target]	0.0	0.0	38.0	0.0
["""ENSG00000136003""" = 1.0], ["""ENSG00000159224""" = 0.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000120057""" = 0.0], ["""ENSG00000226430""" = 0.0]	[Target]	0.0	0.0	102.0	0.0
["""ENSG00000073921""" = 1.0], ["""ENSG00000071994""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000178105""" = 0.0], ["""ENSG00000267631""" = 0.0]	[Target]	0.0	0.0	121.0	0.0
["""ENSG00000089157""" = 0.0], ["""ENSG00000036473""" = 1.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000143374""" = 1.0], ["""ENSG00000091656""" = 0.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000185565""" = 1.0], ["""ENSG00000124334""" = 1.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000169019""" = 0.0], ["""ENSG00000148156""" = 0.0]	[Target]	0.0	0.0	96.0	0.0
["""ENSG00000085998""" = 0.0], ["""ENSG00000185972""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000229571""" = 0.0], ["""ENSG00000174791""" = 1.0], ["""ENSG00000173391""" = 0.0]	[Target]	0.0	0.0	32.0	0.0
["""ENSG00000174791""" = 1.0], ["""ENSG00000173391""" = 0.0]	[Target]	0.0	0.0	32.0	0.0
["""ENSG00000103257""" = 0.0], ["""ENSG00000171867""" = 0.0], ["""ENSG00000163322""" = 0.0]	[Target]	0.0	0.0	72.0	0.0
