Description	Target	Measure	E11	E10	E01
["""ENSG00000138795""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000138111""" = 0.0], ["""ENSG00000251192""" = 0.0]	[Target]	0.0	0.0	95.0	0.0
["""ENSG00000107104""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000107554""" = 0.0], ["""ENSG00000109689""" = 1.0], ["""ENSG00000106404""" = 0.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000170677""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000108559""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000280789""" = 0.0], ["""ENSG00000128694""" = 0.0], ["""ENSG00000182798""" = 0.0], ["""ENSG00000010404""" = 1.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000129646""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000171772""" = 0.0], ["""ENSG00000186513""" = 0.0], ["""ENSG00000196876""" = 0.0], ["""ENSG00000126858""" = 0.0], ["""ENSG00000164093""" = 0.0]	[Target]	0.0	0.0	54.0	0.0
["""ENSG00000154277""" = 0.0]	[Target]	0.0	0.0	134.0	0.0
["""ENSG00000125122""" = 0.0]	[Target]	0.0	0.0	132.0	0.0
["""ENSG00000189079""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000223573""" = 0.0], ["""ENSG00000174469""" = 0.0], ["""ENSG00000184205""" = 0.0]	[Target]	0.0	0.0	65.0	0.0
["""ENSG00000234857""" = 0.0], ["""ENSG00000135686""" = 1.0], ["""ENSG00000154645""" = 1.0], ["""ENSG00000248235""" = 0.0], ["""ENSG00000165591""" = 0.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000178741""" = 0.0], ["""ENSG00000183760""" = 0.0], ["""ENSG00000145839""" = 0.0], ["""ENSG00000164944""" = 0.0]	[Target]	0.0	0.0	71.0	0.0
["""ENSG00000096433""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000186191""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000157335""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000013563""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000154864""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000090447""" = 0.0], ["""ENSG00000154162""" = 0.0]	[Target]	0.0	0.0	97.0	0.0
["""ENSG00000162613""" = 0.0], ["""ENSG00000160216""" = 0.0]	[Target]	0.0	0.0	105.0	0.0
["""ENSG00000180817""" = 0.0], ["""ENSG00000247077""" = 0.0], ["""ENSG00000099381""" = 0.0], ["""ENSG00000196083""" = 0.0]	[Target]	0.0	0.0	65.0	0.0
["""ENSG00000173610""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000196152""" = 1.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000264343""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000122367""" = 1.0], ["""ENSG00000137642""" = 0.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000080815""" = 1.0], ["""ENSG00000103024""" = 1.0], ["""ENSG00000146143""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000100249""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000167114""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000075336""" = 0.0], ["""ENSG00000204542""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000155229""" = 0.0], ["""ENSG00000006695""" = 0.0], ["""ENSG00000141298""" = 1.0], ["""ENSG00000115718""" = 0.0], ["""ENSG00000175287""" = 0.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000100565""" = 0.0], ["""ENSG00000115216""" = 0.0], ["""ENSG00000115392""" = 0.0], ["""ENSG00000198042""" = 0.0]	[Target]	0.0	0.0	63.0	0.0
["""ENSG00000117450""" = 1.0], ["""ENSG00000213614""" = 1.0], ["""ENSG00000099341""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000184992""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000165506""" = 0.0], ["""ENSG00000182636""" = 0.0], ["""ENSG00000167578""" = 1.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000124939""" = 0.0]	[Target]	0.0	0.0	131.0	0.0
["""ENSG00000141428""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000102547""" = 0.0], ["""ENSG00000078295""" = 0.0], ["""ENSG00000147130""" = 0.0]	[Target]	0.0	0.0	82.0	0.0
["""ENSG00000171970""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000148688""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000143324""" = 0.0], ["""ENSG00000079134""" = 0.0], ["""ENSG00000105392""" = 0.0], ["""ENSG00000241127""" = 0.0]	[Target]	0.0	0.0	77.0	0.0
["""ENSG00000142684""" = 0.0], ["""ENSG00000100985""" = 0.0], ["""ENSG00000174428""" = 1.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000129128""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000074201""" = 0.0], ["""ENSG00000182636""" = 1.0], ["""ENSG00000100403""" = 0.0], ["""ENSG00000165125""" = 0.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000198964""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
