Description	Target	Measure	E11	E10	E01
["""3473"""]	[target]	0.0	0.0	32.0	5504.0
["""3876"""]	[target]	0.0	0.0	43.0	5504.0
["""2230"""]	[target]	0.0	0.0	18.0	5504.0
["""393"""]	[target]	0.0	0.0	45.0	5504.0
["""404"""]	[target]	0.0	0.0	21.0	5504.0
["""579"""]	[target]	0.0	0.0	11.0	5504.0
["""2581"""]	[target]	0.0	0.0	10.0	5504.0
["""2287"""]	[target]	0.0	0.0	15.0	5504.0
["""3889"""]	[target]	0.0	0.0	10.0	5504.0
["""3139"""]	[target]	0.0	0.0	31.0	5504.0
["""2090"""]	[target]	0.0	0.0	14.0	5504.0
["""2166"""]	[target]	0.0	0.0	11.0	5504.0
["""2717"""]	[target]	0.0	0.0	16.0	5504.0
["""3237"""]	[target]	0.0	0.0	12.0	5504.0
["""833"""]	[target]	0.0	0.0	11.0	5504.0
["""3730"""]	[target]	0.0	0.0	10.0	5504.0
["""285"""]	[target]	0.0	0.0	12.0	5504.0
["""4152"""]	[target]	0.0	0.0	11.0	5504.0
["""3185"""]	[target]	0.0	0.0	16.0	5504.0
["""718"""]	[target]	0.0	0.0	26.0	5504.0
["""1197"""]	[target]	0.0	0.0	14.0	5504.0
["""2437"""]	[target]	0.0	0.0	11.0	5504.0
["""1454"""]	[target]	0.0	0.0	10.0	5504.0
["""2726"""]	[target]	0.0	0.0	54.0	5504.0
["""1914"""]	[target]	0.0	0.0	10.0	5504.0
["""1180"""]	[target]	0.0	0.0	10.0	5504.0
["""4087"""]	[target]	0.0	0.0	16.0	5504.0
["""3164"""]	[target]	0.0	0.0	18.0	5504.0
["""518"""]	[target]	0.0	0.0	13.0	5504.0
["""4107"""]	[target]	0.0	0.0	16.0	5504.0
["""1333"""]	[target]	0.0	0.0	32.0	5504.0
["""354"""]	[target]	0.0	0.0	15.0	5504.0
["""1211"""]	[target]	0.0	0.0	32.0	5504.0
["""3266"""]	[target]	0.0	0.0	10.0	5504.0
["""2464"""]	[target]	0.0	0.0	11.0	5504.0
["""991"""]	[target]	0.0	0.0	17.0	5504.0
["""2589"""]	[target]	0.0	0.0	11.0	5504.0
["""2162"""]	[target]	0.0	0.0	29.0	5504.0
["""4103"""]	[target]	0.0	0.0	11.0	5504.0
["""71"""]	[target]	0.0	0.0	17.0	5504.0
["""70"""]	[target]	0.0	0.0	35.0	5504.0
["""2063"""]	[target]	0.0	0.0	31.0	5504.0
["""1327"""]	[target]	0.0	0.0	18.0	5504.0
["""4022"""]	[target]	0.0	0.0	12.0	5504.0
["""731"""]	[target]	0.0	0.0	11.0	5504.0
["""2019"""]	[target]	0.0	0.0	37.0	5504.0
["""2981"""]	[target]	0.0	0.0	17.0	5504.0
["""2306"""]	[target]	0.0	0.0	45.0	5504.0
["""2377"""]	[target]	0.0	0.0	40.0	5504.0
["""3938"""]	[target]	0.0	0.0	21.0	5504.0
