Description	Target	Measure	E11	E10	E01
["""col_748""" = 2]	[Target]	0.0	0.0	1159.0	0.0
["""col_323""" = 2]	[Target]	0.0	0.0	1105.0	0.0
["""col_1050""" = 1]	[Target]	0.0	0.0	1138.0	0.0
["""col_408""" = 0]	[Target]	0.0	0.0	1107.0	0.0
["""col_1545""" = 2]	[Target]	0.0	0.0	1143.0	0.0
["""col_433""" = 3], ["""col_601""" = 2]	[Target]	0.0	0.0	244.0	0.0
["""col_601""" = 2]	[Target]	0.0	0.0	1118.0	0.0
["""col_1345""" = 1]	[Target]	0.0	0.0	1081.0	0.0
["""col_1917""" = 2]	[Target]	0.0	0.0	1106.0	0.0
["""col_775""" = 3]	[Target]	0.0	0.0	1049.0	0.0
["""col_36""" = 3]	[Target]	0.0	0.0	1083.0	0.0
["""col_1715""" = 4]	[Target]	0.0	0.0	1110.0	0.0
["""col_63""" = 3], ["""col_264""" = 3], ["""col_469""" = 2]	[Target]	0.0	0.0	34.0	0.0
["""col_469""" = 2]	[Target]	0.0	0.0	1114.0	0.0
["""col_308""" = 3], ["""col_1035""" = 0], ["""col_1563""" = 0]	[Target]	0.0	0.0	60.0	0.0
["""col_308""" = 3]	[Target]	0.0	0.0	1115.0	0.0
["""col_673""" = 2]	[Target]	0.0	0.0	1116.0	0.0
["""col_1377""" = 2]	[Target]	0.0	0.0	1122.0	0.0
["""col_232""" = 0], ["""col_345""" = 1], ["""col_644""" = 0], ["""col_1032""" = 0]	[Target]	0.0	0.0	11.0	0.0
["""col_1032""" = 0]	[Target]	0.0	0.0	1146.0	0.0
["""col_817""" = 2]	[Target]	0.0	0.0	1175.0	0.0
["""col_1702""" = 1]	[Target]	0.0	0.0	1114.0	0.0
["""col_453""" = 2], ["""col_558""" = 0]	[Target]	0.0	0.0	226.0	0.0
["""col_558""" = 0]	[Target]	0.0	0.0	1070.0	0.0
["""col_200""" = 4]	[Target]	0.0	0.0	1045.0	0.0
["""col_1514""" = 4]	[Target]	0.0	0.0	1122.0	0.0
["""col_1314""" = 3]	[Target]	0.0	0.0	1079.0	0.0
["""col_1177""" = 4]	[Target]	0.0	0.0	1071.0	0.0
["""col_1003""" = 0]	[Target]	0.0	0.0	1139.0	0.0
["""col_1428""" = 0]	[Target]	0.0	0.0	1137.0	0.0
["""col_280""" = 4]	[Target]	0.0	0.0	1102.0	0.0
["""col_980""" = 4]	[Target]	0.0	0.0	1160.0	0.0
["""col_744""" = 2]	[Target]	0.0	0.0	1096.0	0.0
["""col_1214""" = 1]	[Target]	0.0	0.0	1027.0	0.0
["""col_228""" = 3]	[Target]	0.0	0.0	1167.0	0.0
["""col_1244""" = 3]	[Target]	0.0	0.0	1105.0	0.0
["""col_674""" = 1], ["""col_1216""" = 0], ["""col_1942""" = 0]	[Target]	0.0	0.0	50.0	0.0
["""col_1942""" = 0]	[Target]	0.0	0.0	1102.0	0.0
["""col_449""" = 2], ["""col_1302""" = 2], ["""col_1884""" = 3]	[Target]	0.0	0.0	44.0	0.0
["""col_1302""" = 2]	[Target]	0.0	0.0	1139.0	0.0
["""col_56""" = 4], ["""col_419""" = 0], ["""col_678""" = 1]	[Target]	0.0	0.0	43.0	0.0
["""col_419""" = 0]	[Target]	0.0	0.0	1158.0	0.0
["""col_632""" = 2], ["""col_1425""" = 3], ["""col_1578""" = 0], ["""col_1592""" = 2]	[Target]	0.0	0.0	13.0	0.0
["""col_632""" = 2]	[Target]	0.0	0.0	1117.0	0.0
["""col_1328""" = 0], ["""col_1928""" = 2]	[Target]	0.0	0.0	233.0	0.0
["""col_1328""" = 0]	[Target]	0.0	0.0	1145.0	0.0
["""col_415""" = 4], ["""col_1034""" = 2], ["""col_1645""" = 2]	[Target]	0.0	0.0	43.0	0.0
["""col_415""" = 4]	[Target]	0.0	0.0	1108.0	0.0
["""col_900""" = 4], ["""col_1933""" = 1]	[Target]	0.0	0.0	213.0	0.0
["""col_1933""" = 1]	[Target]	0.0	0.0	1100.0	0.0
