#iterations	mean Measure
1	-0.0030576371544624504
501	-0.003058287629861345
1001	-0.003265265658200744
1501	-0.003233286594982385
2001	-0.0026705410579069278
2501	-0.0022160589994225568
3001	-0.0019164920836713068
3501	-0.0017059845973425903
4001	-0.0015543969213558566
4001	-0.0015543969213558566
4001	-0.0015543969213558566
4001	-0.0015543969213558566
4001	-0.0015543969213558566
4501	-0.001434836651581979
5001	-0.0013383134836486958
5001	-0.0013383134836486958
5501	-0.001257076901610206
6001	-0.0011968744944343475
6501	-0.0011416396787025448
7001	-0.0010931471482593953
7501	-0.0010520435241201892
8001	-0.00101935729955907
8001	-0.00101935729955907
8501	-9.89122730090375E-4
8501	-9.89122730090375E-4
8501	-9.89122730090375E-4
9001	-9.647370320715274E-4
9501	-9.407798246330124E-4
10001	-9.202850267201852E-4
10501	-8.995157658451844E-4
11001	-8.830645292766862E-4
11501	-8.655386443194367E-4
12001	-8.492713561140293E-4
12501	-8.386192045095612E-4
13001	-8.250681414386033E-4
13501	-8.168486575563246E-4
14001	-8.069247985189534E-4
14501	-7.970191437760912E-4
15001	-7.864907031848541E-4
15001	-7.864907031848541E-4
15501	-7.788737216212145E-4
16001	-7.713288887827767E-4
16001	-7.713288887827767E-4
16501	-7.629797111480021E-4
16501	-7.629797111480021E-4
17001	-7.54294075798999E-4
17501	-7.48699358716929E-4
17501	-7.48699358716929E-4
17501	-7.48699358716929E-4
18001	-7.425800321861814E-4
18501	-7.378025110340288E-4
18501	-7.378025110340288E-4
19001	-7.315630620071629E-4
19001	-7.315630620071629E-4
19501	-7.269858367046818E-4
20001	-7.22619352439148E-4
20501	-7.160797460262026E-4
21001	-7.121986645529699E-4
21001	-7.121986645529699E-4
21501	-7.093396833047504E-4
22001	-7.065467356688929E-4
22501	-7.036674922539297E-4
23001	-7.009907674736977E-4
23501	-6.972659951282689E-4
24001	-6.945460396099896E-4
24501	-6.921756524335987E-4
24501	-6.921756524335987E-4
25001	-6.891749140833628E-4
25501	-6.862558120523543E-4
26001	-6.847531489459647E-4
26001	-6.847531489459647E-4
26501	-6.832479697347911E-4
27001	-6.810725334138264E-4
27001	-6.810725334138264E-4
27501	-6.796244175355389E-4
28001	-6.787983844255323E-4
28501	-6.760733020540755E-4
29001	-6.746083970288551E-4
29501	-6.726425828316772E-4
30001	-6.709477938193476E-4
30501	-6.694912685539774E-4
31001	-6.67714372782358E-4
31001	-6.67714372782358E-4
31501	-6.672789554002991E-4
31501	-6.672789554002991E-4
32001	-6.65465997824482E-4
32501	-6.643590340667603E-4
33001	-6.644373470816878E-4
33501	-6.643109421422943E-4
34001	-6.637230430627934E-4
34001	-6.637230430627934E-4
34001	-6.637230430627934E-4
34001	-6.637230430627934E-4
34001	-6.637230430627934E-4
34001	-6.637230430627934E-4
34001	-6.637230430627934E-4
34001	-6.637230430627934E-4
34501	-6.624674869508011E-4
34501	-6.624674869508011E-4
35001	-6.619276088419668E-4
35501	-6.616974029014917E-4
35501	-6.616974029014917E-4
36001	-6.602604843450239E-4
36001	-6.602604843450239E-4
36501	-6.60359993595685E-4
37001	-6.592020741529325E-4
37001	-6.592020741529325E-4
37501	-6.579218897018572E-4
38001	-6.56767405942993E-4
38001	-6.56767405942993E-4
38501	-6.565676321973265E-4
39001	-6.554683211739925E-4
39501	-6.54330664907351E-4
40001	-6.551744894976984E-4
40001	-6.551744894976984E-4
40501	-6.54464069138133E-4
41001	-6.532807197281904E-4
41001	-6.532807197281904E-4
41501	-6.530426468565177E-4
41501	-6.530426468565177E-4
42001	-6.534932160394171E-4
42501	-6.530596714972875E-4
42501	-6.530596714972875E-4
43001	-6.530949188803076E-4
43501	-6.528851951641875E-4
44001	-6.525928175957114E-4
44501	-6.52297988623443E-4
45001	-6.507661417895487E-4
45501	-6.513330441605655E-4
45501	-6.513330441605655E-4
46001	-6.508676485306124E-4
46001	-6.508676485306124E-4
46501	-6.508919166816113E-4
47001	-6.503140570361972E-4
47501	-6.504949954134406E-4
48001	-6.50244782016268E-4
48501	-6.493722696856665E-4
49001	-6.486738697581864E-4
49501	-6.47641827563241E-4
50001	-6.473536754891271E-4
50501	-6.469353887249413E-4
51001	-6.469382404443791E-4
51001	-6.469382404443791E-4
51501	-6.470696507439306E-4
52001	-6.465177727083764E-4
52501	-6.457289772759281E-4
53001	-6.46014825694215E-4
53501	-6.454712190430825E-4
54001	-6.449562254785557E-4
54501	-6.441774927616943E-4
55001	-6.434018721182086E-4
55501	-6.434216295464018E-4
55501	-6.434216295464018E-4
55501	-6.434216295464018E-4
55501	-6.434216295464018E-4
56001	-6.431792377958984E-4
56001	-6.431792377958984E-4
56001	-6.431792377958984E-4
56501	-6.424663123838746E-4
56501	-6.424663123838746E-4
57001	-6.41549472701317E-4
57501	-6.414615284254776E-4
57501	-6.414615284254776E-4
58001	-6.411968541302695E-4
58001	-6.411968541302695E-4
58501	-6.406721797071936E-4
59001	-6.404319077717161E-4
59501	-6.404672844218188E-4
60001	-6.398603208485038E-4
60001	-6.398603208485038E-4
60001	-6.398603208485038E-4
60001	-6.398603208485038E-4
60501	-6.399210773371259E-4
61001	-6.393699898934935E-4
61001	-6.393699898934935E-4
61501	-6.386666288448358E-4
62001	-6.37942110013209E-4
62501	-6.377610181287389E-4
63001	-6.375395033216686E-4
63501	-6.372356198207683E-4
64001	-6.367564621098442E-4
64001	-6.367564621098442E-4
64501	-6.368332938900033E-4
65001	-6.366383168035894E-4
65001	-6.366383168035894E-4
65001	-6.366383168035894E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
65501	-6.360486273863675E-4
66001	-6.355972830978668E-4
66501	-6.357870013219647E-4
66501	-6.357870013219647E-4
66501	-6.357870013219647E-4
67001	-6.355712778983297E-4
67501	-6.355957972627967E-4
67501	-6.355957972627967E-4
67501	-6.355957972627967E-4
68001	-6.355961413669267E-4
68501	-6.357840624901732E-4
69001	-6.360267027489037E-4
69501	-6.360396273488864E-4
70001	-6.361499726776453E-4
70001	-6.361499726776453E-4
70001	-6.361499726776453E-4
70501	-6.360326565322961E-4
70501	-6.360326565322961E-4
70501	-6.360326565322961E-4
70501	-6.360326565322961E-4
71001	-6.358706706827924E-4
71001	-6.358706706827924E-4
71001	-6.358706706827924E-4
71001	-6.358706706827924E-4
71501	-6.355911667410637E-4
71501	-6.355911667410637E-4
71501	-6.355911667410637E-4
72001	-6.351095967853062E-4
72501	-6.350388189806596E-4
73001	-6.349938511837908E-4
73001	-6.349938511837908E-4
73501	-6.345177753281992E-4
73501	-6.345177753281992E-4
74001	-6.345619990937507E-4
74501	-6.342833311975387E-4
75001	-6.342771565627005E-4
75501	-6.340614867988538E-4
75501	-6.340614867988538E-4
76001	-6.337116059676619E-4
76001	-6.337116059676619E-4
76001	-6.337116059676619E-4
76501	-6.332693959343569E-4
77001	-6.328690451780752E-4
77501	-6.326843714033451E-4
78001	-6.329366565721195E-4
78501	-6.326035761534149E-4
78501	-6.326035761534149E-4
79001	-6.322698182025918E-4
79001	-6.322698182025918E-4
79001	-6.322698182025918E-4
79501	-6.321497850387477E-4
80001	-6.32411541987471E-4
80501	-6.325250106690895E-4
81001	-6.326967432148098E-4
81501	-6.326721079549046E-4
81501	-6.326721079549046E-4
82001	-6.327642736900674E-4
82501	-6.327632442135018E-4
82501	-6.327632442135018E-4
83001	-6.332314353775304E-4
83501	-6.333652043977984E-4
84001	-6.337709460753811E-4
84501	-6.333885728950641E-4
85001	-6.330205242424511E-4
85501	-6.327605378971867E-4
86001	-6.327258583599443E-4
86501	-6.324153844197927E-4
87001	-6.32522089062177E-4
87501	-6.328624060865267E-4
88001	-6.326115294222305E-4
88501	-6.327850828824161E-4
88501	-6.327850828824161E-4
89001	-6.32573990504686E-4
89501	-6.326100431551646E-4
90001	-6.328287877697672E-4
90501	-6.328235501387137E-4
91001	-6.326794218671664E-4
91501	-6.326032172953822E-4
92001	-6.324531055087122E-4
92501	-6.322407007951885E-4
92501	-6.322407007951885E-4
93001	-6.321758124451382E-4
93001	-6.321758124451382E-4
93001	-6.321758124451382E-4
93501	-6.320061228067828E-4
94001	-6.319747051273523E-4
94501	-6.321677614472144E-4
94501	-6.321677614472144E-4
95001	-6.324564390432004E-4
95501	-6.326480908003177E-4
96001	-6.326984225259615E-4
96501	-6.322435821407423E-4
97001	-6.32302818809359E-4
97501	-6.322360848872406E-4
98001	-6.324282708357352E-4
98501	-6.321535283519128E-4
98501	-6.321535283519128E-4
99001	-6.318150800045528E-4
99501	-6.315047708593536E-4
