Description	Target	Measure	E11	E10	E01
["""3220"""]	[target]	0.0	0.0	10.0	5504.0
["""601"""]	[target]	0.0	0.0	17.0	5504.0
["""3315"""]	[target]	0.0	0.0	16.0	5504.0
["""4212"""]	[target]	0.0	0.0	21.0	5504.0
["""106"""]	[target]	0.0	0.0	13.0	5504.0
["""201"""]	[target]	0.0	0.0	54.0	5504.0
["""2832"""]	[target]	0.0	0.0	10.0	5504.0
["""2118""", """2868""", """4173""", """4696"""]	[target]	0.0	0.0	16.0	5504.0
["""3907"""]	[target]	0.0	0.0	12.0	5504.0
["""1039"""]	[target]	0.0	0.0	17.0	5504.0
["""735""", """1296"""]	[target]	0.0	0.0	10.0	5504.0
["""4584""", """4698""", """4707"""]	[target]	0.0	0.0	12.0	5504.0
["""3403""", """4600""", """4611"""]	[target]	0.0	0.0	10.0	5504.0
["""1854""", """3665"""]	[target]	0.0	0.0	13.0	5504.0
["""143""", """901""", """3149"""]	[target]	0.0	0.0	14.0	5504.0
["""2032""", """3555""", """4695"""]	[target]	0.0	0.0	10.0	5504.0
["""3403""", """4618"""]	[target]	0.0	0.0	30.0	5504.0
["""779""", """4682"""]	[target]	0.0	0.0	16.0	5504.0
["""1296""", """4710"""]	[target]	0.0	0.0	14.0	5504.0
["""2384""", """4605""", """4623""", """4705"""]	[target]	0.0	0.0	10.0	5504.0
["""2596""", """3129""", """4619"""]	[target]	0.0	0.0	10.0	5504.0
["""4606""", """4667"""]	[target]	0.0	0.0	87.0	5504.0
["""311""", """1585""", """1910""", """2338"""]	[target]	0.0	0.0	13.0	5504.0
["""3551""", """4656"""]	[target]	0.0	0.0	12.0	5504.0
["""2442""", """4607"""]	[target]	0.0	0.0	14.0	5504.0
["""2294""", """3381""", """4355"""]	[target]	0.0	0.0	22.0	5504.0
["""4262""", """4632""", """4668""", """4686"""]	[target]	0.0	0.0	10.0	5504.0
["""3972""", """4686""", """4713"""]	[target]	0.0	0.0	15.0	5504.0
["""3581""", """4660""", """4695"""]	[target]	0.0	0.0	20.0	5504.0
["""1875""", """4572""", """4650"""]	[target]	0.0	0.0	14.0	5504.0
["""3246""", """3941""", """4695"""]	[target]	0.0	0.0	12.0	5504.0
["""1973""", """2991""", """3832"""]	[target]	0.0	0.0	10.0	5504.0
["""1875""", """4591""", """4650""", """4685""", """4698"""]	[target]	0.0	0.0	10.0	5504.0
["""4630""", """4666""", """4698"""]	[target]	0.0	0.0	24.0	5504.0
["""3867""", """4612""", """4686"""]	[target]	0.0	0.0	10.0	5504.0
["""1743""", """2032""", """3871"""]	[target]	0.0	0.0	15.0	5504.0
["""1341""", """4595""", """4601""", """4610"""]	[target]	0.0	0.0	10.0	5504.0
["""3622""", """4643"""]	[target]	0.0	0.0	10.0	5504.0
["""3867""", """4621"""]	[target]	0.0	0.0	10.0	5504.0
["""1440""", """4570""", """4668"""]	[target]	0.0	0.0	10.0	5504.0
["""2032""", """3493""", """4605""", """4668"""]	[target]	0.0	0.0	11.0	5504.0
["""2873""", """4640"""]	[target]	0.0	0.0	10.0	5504.0
["""1830""", """4535"""]	[target]	0.0	0.0	24.0	5504.0
["""494""", """4292""", """4665"""]	[target]	0.0	0.0	10.0	5504.0
["""2979""", """4686"""]	[target]	0.0	0.0	24.0	5504.0
["""2441""", """4571"""]	[target]	0.0	0.0	11.0	5504.0
["""364""", """4668"""]	[target]	0.0	0.0	10.0	5504.0
["""2032""", """3255""", """3821"""]	[target]	0.0	0.0	16.0	5504.0
["""3246""", """3406""", """4587"""]	[target]	0.0	0.0	12.0	5504.0
["""1209""", """4596""", """4606""", """4659"""]	[target]	0.0	0.0	10.0	5504.0
