Description	Target	Measure	E11	E10	E01
["""ENSG00000204518""" = 0.0], ["""ENSG00000156453""" = 0.0], ["""ENSG00000204301""" = 1.0], ["""ENSG00000104324""" = 0.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000162413""" = 1.0], ["""ENSG00000205189""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000205097""" = 0.0], ["""ENSG00000186952""" = 0.0]	[Target]	0.0	0.0	99.0	0.0
["""ENSG00000170099""" = 1.0], ["""ENSG00000163930""" = 0.0]	[Target]	0.0	0.0	32.0	0.0
["""ENSG00000129219""" = 1.0], ["""ENSG00000173542""" = 0.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000139192""" = 1.0], ["""ENSG00000215343""" = 0.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000144339""" = 0.0], ["""ENSG00000131055""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000143393""" = 0.0], ["""ENSG00000173517""" = 0.0], ["""ENSG00000105609""" = 0.0], ["""ENSG00000015479""" = 0.0]	[Target]	0.0	0.0	57.0	0.0
["""ENSG00000173517""" = 0.0], ["""ENSG00000015479""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000277161""" = 1.0], ["""ENSG00000231925""" = 0.0]	[Target]	0.0	0.0	26.0	0.0
["""ENSG00000213931""" = 0.0], ["""ENSG00000182162""" = 1.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000221840""" = 0.0], ["""ENSG00000144063""" = 1.0], ["""ENSG00000130638""" = 0.0], ["""ENSG00000196715""" = 1.0], ["""ENSG00000188352""" = 0.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000221840""" = 0.0], ["""ENSG00000188352""" = 0.0]	[Target]	0.0	0.0	129.0	0.0
["""ENSG00000139178""" = 1.0], ["""ENSG00000196497""" = 0.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000125999""" = 1.0], ["""ENSG00000160746""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000118162""" = 0.0], ["""ENSG00000162971""" = 0.0]	[Target]	0.0	0.0	101.0	0.0
["""ENSG00000260869""" = 0.0], ["""ENSG00000114948""" = 0.0], ["""ENSG00000186675""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
["""ENSG00000260869""" = 0.0], ["""ENSG00000186675""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000135404""" = 1.0], ["""ENSG00000233917""" = 0.0], ["""ENSG00000115806""" = 0.0], ["""ENSG00000114302""" = 0.0], ["""ENSG00000179832""" = 0.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000135404""" = 1.0], ["""ENSG00000115806""" = 0.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000107554""" = 0.0], ["""ENSG00000057294""" = 1.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000171942""" = 0.0], ["""ENSG00000061337""" = 0.0]	[Target]	0.0	0.0	126.0	0.0
["""ENSG00000205364""" = 0.0], ["""ENSG00000138756""" = 1.0]	[Target]	0.0	0.0	38.0	0.0
