Description	Target	Measure	E11	E10	E01
["""col_269""" = 1]	[Target]	0.0	0.0	1104.0	0.0
["""col_103""" = 2], ["""col_424""" = 2], ["""col_625""" = 2], ["""col_1647""" = 3]	[Target]	0.0	0.0	13.0	0.0
["""col_103""" = 2]	[Target]	0.0	0.0	1099.0	0.0
["""col_307""" = 4]	[Target]	0.0	0.0	1072.0	0.0
["""col_437""" = 3]	[Target]	0.0	0.0	1135.0	0.0
["""col_1769""" = 0]	[Target]	0.0	0.0	1115.0	0.0
["""col_271""" = 4]	[Target]	0.0	0.0	1181.0	0.0
["""col_634""" = 2]	[Target]	0.0	0.0	1186.0	0.0
["""col_1295""" = 4]	[Target]	0.0	0.0	1039.0	0.0
["""col_592""" = 0]	[Target]	0.0	0.0	1092.0	0.0
["""col_507""" = 4], ["""col_806""" = 0], ["""col_1263""" = 1]	[Target]	0.0	0.0	40.0	0.0
["""col_1263""" = 1]	[Target]	0.0	0.0	1107.0	0.0
["""col_389""" = 1]	[Target]	0.0	0.0	1177.0	0.0
["""col_1446""" = 4]	[Target]	0.0	0.0	1166.0	0.0
["""col_1142""" = 4]	[Target]	0.0	0.0	1154.0	0.0
["""col_1235""" = 4]	[Target]	0.0	0.0	1158.0	0.0
["""col_442""" = 2], ["""col_772""" = 0], ["""col_1809""" = 1]	[Target]	0.0	0.0	55.0	0.0
["""col_442""" = 2]	[Target]	0.0	0.0	1159.0	0.0
["""col_1722""" = 2]	[Target]	0.0	0.0	1102.0	0.0
["""col_1312""" = 1]	[Target]	0.0	0.0	1138.0	0.0
["""col_863""" = 3]	[Target]	0.0	0.0	1134.0	0.0
["""col_732""" = 0], ["""col_1419""" = 3], ["""col_1446""" = 3]	[Target]	0.0	0.0	39.0	0.0
["""col_732""" = 0]	[Target]	0.0	0.0	1170.0	0.0
["""col_102""" = 1]	[Target]	0.0	0.0	1136.0	0.0
["""col_477""" = 2]	[Target]	0.0	0.0	1054.0	0.0
["""col_275""" = 2]	[Target]	0.0	0.0	1096.0	0.0
["""col_1467""" = 3]	[Target]	0.0	0.0	1118.0	0.0
["""col_637""" = 2]	[Target]	0.0	0.0	1087.0	0.0
["""col_1389""" = 2]	[Target]	0.0	0.0	1123.0	0.0
["""col_1575""" = 3]	[Target]	0.0	0.0	1069.0	0.0
["""col_1464""" = 1]	[Target]	0.0	0.0	1135.0	0.0
["""col_352""" = 4], ["""col_512""" = 2], ["""col_876""" = 1], ["""col_1935""" = 1]	[Target]	0.0	0.0	10.0	0.0
["""col_512""" = 2], ["""col_1935""" = 1]	[Target]	0.0	0.0	220.0	0.0
["""col_512""" = 2]	[Target]	0.0	0.0	1142.0	0.0
["""col_1814""" = 1]	[Target]	0.0	0.0	1161.0	0.0
["""col_697""" = 2]	[Target]	0.0	0.0	1148.0	0.0
["""col_1388""" = 1]	[Target]	0.0	0.0	1111.0	0.0
["""col_801""" = 0]	[Target]	0.0	0.0	1130.0	0.0
["""col_1200""" = 4]	[Target]	0.0	0.0	1068.0	0.0
["""col_993""" = 4]	[Target]	0.0	0.0	1119.0	0.0
["""col_1078""" = 1]	[Target]	0.0	0.0	1081.0	0.0
["""col_125""" = 3]	[Target]	0.0	0.0	1163.0	0.0
["""col_1578""" = 4]	[Target]	0.0	0.0	1138.0	0.0
["""col_774""" = 2], ["""col_1753""" = 1]	[Target]	0.0	0.0	200.0	0.0
["""col_774""" = 2]	[Target]	0.0	0.0	1093.0	0.0
["""col_585""" = 4]	[Target]	0.0	0.0	1132.0	0.0
["""col_583""" = 1]	[Target]	0.0	0.0	1205.0	0.0
["""col_1521""" = 0]	[Target]	0.0	0.0	1132.0	0.0
["""col_684""" = 0]	[Target]	0.0	0.0	1163.0	0.0
["""col_97""" = 3], ["""col_1167""" = 2], ["""col_1225""" = 0]	[Target]	0.0	0.0	48.0	0.0
