#iterations	mean Measure
1	0.0
501	-0.0029517325067085283
1001	-0.0032123603282826216
1501	-0.0032407876307886307
2001	-0.0026802266703090136
2501	-0.0022197699256039085
3001	-0.0019030988911924887
3001	-0.0019030988911924887
3501	-0.0016945054623598958
4001	-0.0015437380792984567
4501	-0.001425053050485182
5001	-0.0013293902700266334
5501	-0.00124855741341253
6001	-0.0011817515168614638
6501	-0.0011308931950467416
6501	-0.0011308931950467416
7001	-0.0010866584376466877
7501	-0.0010486911658165125
8001	-0.001010007988001291
8501	-9.808315869036784E-4
9001	-9.538337214009606E-4
9501	-9.310682699147979E-4
10001	-9.09800142770678E-4
10501	-8.897550973338249E-4
11001	-8.737458853189271E-4
11001	-8.737458853189271E-4
11501	-8.577232979898737E-4
11501	-8.577232979898737E-4
12001	-8.447049645653459E-4
12501	-8.317349850557024E-4
13001	-8.20456921865894E-4
13501	-8.068533783050162E-4
14001	-7.985939065125893E-4
14501	-7.914443757170703E-4
15001	-7.844165393258063E-4
15001	-7.844165393258063E-4
15001	-7.844165393258063E-4
15501	-7.769428724739593E-4
16001	-7.699950720137394E-4
16501	-7.619141862748952E-4
17001	-7.560750396626652E-4
17501	-7.499757003911094E-4
17501	-7.499757003911094E-4
18001	-7.440673961134248E-4
18501	-7.38828382539082E-4
19001	-7.332979719225665E-4
19501	-7.295893121366411E-4
20001	-7.240534151565073E-4
20501	-7.204201263094511E-4
20501	-7.204201263094511E-4
21001	-7.166047697317864E-4
21501	-7.127379751186932E-4
21501	-7.127379751186932E-4
21501	-7.127379751186932E-4
22001	-7.100670213585178E-4
22501	-7.064771889455924E-4
22501	-7.064771889455924E-4
22501	-7.064771889455924E-4
23001	-7.043965823753061E-4
23501	-7.011554892082669E-4
24001	-6.981560857884998E-4
24001	-6.981560857884998E-4
24501	-6.959752450434906E-4
25001	-6.925937878345092E-4
25501	-6.906074136155279E-4
25501	-6.906074136155279E-4
26001	-6.879255890325849E-4
26001	-6.879255890325849E-4
26501	-6.854267850705308E-4
26501	-6.854267850705308E-4
27001	-6.819229916760961E-4
27501	-6.820623463498009E-4
28001	-6.795970343293615E-4
28501	-6.78219674997719E-4
28501	-6.78219674997719E-4
29001	-6.769648925663682E-4
29501	-6.762921280760541E-4
30001	-6.7454682482555E-4
30501	-6.728336952179633E-4
31001	-6.72146966930137E-4
31501	-6.709459828001509E-4
32001	-6.710700840324623E-4
32501	-6.694401059601345E-4
33001	-6.687950283048279E-4
33501	-6.672702253250281E-4
34001	-6.663135679682457E-4
34001	-6.663135679682457E-4
34001	-6.663135679682457E-4
34501	-6.663097976966338E-4
35001	-6.656692869600059E-4
35501	-6.657698068019539E-4
36001	-6.65387807165706E-4
36001	-6.65387807165706E-4
36501	-6.644222896098852E-4
37001	-6.62669337350733E-4
37501	-6.616589923569042E-4
38001	-6.612632372650141E-4
38501	-6.603409154829335E-4
39001	-6.602320561860284E-4
39501	-6.601569049393364E-4
40001	-6.606470488968938E-4
40001	-6.606470488968938E-4
40001	-6.606470488968938E-4
40501	-6.605706493789282E-4
41001	-6.609422057327407E-4
41501	-6.60827097295442E-4
41501	-6.60827097295442E-4
42001	-6.610813603257629E-4
42501	-6.602413054251955E-4
43001	-6.591739540506435E-4
43501	-6.592741712709211E-4
44001	-6.582418317387665E-4
44001	-6.582418317387665E-4
44501	-6.579675114314323E-4
45001	-6.576334775957465E-4
45001	-6.576334775957465E-4
45501	-6.569277487273831E-4
46001	-6.565696428024351E-4
46501	-6.557610188759952E-4
47001	-6.553846703861269E-4
47001	-6.553846703861269E-4
47001	-6.553846703861269E-4
47001	-6.553846703861269E-4
47501	-6.547817298068589E-4
48001	-6.54211395848606E-4
48001	-6.54211395848606E-4
48501	-6.533210805697375E-4
49001	-6.530753834979594E-4
49501	-6.529688189927994E-4
