#iterations	mean Measure
1	0.0
501	0.2694606822896009
1001	0.26084266168012765
1501	0.24910598244229532
2001	0.34529923935182716
2501	0.2967370212743634
2501	0.2967370212743634
3001	0.2473055667892114
3501	0.28427882447697556
4001	0.25445585685959776
4001	0.25445585685959776
4501	0.2762636632674056
5001	0.2535498438908603
5001	0.2535498438908603
5501	0.271401903645493
6001	0.25287756481293805
6501	0.26661960286122055
7001	0.25542770754614846
7501	0.262860246280184
8001	0.26562686420065196
8501	0.2554685350662171
9001	0.26425866842864565
9501	0.26250098644772873
