Description	Target	Measure	E11	E10	E01
["""col_953""" = 4]	[Target]	0.0	0.0	1076.0	0.0
["""col_518""" = 4], ["""col_779""" = 0]	[Target]	0.0	0.0	201.0	0.0
["""col_71""" = 1], ["""col_1985""" = 4]	[Target]	0.0	0.0	221.0	0.0
["""col_1086""" = 3], ["""col_1427""" = 3]	[Target]	0.0	0.0	226.0	0.0
["""col_1365""" = 3], ["""col_1682""" = 2]	[Target]	0.0	0.0	208.0	0.0
["""col_788""" = 1], ["""col_1270""" = 3]	[Target]	0.0	0.0	221.0	0.0
["""col_251""" = 0], ["""col_1403""" = 0]	[Target]	0.0	0.0	225.0	0.0
["""col_1398""" = 0], ["""col_1473""" = 3]	[Target]	0.0	0.0	210.0	0.0
["""col_13""" = 0], ["""col_824""" = 0]	[Target]	0.0	0.0	207.0	0.0
["""col_473""" = 0], ["""col_1313""" = 0]	[Target]	0.0	0.0	204.0	0.0
["""col_156""" = 2], ["""col_1933""" = 1]	[Target]	0.0	0.0	215.0	0.0
["""col_97""" = 3], ["""col_452""" = 0]	[Target]	0.0	0.0	231.0	0.0
["""col_1000""" = 4], ["""col_1016""" = 1]	[Target]	0.0	0.0	210.0	0.0
["""col_1677""" = 1], ["""col_1922""" = 3]	[Target]	0.0	0.0	238.0	0.0
["""col_900""" = 1], ["""col_1401""" = 4]	[Target]	0.0	0.0	215.0	0.0
["""col_751""" = 3], ["""col_945""" = 1]	[Target]	0.0	0.0	254.0	0.0
["""col_1492""" = 3], ["""col_1535""" = 2], ["""col_1553""" = 3]	[Target]	0.0	0.0	58.0	0.0
["""col_397""" = 1], ["""col_1027""" = 2]	[Target]	0.0	0.0	254.0	0.0
["""col_726""" = 0], ["""col_873""" = 3]	[Target]	0.0	0.0	211.0	0.0
["""col_199""" = 1], ["""col_903""" = 1], ["""col_1887""" = 0]	[Target]	0.0	0.0	69.0	0.0
["""col_174""" = 0], ["""col_579""" = 1]	[Target]	0.0	0.0	243.0	0.0
["""col_257""" = 0], ["""col_1872""" = 2]	[Target]	0.0	0.0	216.0	0.0
["""col_25""" = 4], ["""col_1354""" = 2]	[Target]	0.0	0.0	212.0	0.0
["""col_1011""" = 1], ["""col_1529""" = 4]	[Target]	0.0	0.0	216.0	0.0
["""col_1273""" = 2], ["""col_1641""" = 2]	[Target]	0.0	0.0	221.0	0.0
["""col_402""" = 3], ["""col_529""" = 3]	[Target]	0.0	0.0	199.0	0.0
["""col_678""" = 0], ["""col_1044""" = 2]	[Target]	0.0	0.0	228.0	0.0
["""col_1177""" = 0], ["""col_1455""" = 4]	[Target]	0.0	0.0	236.0	0.0
["""col_1482""" = 4], ["""col_1716""" = 0]	[Target]	0.0	0.0	211.0	0.0
["""col_78""" = 0], ["""col_1054""" = 2]	[Target]	0.0	0.0	203.0	0.0
["""col_472""" = 1], ["""col_780""" = 2]	[Target]	0.0	0.0	210.0	0.0
["""col_34""" = 1], ["""col_204""" = 2]	[Target]	0.0	0.0	213.0	0.0
["""col_59""" = 1], ["""col_1328""" = 1]	[Target]	0.0	0.0	263.0	0.0
["""col_74""" = 3], ["""col_1240""" = 3]	[Target]	0.0	0.0	215.0	0.0
["""col_348""" = 0], ["""col_1427""" = 1]	[Target]	0.0	0.0	247.0	0.0
["""col_269""" = 4], ["""col_443""" = 0], ["""col_1248""" = 1]	[Target]	0.0	0.0	41.0	0.0
["""col_488""" = 0], ["""col_1381""" = 3]	[Target]	0.0	0.0	219.0	0.0
["""col_742""" = 1], ["""col_1029""" = 2]	[Target]	0.0	0.0	229.0	0.0
["""col_647""" = 0], ["""col_784""" = 0]	[Target]	0.0	0.0	203.0	0.0
["""col_1333""" = 4], ["""col_1612""" = 4]	[Target]	0.0	0.0	235.0	0.0
["""col_1466""" = 3], ["""col_1718""" = 4]	[Target]	0.0	0.0	200.0	0.0
["""col_378""" = 3], ["""col_1697""" = 4]	[Target]	0.0	0.0	232.0	0.0
["""col_1724""" = 0], ["""col_1972""" = 1]	[Target]	0.0	0.0	237.0	0.0
["""col_79""" = 4], ["""col_507""" = 3]	[Target]	0.0	0.0	220.0	0.0
["""col_620""" = 0], ["""col_1214""" = 3]	[Target]	0.0	0.0	231.0	0.0
["""col_1475""" = 2], ["""col_1495""" = 4]	[Target]	0.0	0.0	238.0	0.0
["""col_336""" = 3], ["""col_858""" = 1]	[Target]	0.0	0.0	248.0	0.0
["""col_562""" = 1], ["""col_814""" = 3], ["""col_1162""" = 4]	[Target]	0.0	0.0	44.0	0.0
["""col_133""" = 1], ["""col_976""" = 2]	[Target]	0.0	0.0	237.0	0.0
["""col_2""" = 1], ["""col_542""" = 2]	[Target]	0.0	0.0	227.0	0.0
