Description	Target	Measure	E11	E10	E01
["""col_733""" = 2]	[Target]	0.0	0.0	1146.0	0.0
["""col_648""" = 2]	[Target]	0.0	0.0	1152.0	0.0
["""col_1562""" = 2], ["""col_1945""" = 1]	[Target]	0.0	0.0	219.0	0.0
["""col_1562""" = 2]	[Target]	0.0	0.0	1107.0	0.0
["""col_1547""" = 1]	[Target]	0.0	0.0	1114.0	0.0
["""col_1855""" = 4]	[Target]	0.0	0.0	1075.0	0.0
["""col_1497""" = 2]	[Target]	0.0	0.0	1120.0	0.0
["""col_829""" = 3]	[Target]	0.0	0.0	1073.0	0.0
["""col_421""" = 1], ["""col_839""" = 4], ["""col_1574""" = 0], ["""col_1616""" = 0]	[Target]	0.0	0.0	10.0	0.0
["""col_421""" = 1]	[Target]	0.0	0.0	1147.0	0.0
["""col_17""" = 1]	[Target]	0.0	0.0	1111.0	0.0
["""col_1642""" = 3]	[Target]	0.0	0.0	1130.0	0.0
["""col_1673""" = 4]	[Target]	0.0	0.0	1154.0	0.0
["""col_1680""" = 4]	[Target]	0.0	0.0	1132.0	0.0
["""col_603""" = 4], ["""col_1042""" = 4]	[Target]	0.0	0.0	234.0	0.0
["""col_1042""" = 4]	[Target]	0.0	0.0	1153.0	0.0
["""col_1254""" = 2]	[Target]	0.0	0.0	1131.0	0.0
["""col_763""" = 2]	[Target]	0.0	0.0	1134.0	0.0
["""col_25""" = 3]	[Target]	0.0	0.0	1128.0	0.0
["""col_714""" = 2]	[Target]	0.0	0.0	1130.0	0.0
["""col_405""" = 1]	[Target]	0.0	0.0	1214.0	0.0
["""col_87""" = 4]	[Target]	0.0	0.0	1147.0	0.0
["""col_301""" = 4], ["""col_521""" = 0], ["""col_1389""" = 1]	[Target]	0.0	0.0	54.0	0.0
["""col_1389""" = 1]	[Target]	0.0	0.0	1140.0	0.0
["""col_626""" = 1], ["""col_661""" = 1], ["""col_1459""" = 2]	[Target]	0.0	0.0	48.0	0.0
["""col_626""" = 1]	[Target]	0.0	0.0	1125.0	0.0
["""col_1423""" = 0]	[Target]	0.0	0.0	1162.0	0.0
["""col_436""" = 4]	[Target]	0.0	0.0	1125.0	0.0
["""col_341""" = 1]	[Target]	0.0	0.0	1091.0	0.0
["""col_440""" = 3], ["""col_1013""" = 2], ["""col_1695""" = 3]	[Target]	0.0	0.0	38.0	0.0
["""col_440""" = 3]	[Target]	0.0	0.0	1084.0	0.0
["""col_178""" = 0]	[Target]	0.0	0.0	1125.0	0.0
["""col_130""" = 1], ["""col_432""" = 2], ["""col_877""" = 1], ["""col_1895""" = 0]	[Target]	0.0	0.0	13.0	0.0
["""col_130""" = 1]	[Target]	0.0	0.0	1097.0	0.0
["""col_1512""" = 3], ["""col_1876""" = 4]	[Target]	0.0	0.0	225.0	0.0
["""col_1512""" = 3]	[Target]	0.0	0.0	1088.0	0.0
["""col_593""" = 4]	[Target]	0.0	0.0	1091.0	0.0
["""col_595""" = 1]	[Target]	0.0	0.0	1179.0	0.0
["""col_1125""" = 1]	[Target]	0.0	0.0	1128.0	0.0
["""col_1711""" = 0]	[Target]	0.0	0.0	1110.0	0.0
["""col_1161""" = 0]	[Target]	0.0	0.0	1077.0	0.0
["""col_44""" = 0], ["""col_210""" = 4], ["""col_893""" = 3]	[Target]	0.0	0.0	43.0	0.0
["""col_893""" = 3]	[Target]	0.0	0.0	1114.0	0.0
["""col_48""" = 4], ["""col_92""" = 2], ["""col_393""" = 4]	[Target]	0.0	0.0	54.0	0.0
["""col_48""" = 4]	[Target]	0.0	0.0	1116.0	0.0
["""col_1437""" = 2]	[Target]	0.0	0.0	1123.0	0.0
["""col_682""" = 0]	[Target]	0.0	0.0	1147.0	0.0
["""col_1078""" = 2]	[Target]	0.0	0.0	1130.0	0.0
["""col_204""" = 1]	[Target]	0.0	0.0	1079.0	0.0
["""col_1017""" = 2]	[Target]	0.0	0.0	1090.0	0.0
