#iterations	mean Measure
1	0.0
501	5.624438178472416E-4
1001	4.3556450806842017E-4
1501	4.27844185698451E-4
2001	4.5240245154304847E-4
2501	3.632040085124274E-4
3001	3.033397924877625E-4
3501	3.108803370308142E-4
3501	3.108803370308142E-4
4001	2.733439720912192E-4
4001	2.733439720912192E-4
4001	2.733439720912192E-4
4001	2.733439720912192E-4
4501	2.80437337690808E-4
5001	2.537455834414655E-4
5001	2.537455834414655E-4
5501	2.5866264125000584E-4
6001	2.3833556275423915E-4
6501	2.414034403343547E-4
7001	2.320891580479163E-4
7501	2.2941190094913932E-4
8001	2.3366952185474202E-4
8501	2.2246429510587004E-4
9001	2.2339440382396328E-4
9501	2.196666347992309E-4
