Description	Target	Measure	E11	E10	E01
["""col_831""" = 2]	[Target]	0.0	0.0	1162.0	0.0
["""col_1270""" = 1]	[Target]	0.0	0.0	1127.0	0.0
["""col_979""" = 1]	[Target]	0.0	0.0	1088.0	0.0
["""col_686""" = 0]	[Target]	0.0	0.0	1149.0	0.0
["""col_1395""" = 0]	[Target]	0.0	0.0	1093.0	0.0
["""col_347""" = 3], ["""col_528""" = 1], ["""col_1989""" = 4]	[Target]	0.0	0.0	42.0	0.0
["""col_528""" = 1]	[Target]	0.0	0.0	1096.0	0.0
["""col_1611""" = 0]	[Target]	0.0	0.0	1118.0	0.0
["""col_1943""" = 4]	[Target]	0.0	0.0	1166.0	0.0
["""col_261""" = 3]	[Target]	0.0	0.0	1122.0	0.0
["""col_216""" = 0], ["""col_575""" = 3], ["""col_782""" = 1], ["""col_1786""" = 1]	[Target]	0.0	0.0	13.0	0.0
["""col_575""" = 3]	[Target]	0.0	0.0	1109.0	0.0
["""col_523""" = 4], ["""col_1102""" = 3], ["""col_1696""" = 1], ["""col_1839""" = 0]	[Target]	0.0	0.0	12.0	0.0
["""col_523""" = 4]	[Target]	0.0	0.0	1141.0	0.0
["""col_642""" = 4]	[Target]	0.0	0.0	1168.0	0.0
["""col_766""" = 2], ["""col_1145""" = 2]	[Target]	0.0	0.0	219.0	0.0
["""col_766""" = 2]	[Target]	0.0	0.0	1137.0	0.0
["""col_349""" = 0]	[Target]	0.0	0.0	1201.0	0.0
["""col_293""" = 0]	[Target]	0.0	0.0	1141.0	0.0
["""col_39""" = 2]	[Target]	0.0	0.0	1096.0	0.0
["""col_1138""" = 2]	[Target]	0.0	0.0	1145.0	0.0
["""col_1119""" = 0]	[Target]	0.0	0.0	1144.0	0.0
["""col_932""" = 2], ["""col_970""" = 0], ["""col_1635""" = 3], ["""col_1985""" = 4]	[Target]	0.0	0.0	10.0	0.0
["""col_932""" = 2], ["""col_970""" = 0]	[Target]	0.0	0.0	233.0	0.0
["""col_932""" = 2]	[Target]	0.0	0.0	1095.0	0.0
["""col_143""" = 1]	[Target]	0.0	0.0	1171.0	0.0
["""col_1341""" = 2]	[Target]	0.0	0.0	1076.0	0.0
["""col_1183""" = 4]	[Target]	0.0	0.0	1161.0	0.0
["""col_1910""" = 4]	[Target]	0.0	0.0	1154.0	0.0
["""col_1595""" = 3]	[Target]	0.0	0.0	1119.0	0.0
["""col_1236""" = 1]	[Target]	0.0	0.0	1110.0	0.0
["""col_868""" = 4], ["""col_1177""" = 4], ["""col_1446""" = 1], ["""col_1539""" = 1]	[Target]	0.0	0.0	10.0	0.0
["""col_868""" = 4]	[Target]	0.0	0.0	1127.0	0.0
["""col_897""" = 3]	[Target]	0.0	0.0	1112.0	0.0
["""col_1454""" = 2]	[Target]	0.0	0.0	1081.0	0.0
["""col_380""" = 1], ["""col_403""" = 2], ["""col_507""" = 4]	[Target]	0.0	0.0	41.0	0.0
["""col_403""" = 2], ["""col_507""" = 4]	[Target]	0.0	0.0	228.0	0.0
["""col_403""" = 2]	[Target]	0.0	0.0	1184.0	0.0
["""col_458""" = 3]	[Target]	0.0	0.0	1111.0	0.0
["""col_172""" = 2], ["""col_1816""" = 3]	[Target]	0.0	0.0	215.0	0.0
["""col_172""" = 2]	[Target]	0.0	0.0	1076.0	0.0
["""col_809""" = 1], ["""col_1200""" = 1], ["""col_1575""" = 2]	[Target]	0.0	0.0	41.0	0.0
["""col_1200""" = 1]	[Target]	0.0	0.0	1148.0	0.0
["""col_179""" = 0]	[Target]	0.0	0.0	1131.0	0.0
["""col_624""" = 1], ["""col_1539""" = 2]	[Target]	0.0	0.0	221.0	0.0
["""col_624""" = 1]	[Target]	0.0	0.0	1101.0	0.0
["""col_150""" = 4]	[Target]	0.0	0.0	1113.0	0.0
["""col_1896""" = 1]	[Target]	0.0	0.0	1133.0	0.0
["""col_624""" = 3], ["""col_1720""" = 0], ["""col_1954""" = 1]	[Target]	0.0	0.0	39.0	0.0
["""col_1954""" = 1]	[Target]	0.0	0.0	1104.0	0.0
