Description	Target	Measure	E11	E10	E01
["""ENSG00000130751""" = 0.0]	[Target]	0.0	0.0	127.0	0.0
["""ENSG00000253767""" = 0.0], ["""ENSG00000234224""" = 0.0]	[Target]	0.0	0.0	110.0	0.0
["""ENSG00000116641""" = 0.0], ["""ENSG00000074657""" = 0.0], ["""ENSG00000198723""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000136697""" = 0.0], ["""ENSG00000168172""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000139874""" = 0.0], ["""ENSG00000198846""" = 0.0]	[Target]	0.0	0.0	97.0	0.0
["""ENSG00000162384""" = 1.0], ["""ENSG00000135835""" = 1.0], ["""ENSG00000271503""" = 0.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000163558""" = 0.0], ["""ENSG00000145675""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000172638""" = 0.0], ["""ENSG00000113161""" = 1.0]	[Target]	0.0	0.0	38.0	0.0
["""ENSG00000198624""" = 0.0], ["""ENSG00000203797""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000181481""" = 1.0], ["""ENSG00000198677""" = 1.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000173838""" = 0.0], ["""ENSG00000236125""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000189410""" = 1.0], ["""ENSG00000100167""" = 1.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000169218""" = 1.0], ["""ENSG00000269026""" = 1.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000183891""" = 0.0], ["""ENSG00000115484""" = 0.0], ["""ENSG00000189308""" = 0.0]	[Target]	0.0	0.0	86.0	0.0
["""ENSG00000242252""" = 1.0], ["""ENSG00000214518""" = 0.0], ["""ENSG00000068097""" = 0.0], ["""ENSG00000090539""" = 0.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000137955""" = 0.0], ["""ENSG00000108094""" = 0.0]	[Target]	0.0	0.0	116.0	0.0
["""ENSG00000189046""" = 0.0], ["""ENSG00000108700""" = 1.0], ["""ENSG00000182473""" = 0.0], ["""ENSG00000125850""" = 0.0], ["""ENSG00000185960""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000186395""" = 1.0], ["""ENSG00000175745""" = 0.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000170949""" = 0.0], ["""ENSG00000167103""" = 0.0]	[Target]	0.0	0.0	103.0	0.0
["""ENSG00000150269""" = 0.0], ["""ENSG00000274102""" = 0.0], ["""ENSG00000157087""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000119630""" = 0.0], ["""ENSG00000122257""" = 0.0], ["""ENSG00000135900""" = 0.0], ["""ENSG00000283932""" = 0.0]	[Target]	0.0	0.0	63.0	0.0
["""ENSG00000100888""" = 1.0], ["""ENSG00000204406""" = 1.0], ["""ENSG00000278685""" = 0.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000108599""" = 1.0], ["""ENSG00000114735""" = 0.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000165943""" = 1.0], ["""ENSG00000163132""" = 0.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000175544""" = 0.0], ["""ENSG00000144381""" = 1.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000135750""" = 1.0], ["""ENSG00000261787""" = 1.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000197885""" = 0.0], ["""ENSG00000138801""" = 1.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000125900""" = 0.0], ["""ENSG00000112303""" = 1.0]	[Target]	0.0	0.0	20.0	0.0
["""ENSG00000053372""" = 0.0], ["""ENSG00000262246""" = 0.0]	[Target]	0.0	0.0	102.0	0.0
["""ENSG00000138439""" = 0.0], ["""ENSG00000175809""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000182896""" = 1.0], ["""ENSG00000141959""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000156968""" = 0.0], ["""ENSG00000131015""" = 0.0], ["""ENSG00000184434""" = 0.0], ["""ENSG00000063587""" = 0.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000133818""" = 1.0], ["""ENSG00000272333""" = 0.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000236444""" = 0.0], ["""ENSG00000075702""" = 1.0], ["""ENSG00000111802""" = 0.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000240583""" = 1.0], ["""ENSG00000278889""" = 1.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000189180""" = 1.0], ["""ENSG00000128595""" = 0.0]	[Target]	0.0	0.0	38.0	0.0
["""ENSG00000165476""" = 0.0], ["""ENSG00000197375""" = 1.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000197891""" = 1.0], ["""ENSG00000196739""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000100296""" = 0.0], ["""ENSG00000198354""" = 1.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000123096""" = 1.0], ["""ENSG00000139437""" = 1.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000168792""" = 0.0], ["""ENSG00000186204""" = 1.0], ["""ENSG00000105726""" = 0.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000258873""" = 1.0], ["""ENSG00000085563""" = 0.0]	[Target]	0.0	0.0	23.0	0.0
["""ENSG00000173627""" = 1.0], ["""ENSG00000175376""" = 0.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000179476""" = 0.0], ["""ENSG00000152492""" = 1.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000156171""" = 1.0], ["""ENSG00000101346""" = 1.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000171777""" = 0.0], ["""ENSG00000126456""" = 1.0]	[Target]	0.0	0.0	37.0	0.0
["""ENSG00000167807""" = 1.0], ["""ENSG00000104522""" = 1.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000204248""" = 0.0], ["""ENSG00000127955""" = 0.0]	[Target]	0.0	0.0	103.0	0.0
