#iterations	mean Measure
1	-0.44472814597401533
501	-0.25959848193372426
1001	-0.27251695455512925
1501	-0.27211561841590015
2001	-0.26321521151475447
2501	-0.2576298592414336
3001	-0.25430913662988947
3501	-0.2559499666246645
4001	-0.25589302437050626
4501	-0.25697159744085835
5001	-0.25888440509105054
5501	-0.2591743072369439
6001	-0.2583937198214477
6501	-0.25919257941724994
7001	-0.26000421728051804
7501	-0.26026242326576415
8001	-0.2610147208448807
8501	-0.26178637196745674
9001	-0.2625487616636515
9501	-0.26269457391863066
