#iterations	mean Measure
1	0.0
501	4.706361698870073E-4
1001	4.0715139128510915E-4
1501	4.3546750346607074E-4
2001	4.469811428711678E-4
2501	3.591133692506062E-4
3001	3.016701128647462E-4
3001	3.016701128647462E-4
3501	3.0778648508385286E-4
3501	3.0778648508385286E-4
4001	2.708980894013E-4
4001	2.708980894013E-4
4501	2.798125569937483E-4
5001	2.522764571677519E-4
5001	2.522764571677519E-4
5001	2.522764571677519E-4
5501	2.5989709412874563E-4
6001	2.38675504219703E-4
6501	2.4516249634252675E-4
7001	2.354797768010833E-4
7501	2.3427629340335603E-4
8001	2.337508158805875E-4
8001	2.337508158805875E-4
8501	2.215222451111151E-4
9001	2.243806084004693E-4
9501	2.2116016381247064E-4
