Description	Target	Measure	E11	E10	E01
["""ENSG00000026297""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000174282""" = 0.0], ["""ENSG00000144354""" = 0.0]	[Target]	0.0	0.0	98.0	0.0
["""ENSG00000159208""" = 1.0], ["""ENSG00000119614""" = 0.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000244474""" = 0.0], ["""ENSG00000136527""" = 1.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000016082""" = 1.0], ["""ENSG00000214642""" = 0.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000269897""" = 1.0], ["""ENSG00000178201""" = 1.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000197782""" = 0.0], ["""ENSG00000233276""" = 1.0]	[Target]	0.0	0.0	36.0	0.0
["""ENSG00000125249""" = 1.0], ["""ENSG00000161082""" = 0.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000161813""" = 0.0], ["""ENSG00000179813""" = 0.0], ["""ENSG00000113580""" = 0.0], ["""ENSG00000122642""" = 0.0], ["""ENSG00000187325""" = 0.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000076356""" = 1.0], ["""ENSG00000109920""" = 0.0], ["""ENSG00000075035""" = 1.0], ["""ENSG00000100348""" = 0.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000108510""" = 1.0], ["""ENSG00000088970""" = 0.0], ["""ENSG00000066697""" = 1.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000010165""" = 0.0], ["""ENSG00000256683""" = 0.0]	[Target]	0.0	0.0	101.0	0.0
["""ENSG00000178852""" = 1.0], ["""ENSG00000231274""" = 0.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000135723""" = 1.0], ["""ENSG00000145332""" = 0.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000143367""" = 0.0], ["""ENSG00000099817""" = 0.0], ["""ENSG00000205002""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000104969""" = 0.0], ["""ENSG00000125726""" = 1.0], ["""ENSG00000180884""" = 0.0], ["""ENSG00000113361""" = 0.0]	[Target]	0.0	0.0	13.0	0.0
