Description	Target	Measure	E11	E10	E01
["""ENSG00000079393""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000182463""" = 1.0], ["""ENSG00000101981""" = 1.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000205832""" = 0.0], ["""ENSG00000104728""" = 0.0]	[Target]	0.0	0.0	108.0	0.0
["""ENSG00000189052""" = 1.0], ["""ENSG00000152430""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000196684""" = 0.0], ["""ENSG00000114054""" = 0.0]	[Target]	0.0	0.0	110.0	0.0
["""ENSG00000153936""" = 1.0], ["""ENSG00000135390""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000197312""" = 1.0], ["""ENSG00000164880""" = 1.0]	[Target]	0.0	0.0	17.0	0.0
["""ENSG00000167323""" = 0.0], ["""ENSG00000067225""" = 1.0], ["""ENSG00000141971""" = 1.0], ["""ENSG00000135248""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000163041""" = 1.0], ["""ENSG00000205155""" = 1.0], ["""ENSG00000163295""" = 0.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000185499""" = 0.0], ["""ENSG00000188234""" = 0.0], ["""ENSG00000261934""" = 1.0], ["""ENSG00000164330""" = 0.0]	[Target]	0.0	0.0	15.0	0.0
["""ENSG00000171180""" = 1.0], ["""ENSG00000185437""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000161671""" = 1.0], ["""ENSG00000183434""" = 1.0]	[Target]	0.0	0.0	15.0	0.0
["""ENSG00000135472""" = 0.0], ["""ENSG00000269881""" = 1.0], ["""ENSG00000163950""" = 1.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000180525""" = 1.0], ["""ENSG00000139679""" = 1.0], ["""ENSG00000186146""" = 0.0]	[Target]	0.0	0.0	16.0	0.0
["""ENSG00000158158""" = 1.0], ["""ENSG00000170891""" = 0.0]	[Target]	0.0	0.0	41.0	0.0
["""ENSG00000149231""" = 0.0], ["""ENSG00000142227""" = 1.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000163352""" = 0.0], ["""ENSG00000278685""" = 1.0]	[Target]	0.0	0.0	31.0	0.0
["""ENSG00000173517""" = 1.0], ["""ENSG00000173530""" = 0.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000270033""" = 0.0], ["""ENSG00000204519""" = 1.0]	[Target]	0.0	0.0	29.0	0.0
["""ENSG00000143001""" = 1.0], ["""ENSG00000114978""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000183324""" = 1.0], ["""ENSG00000204991""" = 0.0]	[Target]	0.0	0.0	32.0	0.0
["""ENSG00000099834""" = 0.0], ["""ENSG00000120498""" = 1.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000222036""" = 1.0], ["""ENSG00000105989""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000173227""" = 1.0], ["""ENSG00000169313""" = 0.0]	[Target]	0.0	0.0	39.0	0.0
["""ENSG00000214694""" = 1.0], ["""ENSG00000121207""" = 1.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000109103""" = 0.0], ["""ENSG00000144824""" = 1.0], ["""ENSG00000196344""" = 0.0], ["""ENSG00000196104""" = 1.0]	[Target]	0.0	0.0	12.0	0.0
["""ENSG00000109103""" = 0.0], ["""ENSG00000196104""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000232263""" = 0.0], ["""ENSG00000165802""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000149532""" = 0.0], ["""ENSG00000110848""" = 0.0], ["""ENSG00000259900""" = 0.0], ["""ENSG00000108861""" = 0.0]	[Target]	0.0	0.0	64.0	0.0
["""ENSG00000223802""" = 1.0], ["""ENSG00000198889""" = 0.0]	[Target]	0.0	0.0	28.0	0.0
["""ENSG00000135443""" = 1.0], ["""ENSG00000197603""" = 0.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000111011""" = 0.0], ["""ENSG00000158669""" = 1.0]	[Target]	0.0	0.0	24.0	0.0
["""ENSG00000159479""" = 1.0], ["""ENSG00000140093""" = 1.0]	[Target]	0.0	0.0	10.0	0.0
["""ENSG00000182732""" = 1.0], ["""ENSG00000180347""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000103528""" = 0.0], ["""ENSG00000151693""" = 0.0], ["""ENSG00000130147""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000123154""" = 1.0], ["""ENSG00000130711""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000066248""" = 1.0], ["""ENSG00000243627""" = 0.0]	[Target]	0.0	0.0	35.0	0.0
["""ENSG00000189164""" = 1.0], ["""ENSG00000021461""" = 1.0]	[Target]	0.0	0.0	25.0	0.0
