Description	Target	Measure	E11	E10	E01
["""col_1109""" = 2]	[Target]	0.0	0.0	1135.0	0.0
["""col_534""" = 3], ["""col_1681""" = 0]	[Target]	0.0	0.0	210.0	0.0
["""col_546""" = 1], ["""col_651""" = 3]	[Target]	0.0	0.0	224.0	0.0
["""col_1683""" = 3], ["""col_1814""" = 4]	[Target]	0.0	0.0	225.0	0.0
["""col_769""" = 3], ["""col_816""" = 3]	[Target]	0.0	0.0	215.0	0.0
["""col_339""" = 1], ["""col_1261""" = 0]	[Target]	0.0	0.0	221.0	0.0
["""col_426""" = 1], ["""col_1654""" = 1]	[Target]	0.0	0.0	213.0	0.0
["""col_569""" = 3], ["""col_918""" = 0]	[Target]	0.0	0.0	213.0	0.0
["""col_540""" = 2], ["""col_876""" = 3], ["""col_1003""" = 2], ["""col_1744""" = 4]	[Target]	0.0	0.0	15.0	0.0
["""col_218""" = 4], ["""col_1151""" = 0]	[Target]	0.0	0.0	251.0	0.0
["""col_32""" = 3], ["""col_1953""" = 3]	[Target]	0.0	0.0	211.0	0.0
["""col_101""" = 4], ["""col_1610""" = 2]	[Target]	0.0	0.0	231.0	0.0
["""col_54""" = 0], ["""col_1966""" = 4]	[Target]	0.0	0.0	235.0	0.0
["""col_1657""" = 2], ["""col_1912""" = 0]	[Target]	0.0	0.0	235.0	0.0
["""col_993""" = 2], ["""col_1779""" = 2]	[Target]	0.0	0.0	222.0	0.0
["""col_135""" = 2], ["""col_233""" = 1]	[Target]	0.0	0.0	237.0	0.0
["""col_322""" = 0], ["""col_1443""" = 2]	[Target]	0.0	0.0	219.0	0.0
["""col_608""" = 0], ["""col_1319""" = 4], ["""col_1776""" = 4]	[Target]	0.0	0.0	53.0	0.0
["""col_228""" = 0], ["""col_875""" = 0]	[Target]	0.0	0.0	220.0	0.0
["""col_748""" = 0], ["""col_782""" = 4], ["""col_1663""" = 2]	[Target]	0.0	0.0	50.0	0.0
["""col_444""" = 1], ["""col_1999""" = 3]	[Target]	0.0	0.0	226.0	0.0
["""col_990""" = 2], ["""col_1754""" = 2]	[Target]	0.0	0.0	205.0	0.0
["""col_758""" = 4], ["""col_1645""" = 2]	[Target]	0.0	0.0	218.0	0.0
["""col_288""" = 1], ["""col_406""" = 3], ["""col_847""" = 2], ["""col_1882""" = 0]	[Target]	0.0	0.0	10.0	0.0
["""col_37""" = 1], ["""col_977""" = 4], ["""col_1524""" = 1]	[Target]	0.0	0.0	51.0	0.0
["""col_485""" = 4], ["""col_1187""" = 4]	[Target]	0.0	0.0	219.0	0.0
["""col_723""" = 2], ["""col_1774""" = 2]	[Target]	0.0	0.0	236.0	0.0
["""col_337""" = 1], ["""col_1919""" = 4]	[Target]	0.0	0.0	234.0	0.0
["""col_1311""" = 4], ["""col_1480""" = 3]	[Target]	0.0	0.0	193.0	0.0
["""col_62""" = 3], ["""col_123""" = 0]	[Target]	0.0	0.0	234.0	0.0
["""col_1077""" = 0], ["""col_1879""" = 3]	[Target]	0.0	0.0	237.0	0.0
["""col_418""" = 0], ["""col_654""" = 4]	[Target]	0.0	0.0	207.0	0.0
["""col_1567""" = 0], ["""col_1569""" = 0]	[Target]	0.0	0.0	249.0	0.0
["""col_329""" = 4], ["""col_1933""" = 0]	[Target]	0.0	0.0	234.0	0.0
["""col_950""" = 1], ["""col_1447""" = 4]	[Target]	0.0	0.0	239.0	0.0
["""col_865""" = 3], ["""col_1328""" = 2]	[Target]	0.0	0.0	222.0	0.0
["""col_1157""" = 4], ["""col_1224""" = 4]	[Target]	0.0	0.0	214.0	0.0
["""col_140""" = 1], ["""col_1440""" = 3]	[Target]	0.0	0.0	229.0	0.0
["""col_738""" = 3], ["""col_1639""" = 0]	[Target]	0.0	0.0	224.0	0.0
["""col_744""" = 2], ["""col_1860""" = 3]	[Target]	0.0	0.0	214.0	0.0
["""col_1378""" = 3], ["""col_1890""" = 0]	[Target]	0.0	0.0	238.0	0.0
["""col_1656""" = 2], ["""col_1813""" = 4]	[Target]	0.0	0.0	211.0	0.0
["""col_460""" = 2], ["""col_1646""" = 1]	[Target]	0.0	0.0	249.0	0.0
["""col_215""" = 1], ["""col_971""" = 3]	[Target]	0.0	0.0	214.0	0.0
["""col_868""" = 0], ["""col_1173""" = 0]	[Target]	0.0	0.0	209.0	0.0
["""col_1274""" = 3], ["""col_1439""" = 4]	[Target]	0.0	0.0	214.0	0.0
["""col_24""" = 3], ["""col_1112""" = 4]	[Target]	0.0	0.0	200.0	0.0
["""col_1026""" = 1], ["""col_1028""" = 2]	[Target]	0.0	0.0	219.0	0.0
["""col_539""" = 3], ["""col_1943""" = 3]	[Target]	0.0	0.0	237.0	0.0
["""col_1318""" = 4], ["""col_1878""" = 2]	[Target]	0.0	0.0	230.0	0.0
