Description	Target	Measure	E11	E10	E01
["""col_1943""" = 4]	[Target]	0.0	0.0	1166.0	0.0
["""col_275""" = 2], ["""col_947""" = 0], ["""col_1984""" = 3]	[Target]	0.0	0.0	45.0	0.0
["""col_275""" = 2], ["""col_1984""" = 3]	[Target]	0.0	0.0	230.0	0.0
["""col_1064""" = 4], ["""col_1905""" = 1]	[Target]	0.0	0.0	243.0	0.0
["""col_519""" = 2], ["""col_855""" = 3], ["""col_1768""" = 1]	[Target]	0.0	0.0	60.0	0.0
["""col_855""" = 3], ["""col_1768""" = 1]	[Target]	0.0	0.0	235.0	0.0
["""col_1504""" = 1], ["""col_1858""" = 2]	[Target]	0.0	0.0	207.0	0.0
["""col_911""" = 1], ["""col_1255""" = 3]	[Target]	0.0	0.0	208.0	0.0
["""col_143""" = 1], ["""col_1078""" = 2]	[Target]	0.0	0.0	239.0	0.0
["""col_225""" = 4], ["""col_1587""" = 0]	[Target]	0.0	0.0	217.0	0.0
["""col_733""" = 2], ["""col_1623""" = 3]	[Target]	0.0	0.0	214.0	0.0
["""col_1829""" = 3], ["""col_1985""" = 4]	[Target]	0.0	0.0	222.0	0.0
["""col_500""" = 0], ["""col_1600""" = 4]	[Target]	0.0	0.0	211.0	0.0
["""col_990""" = 4], ["""col_1680""" = 2]	[Target]	0.0	0.0	257.0	0.0
["""col_1951""" = 2], ["""col_1991""" = 4]	[Target]	0.0	0.0	252.0	0.0
["""col_797""" = 4], ["""col_1507""" = 2]	[Target]	0.0	0.0	225.0	0.0
["""col_1740""" = 0], ["""col_1803""" = 1]	[Target]	0.0	0.0	222.0	0.0
["""col_369""" = 3], ["""col_1821""" = 4]	[Target]	0.0	0.0	234.0	0.0
["""col_682""" = 0], ["""col_1010""" = 4]	[Target]	0.0	0.0	218.0	0.0
["""col_506""" = 3], ["""col_1589""" = 3]	[Target]	0.0	0.0	198.0	0.0
["""col_265""" = 4], ["""col_1255""" = 2]	[Target]	0.0	0.0	221.0	0.0
["""col_1114""" = 0], ["""col_1126""" = 2]	[Target]	0.0	0.0	243.0	0.0
["""col_608""" = 2], ["""col_1257""" = 4], ["""col_1267""" = 0]	[Target]	0.0	0.0	50.0	0.0
["""col_608""" = 2], ["""col_1257""" = 4]	[Target]	0.0	0.0	240.0	0.0
["""col_442""" = 0], ["""col_1723""" = 2]	[Target]	0.0	0.0	224.0	0.0
["""col_171""" = 4], ["""col_673""" = 0]	[Target]	0.0	0.0	222.0	0.0
["""col_1210""" = 2], ["""col_1916""" = 3]	[Target]	0.0	0.0	224.0	0.0
["""col_548""" = 1], ["""col_1482""" = 4]	[Target]	0.0	0.0	204.0	0.0
["""col_327""" = 4], ["""col_1993""" = 3]	[Target]	0.0	0.0	240.0	0.0
["""col_1160""" = 3], ["""col_1817""" = 1]	[Target]	0.0	0.0	231.0	0.0
["""col_33""" = 4], ["""col_349""" = 4], ["""col_662""" = 3], ["""col_704""" = 0]	[Target]	0.0	0.0	14.0	0.0
["""col_662""" = 3], ["""col_704""" = 0]	[Target]	0.0	0.0	240.0	0.0
["""col_289""" = 4], ["""col_593""" = 2]	[Target]	0.0	0.0	242.0	0.0
["""col_20""" = 0], ["""col_1396""" = 1]	[Target]	0.0	0.0	220.0	0.0
["""col_303""" = 0], ["""col_1620""" = 4]	[Target]	0.0	0.0	206.0	0.0
["""col_3""" = 4], ["""col_114""" = 4], ["""col_1752""" = 0]	[Target]	0.0	0.0	30.0	0.0
["""col_3""" = 4], ["""col_1752""" = 0]	[Target]	0.0	0.0	222.0	0.0
["""col_611""" = 0], ["""col_1834""" = 2]	[Target]	0.0	0.0	214.0	0.0
["""col_254""" = 3], ["""col_372""" = 2], ["""col_1909""" = 4]	[Target]	0.0	0.0	45.0	0.0
["""col_254""" = 3], ["""col_1909""" = 4]	[Target]	0.0	0.0	217.0	0.0
["""col_954""" = 1], ["""col_1065""" = 1]	[Target]	0.0	0.0	242.0	0.0
["""col_1185""" = 2], ["""col_1836""" = 2]	[Target]	0.0	0.0	240.0	0.0
["""col_623""" = 2], ["""col_1329""" = 0]	[Target]	0.0	0.0	240.0	0.0
["""col_643""" = 2], ["""col_1131""" = 4]	[Target]	0.0	0.0	210.0	0.0
["""col_578""" = 2], ["""col_726""" = 2]	[Target]	0.0	0.0	249.0	0.0
["""col_1121""" = 0], ["""col_1151""" = 1]	[Target]	0.0	0.0	234.0	0.0
["""col_744""" = 2], ["""col_1243""" = 1]	[Target]	0.0	0.0	249.0	0.0
["""col_662""" = 4], ["""col_1906""" = 1]	[Target]	0.0	0.0	224.0	0.0
["""col_66""" = 2], ["""col_1176""" = 3], ["""col_1566""" = 2]	[Target]	0.0	0.0	50.0	0.0
["""col_1176""" = 3], ["""col_1566""" = 2]	[Target]	0.0	0.0	223.0	0.0
