#iterations	mean Measure
1	-3.356393930439893E-4
501	-0.003086727501135357
1001	-0.0032091074042233376
1501	-0.0033222776860587695
2001	-0.0026791987199349773
2501	-0.0022105971685193685
3001	-0.0019018028365747758
3501	-0.0016960582951067468
3501	-0.0016960582951067468
4001	-0.001549066422530076
4001	-0.001549066422530076
4001	-0.001549066422530076
4001	-0.001549066422530076
4001	-0.001549066422530076
4001	-0.001549066422530076
4001	-0.001549066422530076
4001	-0.001549066422530076
4501	-0.0014334171114908961
5001	-0.0013376138980671704
5501	-0.0012576067005396682
6001	-0.001194603432562315
6501	-0.0011392470788713581
7001	-0.0010952003757938279
7501	-0.0010568506655404353
8001	-0.0010262815951423768
8501	-9.97777631196711E-4
9001	-9.690902866638113E-4
9501	-9.479314729306837E-4
10001	-9.261911165837589E-4
10501	-9.064940324999726E-4
11001	-8.895565192961216E-4
11501	-8.724076290716458E-4
12001	-8.588447028757148E-4
12501	-8.44870016653421E-4
12501	-8.44870016653421E-4
13001	-8.323824376534546E-4
13501	-8.233883798762109E-4
14001	-8.127962204174434E-4
14501	-8.035099744759094E-4
15001	-7.953674505303907E-4
15001	-7.953674505303907E-4
15001	-7.953674505303907E-4
15501	-7.874632342591962E-4
16001	-7.811025882061404E-4
16501	-7.736021687388319E-4
17001	-7.672313858981472E-4
17501	-7.592919141713839E-4
17501	-7.592919141713839E-4
17501	-7.592919141713839E-4
17501	-7.592919141713839E-4
18001	-7.53073165464036E-4
18501	-7.463305338060609E-4
18501	-7.463305338060609E-4
19001	-7.414763111118727E-4
19501	-7.347249853637499E-4
20001	-7.30810076139863E-4
20501	-7.268700763203973E-4
21001	-7.212171435936585E-4
21501	-7.168563494359957E-4
22001	-7.136078940783268E-4
22501	-7.099132206429869E-4
23001	-7.061748229638881E-4
23001	-7.061748229638881E-4
23501	-7.035083561901485E-4
23501	-7.035083561901485E-4
23501	-7.035083561901485E-4
24001	-7.005798601125113E-4
24501	-6.993304644201529E-4
25001	-6.969108448125931E-4
25501	-6.944759121344207E-4
26001	-6.930252368014824E-4
26001	-6.930252368014824E-4
26001	-6.930252368014824E-4
26501	-6.912494592958125E-4
26501	-6.912494592958125E-4
26501	-6.912494592958125E-4
26501	-6.912494592958125E-4
27001	-6.890918717642138E-4
27501	-6.871317889065332E-4
28001	-6.852172331940663E-4
28501	-6.83125112340466E-4
29001	-6.81970114137001E-4
29501	-6.792686111532819E-4
29501	-6.792686111532819E-4
30001	-6.803560100106563E-4
30501	-6.781567478469313E-4
31001	-6.760011833459889E-4
31501	-6.755983259080934E-4
32001	-6.741479132803154E-4
32501	-6.729786920934758E-4
32501	-6.729786920934758E-4
33001	-6.716386281789012E-4
33501	-6.711292972247826E-4
34001	-6.700082938713083E-4
34501	-6.685315478653814E-4
35001	-6.678143610416079E-4
35501	-6.671215161478747E-4
36001	-6.660865883718421E-4
36501	-6.661907008129222E-4
37001	-6.653198963727366E-4
37501	-6.647766749986358E-4
38001	-6.635555538075798E-4
38501	-6.626804497106865E-4
38501	-6.626804497106865E-4
