Description	Target	Measure	E11	E10	E01
["""col_1845""" = 4]	[Target]	0.0	0.0	1191.0	0.0
["""col_1420""" = 2]	[Target]	0.0	0.0	1109.0	0.0
["""col_1096""" = 1]	[Target]	0.0	0.0	1113.0	0.0
["""col_657""" = 3]	[Target]	0.0	0.0	1119.0	0.0
["""col_756""" = 2]	[Target]	0.0	0.0	1157.0	0.0
["""col_1014""" = 3]	[Target]	0.0	0.0	1148.0	0.0
["""col_330""" = 1]	[Target]	0.0	0.0	1136.0	0.0
["""col_302""" = 2]	[Target]	0.0	0.0	1120.0	0.0
["""col_455""" = 3], ["""col_1104""" = 4]	[Target]	0.0	0.0	230.0	0.0
["""col_1513""" = 0]	[Target]	0.0	0.0	1062.0	0.0
["""col_1786""" = 0]	[Target]	0.0	0.0	1064.0	0.0
["""col_425""" = 1], ["""col_1281""" = 2], ["""col_1500""" = 1], ["""col_1601""" = 4]	[Target]	0.0	0.0	10.0	0.0
["""col_1430""" = 1]	[Target]	0.0	0.0	1191.0	0.0
["""col_27""" = 4], ["""col_165""" = 1], ["""col_501""" = 4], ["""col_1924""" = 2]	[Target]	0.0	0.0	11.0	0.0
["""col_101""" = 3], ["""col_260""" = 3], ["""col_1943""" = 2]	[Target]	0.0	0.0	43.0	0.0
["""col_74""" = 3], ["""col_1178""" = 0]	[Target]	0.0	0.0	213.0	0.0
["""col_624""" = 4]	[Target]	0.0	0.0	1098.0	0.0
["""col_796""" = 4]	[Target]	0.0	0.0	1115.0	0.0
["""col_1427""" = 3]	[Target]	0.0	0.0	1132.0	0.0
["""col_1666""" = 3]	[Target]	0.0	0.0	1089.0	0.0
["""col_93""" = 3]	[Target]	0.0	0.0	1149.0	0.0
["""col_1627""" = 0]	[Target]	0.0	0.0	1138.0	0.0
["""col_491""" = 1], ["""col_831""" = 4], ["""col_987""" = 3], ["""col_1749""" = 4]	[Target]	0.0	0.0	10.0	0.0
["""col_963""" = 2]	[Target]	0.0	0.0	1112.0	0.0
["""col_1900""" = 2]	[Target]	0.0	0.0	1116.0	0.0
["""col_1581""" = 2], ["""col_1946""" = 3]	[Target]	0.0	0.0	208.0	0.0
["""col_1582""" = 4]	[Target]	0.0	0.0	1078.0	0.0
["""col_329""" = 2]	[Target]	0.0	0.0	1077.0	0.0
["""col_317""" = 4]	[Target]	0.0	0.0	1108.0	0.0
["""col_327""" = 0]	[Target]	0.0	0.0	1134.0	0.0
["""col_1676""" = 3]	[Target]	0.0	0.0	1082.0	0.0
["""col_1256""" = 3]	[Target]	0.0	0.0	1147.0	0.0
["""col_1228""" = 4]	[Target]	0.0	0.0	1154.0	0.0
["""col_625""" = 3]	[Target]	0.0	0.0	1144.0	0.0
["""col_830""" = 0]	[Target]	0.0	0.0	1072.0	0.0
["""col_1983""" = 3]	[Target]	0.0	0.0	1125.0	0.0
["""col_1349""" = 3]	[Target]	0.0	0.0	1050.0	0.0
["""col_5""" = 4]	[Target]	0.0	0.0	1153.0	0.0
["""col_850""" = 4]	[Target]	0.0	0.0	1110.0	0.0
["""col_248""" = 0]	[Target]	0.0	0.0	1140.0	0.0
["""col_1138""" = 4]	[Target]	0.0	0.0	1082.0	0.0
["""col_1728""" = 3]	[Target]	0.0	0.0	1120.0	0.0
["""col_477""" = 3], ["""col_879""" = 1], ["""col_925""" = 0]	[Target]	0.0	0.0	47.0	0.0
["""col_1598""" = 3]	[Target]	0.0	0.0	1117.0	0.0
["""col_1491""" = 1]	[Target]	0.0	0.0	1121.0	0.0
["""col_883""" = 2], ["""col_1194""" = 1], ["""col_1294""" = 4], ["""col_1725""" = 2]	[Target]	0.0	0.0	17.0	0.0
["""col_1167""" = 2]	[Target]	0.0	0.0	1142.0	0.0
["""col_717""" = 1]	[Target]	0.0	0.0	1123.0	0.0
["""col_1169""" = 1]	[Target]	0.0	0.0	1113.0	0.0
["""col_348""" = 2]	[Target]	0.0	0.0	1103.0	0.0
