Description	Target	Measure	E11	E10	E01
["""ENSG00000175193""" = 0.0]	[Target]	0.0	0.0	130.0	0.0
["""ENSG00000263353""" = 0.0], ["""ENSG00000124249""" = 1.0], ["""ENSG00000153266""" = 0.0], ["""ENSG00000121879""" = 0.0], ["""ENSG00000169071""" = 0.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000111142""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000111834""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000102547""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000130307""" = 1.0]	[Target]	0.0	0.0	40.0	0.0
["""ENSG00000014919""" = 0.0], ["""ENSG00000116016""" = 0.0], ["""ENSG00000150627""" = 0.0]	[Target]	0.0	0.0	76.0	0.0
["""ENSG00000117461""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000167601""" = 0.0], ["""ENSG00000198937""" = 0.0], ["""ENSG00000165025""" = 0.0]	[Target]	0.0	0.0	73.0	0.0
["""ENSG00000181355""" = 1.0]	[Target]	0.0	0.0	42.0	0.0
["""ENSG00000127995""" = 1.0]	[Target]	0.0	0.0	50.0	0.0
["""ENSG00000177462""" = 0.0], ["""ENSG00000185561""" = 0.0], ["""ENSG00000242221""" = 0.0], ["""ENSG00000197016""" = 0.0], ["""ENSG00000136891""" = 0.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000183066""" = 1.0]	[Target]	0.0	0.0	49.0	0.0
["""ENSG00000085644""" = 0.0], ["""ENSG00000272398""" = 1.0], ["""ENSG00000147403""" = 0.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000185745""" = 0.0], ["""ENSG00000182208""" = 0.0], ["""ENSG00000204287""" = 0.0], ["""ENSG00000177943""" = 0.0]	[Target]	0.0	0.0	60.0	0.0
["""ENSG00000180210""" = 1.0], ["""ENSG00000138074""" = 0.0], ["""ENSG00000115484""" = 0.0], ["""ENSG00000078401""" = 0.0], ["""ENSG00000203952""" = 1.0]	[Target]	0.0	0.0	11.0	0.0
["""ENSG00000134516""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000137509""" = 0.0], ["""ENSG00000126838""" = 1.0], ["""ENSG00000256294""" = 0.0], ["""ENSG00000104497""" = 0.0], ["""ENSG00000198205""" = 0.0]	[Target]	0.0	0.0	21.0	0.0
["""ENSG00000171148""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000101438""" = 1.0]	[Target]	0.0	0.0	34.0	0.0
["""ENSG00000134531""" = 0.0], ["""ENSG00000086666""" = 0.0], ["""ENSG00000144031""" = 0.0], ["""ENSG00000069849""" = 0.0], ["""ENSG00000198961""" = 0.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000163545""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000136603""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000189298""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000166924""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000274588""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000086205""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000255307""" = 1.0]	[Target]	0.0	0.0	18.0	0.0
["""ENSG00000123095""" = 0.0], ["""ENSG00000152520""" = 1.0], ["""ENSG00000078043""" = 1.0]	[Target]	0.0	0.0	13.0	0.0
["""ENSG00000259529""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000186973""" = 0.0], ["""ENSG00000127863""" = 0.0], ["""ENSG00000181896""" = 0.0], ["""ENSG00000135916""" = 0.0]	[Target]	0.0	0.0	61.0	0.0
["""ENSG00000142166""" = 1.0]	[Target]	0.0	0.0	43.0	0.0
["""ENSG00000116288""" = 1.0], ["""ENSG00000172188""" = 0.0], ["""ENSG00000184402""" = 0.0], ["""ENSG00000048544""" = 1.0], ["""ENSG00000165124""" = 0.0]	[Target]	0.0	0.0	14.0	0.0
["""ENSG00000100908""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000223601""" = 0.0], ["""ENSG00000185313""" = 0.0], ["""ENSG00000112761""" = 0.0], ["""ENSG00000106327""" = 1.0]	[Target]	0.0	0.0	22.0	0.0
["""ENSG00000137478""" = 0.0], ["""ENSG00000085760""" = 0.0], ["""ENSG00000145384""" = 1.0], ["""ENSG00000177125""" = 0.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000075391""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000148680""" = 1.0], ["""ENSG00000099840""" = 0.0], ["""ENSG00000130202""" = 0.0]	[Target]	0.0	0.0	33.0	0.0
["""ENSG00000136247""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000130703""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000121764""" = 1.0]	[Target]	0.0	0.0	47.0	0.0
["""ENSG00000040531""" = 1.0], ["""ENSG00000134438""" = 0.0], ["""ENSG00000267645""" = 0.0]	[Target]	0.0	0.0	24.0	0.0
["""ENSG00000167825""" = 0.0], ["""ENSG00000109861""" = 1.0], ["""ENSG00000174564""" = 1.0]	[Target]	0.0	0.0	19.0	0.0
["""ENSG00000282034""" = 1.0]	[Target]	0.0	0.0	45.0	0.0
["""ENSG00000103375""" = 1.0]	[Target]	0.0	0.0	44.0	0.0
["""ENSG00000144868""" = 1.0]	[Target]	0.0	0.0	46.0	0.0
["""ENSG00000177283""" = 1.0]	[Target]	0.0	0.0	48.0	0.0
["""ENSG00000198399""" = 0.0], ["""ENSG00000081803""" = 1.0], ["""ENSG00000221910""" = 0.0]	[Target]	0.0	0.0	27.0	0.0
["""ENSG00000169344""" = 0.0], ["""ENSG00000185862""" = 0.0], ["""ENSG00000001036""" = 0.0], ["""ENSG00000165028""" = 1.0]	[Target]	0.0	0.0	30.0	0.0
["""ENSG00000164099""" = 1.0], ["""ENSG00000204967""" = 0.0]	[Target]	0.0	0.0	41.0	0.0
